,beam,channel,lat_lowestmode,lon_lowestmode,elev_lowestmode,delta_time,rh,land_cover_data/landsat_water_persistence,land_cover_data/landsat_treecover,shot_number
103800,2,1,40.75072672997831,-73.65986239609354,-1.8234715,60124623.4233094,"[-3.44 -3.18 -2.95 -2.76 -2.58 -2.43 -2.31 -2.2  -2.09 -1.98 -1.9  -1.79
 -1.72 -1.64 -1.57 -1.49 -1.42 -1.38 -1.3  -1.23 -1.19 -1.12 -1.08 -1.01
 -0.97 -0.89 -0.86 -0.82 -0.74 -0.71 -0.67 -0.59 -0.56 -0.52 -0.48 -0.41
 -0.37 -0.33 -0.29 -0.26 -0.18 -0.14 -0.11 -0.07 -0.03  0.    0.07  0.11
  0.14  0.18  0.22  0.29  0.33  0.37  0.41  0.48  0.52  0.56  0.59  0.67
  0.71  0.74  0.82  0.86  0.93  0.97  1.04  1.08  1.15  1.19  1.27  1.3
  1.38  1.45  1.53  1.6   1.64  1.75  1.83  1.9   1.98  2.05  2.17  2.28
  2.35  2.46  2.58  2.69  2.84  2.99  3.14  3.29  3.44  3.62  3.81  4.04
  4.3   4.6   4.93  5.35  5.94]",0,0.0,54330200200271534
103840,2,1,40.763065129825364,-73.63822369410907,1.160024,60124623.7538694,"[-3.25 -2.99 -2.73 -2.54 -2.35 -2.2  -2.05 -1.9  -1.79 -1.68 -1.6  -1.49
 -1.42 -1.34 -1.27 -1.19 -1.12 -1.04 -0.97 -0.89 -0.82 -0.78 -0.71 -0.63
 -0.59 -0.52 -0.48 -0.41 -0.37 -0.29 -0.26 -0.18 -0.14 -0.07 -0.03  0.03
  0.07  0.14  0.18  0.26  0.29  0.37  0.41  0.48  0.52  0.59  0.63  0.71
  0.78  0.82  0.89  0.97  1.04  1.12  1.19  1.27  1.34  1.42  1.49  1.57
  1.68  1.75  1.87  1.98  2.09  2.2   2.31  2.43  2.58  2.69  2.84  2.99
  3.14  3.29  3.44  3.62  3.77  3.96  4.11  4.3   4.49  4.67  4.86  5.05
  5.23  5.46  5.64  5.83  6.02  6.21  6.43  6.62  6.8   7.03  7.22  7.48
  7.7   8.    8.34  8.75  9.31]",0,51.0,54330200200271574
103850,2,1,40.76615492323898,-73.63281385852619,0.3992243,60124623.8365094,"[-3.21 -2.91 -2.65 -2.46 -2.31 -2.17 -2.05 -1.94 -1.83 -1.72 -1.64 -1.57
 -1.49 -1.42 -1.34 -1.27 -1.23 -1.15 -1.08 -1.04 -0.97 -0.93 -0.89 -0.82
 -0.78 -0.71 -0.67 -0.63 -0.59 -0.52 -0.48 -0.44 -0.41 -0.33 -0.29 -0.26
 -0.22 -0.18 -0.11 -0.07 -0.03  0.    0.03  0.11  0.14  0.18  0.22  0.26
  0.33  0.37  0.41  0.44  0.52  0.56  0.59  0.67  0.71  0.74  0.82  0.86
  0.93  0.97  1.04  1.08  1.15  1.19  1.27  1.34  1.42  1.49  1.57  1.64
  1.72  1.83  1.94  2.02  2.17  2.28  2.43  2.58  2.76  2.99  3.25  3.51
  3.85  4.22  4.6   5.05  5.57  6.13  6.92  7.85  8.75  9.46 10.06 10.7
 11.44 12.38 13.28 14.03 14.81]",0,49.0,54330200200271584
103870,2,1,40.77232900115813,-73.62200227002087,6.3096557,60124624.0017894,"[-3.47 -3.14 -2.88 -2.69 -2.5  -2.35 -2.24 -2.13 -2.02 -1.9  -1.83 -1.75
 -1.68 -1.6  -1.53 -1.49 -1.42 -1.34 -1.3  -1.27 -1.19 -1.15 -1.12 -1.04
 -1.01 -0.97 -0.93 -0.86 -0.82 -0.78 -0.74 -0.71 -0.67 -0.63 -0.59 -0.56
 -0.52 -0.48 -0.44 -0.41 -0.37 -0.33 -0.29 -0.26 -0.22 -0.18 -0.14 -0.11
 -0.07 -0.03  0.    0.03  0.07  0.11  0.14  0.14  0.18  0.22  0.26  0.29
  0.33  0.37  0.41  0.44  0.48  0.52  0.56  0.59  0.67  0.71  0.74  0.78
  0.82  0.86  0.89  0.97  1.01  1.04  1.08  1.15  1.19  1.27  1.3   1.38
  1.42  1.49  1.57  1.64  1.72  1.79  1.87  1.98  2.09  2.2   2.31  2.46
  2.65  2.84  3.14  3.51  4.15]",0,95.0,54330200200271604
103880,2,1,40.77540840416319,-73.6165957818859,13.793956,60124624.0844294,"[-3.77 -3.47 -3.21 -2.99 -2.8  -2.61 -2.46 -2.35 -2.24 -2.13 -2.02 -1.9
 -1.83 -1.75 -1.68 -1.6  -1.53 -1.45 -1.38 -1.34 -1.27 -1.19 -1.15 -1.08
 -1.04 -0.97 -0.93 -0.86 -0.82 -0.78 -0.71 -0.67 -0.63 -0.59 -0.52 -0.48
 -0.44 -0.41 -0.33 -0.29 -0.26 -0.22 -0.18 -0.14 -0.07 -0.03  0.    0.03
  0.07  0.14  0.18  0.22  0.26  0.29  0.37  0.41  0.44  0.48  0.56  0.59
  0.63  0.67  0.74  0.78  0.86  0.89  0.93  1.01  1.04  1.12  1.19  1.23
  1.3   1.38  1.42  1.49  1.57  1.64  1.75  1.83  1.9   2.02  2.13  2.24
  2.39  2.54  2.69  2.88  3.1   3.36  3.66  4.04  4.49  5.01  5.65  6.39
  7.1   7.67  8.19  8.75  9.42]",0,77.0,54330200200271614
103910,2,1,40.78465829469471,-73.60036092974816,16.442337,60124624.332405,"[-3.14 -2.91 -2.73 -2.54 -2.39 -2.28 -2.17 -2.05 -1.98 -1.87 -1.79 -1.72
 -1.64 -1.57 -1.49 -1.45 -1.38 -1.34 -1.27 -1.23 -1.19 -1.12 -1.08 -1.04
 -0.97 -0.93 -0.89 -0.86 -0.82 -0.78 -0.74 -0.67 -0.63 -0.59 -0.56 -0.52
 -0.48 -0.44 -0.41 -0.37 -0.33 -0.29 -0.26 -0.22 -0.22 -0.18 -0.14 -0.11
 -0.07 -0.03  0.    0.03  0.07  0.11  0.14  0.18  0.22  0.26  0.29  0.33
  0.37  0.41  0.44  0.48  0.52  0.56  0.59  0.63  0.67  0.71  0.74  0.78
  0.86  0.89  0.93  0.97  1.01  1.08  1.12  1.15  1.23  1.27  1.34  1.38
  1.45  1.53  1.57  1.64  1.72  1.79  1.9   1.98  2.09  2.2   2.31  2.46
  2.65  2.84  3.1   3.44  3.92]",0,52.0,54330200200271644
103930,2,1,40.79081616951744,-73.58953920173894,34.981155,60124624.497685,"[-3.33 -3.06 -2.88 -2.69 -2.5  -2.39 -2.24 -2.13 -2.02 -1.94 -1.83 -1.75
 -1.68 -1.6  -1.53 -1.45 -1.38 -1.3  -1.27 -1.19 -1.12 -1.08 -1.01 -0.97
 -0.93 -0.86 -0.82 -0.74 -0.71 -0.67 -0.59 -0.56 -0.52 -0.48 -0.41 -0.37
 -0.33 -0.29 -0.22 -0.18 -0.14 -0.11 -0.07  0.    0.03  0.07  0.11  0.14
  0.22  0.26  0.29  0.33  0.37  0.44  0.48  0.52  0.59  0.63  0.67  0.74
  0.78  0.82  0.89  0.93  1.01  1.04  1.12  1.19  1.23  1.3   1.38  1.45
  1.53  1.6   1.68  1.79  1.87  1.98  2.09  2.24  2.39  2.54  2.76  2.99
  3.33  3.77  4.45  5.65  6.88  7.67  8.26  8.79  9.24  9.69 10.14 10.62
 11.15 11.71 12.27 12.79 13.39]",0,0.0,54330200200271664
104000,2,1,40.812372121686664,-73.55163726968603,36.298508,60124625.076165,"[-4.67 -4.07 -3.66 -3.33 -3.06 -2.88 -2.69 -2.54 -2.39 -2.28 -2.17 -2.05
 -1.98 -1.9  -1.79 -1.72 -1.68 -1.6  -1.53 -1.45 -1.42 -1.34 -1.3  -1.23
 -1.19 -1.15 -1.08 -1.04 -1.01 -0.97 -0.89 -0.86 -0.82 -0.78 -0.74 -0.71
 -0.67 -0.63 -0.59 -0.56 -0.52 -0.44 -0.41 -0.37 -0.33 -0.29 -0.29 -0.26
 -0.22 -0.18 -0.14 -0.11 -0.07 -0.03  0.    0.03  0.07  0.11  0.14  0.18
  0.22  0.26  0.29  0.33  0.37  0.41  0.44  0.48  0.52  0.56  0.59  0.63
  0.67  0.74  0.78  0.82  0.86  0.89  0.93  1.01  1.04  1.08  1.15  1.19
  1.27  1.3   1.38  1.42  1.49  1.57  1.64  1.72  1.83  1.9   2.02  2.13
  2.28  2.43  2.65  2.99  3.74]",0,70.0,54330200200271734
104020,2,1,40.81854316379849,-73.5407990981394,36.53913,60124625.241481,"[-3.51 -3.25 -3.03 -2.84 -2.69 -2.54 -2.43 -2.31 -2.2  -2.13 -2.02 -1.94
 -1.87 -1.79 -1.72 -1.64 -1.6  -1.53 -1.45 -1.42 -1.34 -1.3  -1.27 -1.19
 -1.15 -1.12 -1.04 -1.01 -0.97 -0.93 -0.86 -0.82 -0.78 -0.74 -0.71 -0.67
 -0.63 -0.56 -0.52 -0.48 -0.44 -0.41 -0.37 -0.33 -0.29 -0.26 -0.22 -0.18
 -0.14 -0.11 -0.07 -0.03  0.    0.03  0.07  0.11  0.14  0.18  0.22  0.26
  0.29  0.33  0.37  0.41  0.44  0.52  0.56  0.59  0.63  0.67  0.71  0.74
  0.78  0.86  0.89  0.93  0.97  1.04  1.08  1.12  1.19  1.23  1.3   1.34
  1.42  1.45  1.53  1.6   1.68  1.75  1.83  1.9   2.02  2.09  2.2   2.35
  2.46  2.65  2.88  3.18  3.66]",0,54.0,54330200200271754
104030,2,1,40.821933365711125,-73.53483447282264,38.064724,60124625.33240455,"[-4.6  -3.7  -3.21 -2.84 -2.54 -2.31 -2.09 -1.94 -1.79 -1.64 -1.53 -1.42
 -1.34 -1.23 -1.15 -1.08 -1.01 -0.93 -0.86 -0.78 -0.71 -0.67 -0.59 -0.52
 -0.48 -0.41 -0.37 -0.29 -0.26 -0.18 -0.14 -0.07 -0.03  0.03  0.07  0.14
  0.18  0.26  0.29  0.37  0.41  0.48  0.56  0.59  0.67  0.71  0.78  0.86
  0.93  0.97  1.04  1.12  1.19  1.27  1.34  1.42  1.49  1.57  1.68  1.75
  1.87  1.94  2.05  2.17  2.28  2.43  2.54  2.69  2.84  2.99  3.14  3.33
  3.51  3.7   3.89  4.11  4.37  4.63  4.93  5.27  5.65  6.06  6.47  6.88
  7.25  7.63  8.04  8.56  9.24  9.95 10.81 11.82 12.57 13.17 13.73 14.48
 15.34 16.01 16.57 17.09 17.77]",0,100.0,54330200200271764
104050,2,1,40.828094771210075,-73.52399803555346,44.117035,60124625.49768455,"[-3.25 -2.88 -2.61 -2.39 -2.2  -2.02 -1.87 -1.75 -1.64 -1.53 -1.42 -1.34
 -1.23 -1.15 -1.08 -0.97 -0.89 -0.82 -0.74 -0.67 -0.63 -0.56 -0.48 -0.41
 -0.33 -0.29 -0.22 -0.14 -0.07 -0.03  0.03  0.11  0.14  0.22  0.29  0.37
  0.44  0.48  0.56  0.63  0.71  0.78  0.86  0.93  1.01  1.08  1.15  1.27
  1.34  1.45  1.53  1.64  1.75  1.87  1.98  2.13  2.24  2.39  2.54  2.69
  2.84  2.99  3.18  3.36  3.55  3.74  3.92  4.11  4.34  4.56  4.78  5.05
  5.35  5.65  6.06  6.54  7.22  8.08  9.09  9.95 10.58 11.11 11.56 11.97
 12.34 12.75 13.17 13.58 14.03 14.51 15.   15.52 16.12 16.72 17.36 18.03
 18.7  19.34 19.98 20.65 21.47]",0,99.0,54330200200271784
104060,2,1,40.831184116836496,-73.51858354727206,30.998022,60124625.58032455,"[-3.18 -2.88 -2.61 -2.43 -2.24 -2.09 -1.94 -1.79 -1.68 -1.57 -1.45 -1.34
 -1.23 -1.15 -1.04 -0.97 -0.86 -0.78 -0.67 -0.59 -0.52 -0.44 -0.37 -0.29
 -0.18 -0.11 -0.03  0.03  0.11  0.18  0.26  0.37  0.44  0.52  0.59  0.67
  0.78  0.86  0.93  1.04  1.12  1.23  1.34  1.42  1.53  1.64  1.75  1.87
  1.98  2.13  2.24  2.39  2.5   2.65  2.8   2.95  3.1   3.29  3.44  3.59
  3.77  3.96  4.15  4.34  4.52  4.75  4.97  5.2   5.42  5.65  5.91  6.13
  6.39  6.66  6.95  7.25  7.59  7.96  8.38  8.9   9.5  10.21 10.96 11.63
 12.23 12.79 13.35 13.88 14.4  14.92 15.45 15.97 16.53 17.06 17.62 18.18
 18.7  19.26 19.83 20.42 21.14]",0,99.0,54330200200271794
103340,3,1,40.609089012501364,-73.89464556244204,-29.256653,60124619.7084191,"[-4.04 -3.66 -3.36 -3.14 -2.95 -2.76 -2.61 -2.5  -2.39 -2.28 -2.17 -2.09
 -1.98 -1.9  -1.83 -1.75 -1.68 -1.6  -1.53 -1.49 -1.42 -1.34 -1.3  -1.23
 -1.15 -1.12 -1.08 -1.01 -0.97 -0.89 -0.86 -0.82 -0.74 -0.71 -0.67 -0.59
 -0.56 -0.52 -0.48 -0.41 -0.37 -0.33 -0.29 -0.26 -0.18 -0.14 -0.11 -0.07
 -0.03  0.03  0.07  0.11  0.14  0.18  0.26  0.29  0.33  0.37  0.44  0.48
  0.52  0.56  0.63  0.67  0.71  0.78  0.82  0.86  0.93  0.97  1.04  1.08
  1.15  1.19  1.27  1.3   1.38  1.45  1.53  1.57  1.64  1.72  1.79  1.9
  1.98  2.05  2.17  2.28  2.39  2.5   2.61  2.76  2.91  3.1   3.29  3.51
  3.81  4.15  4.56  5.12  5.91]",0,59.0,54330300200271084
103360,3,1,40.61529354620535,-73.88389349785862,-32.88658,60124619.8736991,"[-2.13 -2.05 -1.98 -1.9  -1.83 -1.75 -1.68 -1.64 -1.57 -1.53 -1.45 -1.42
 -1.34 -1.3  -1.27 -1.23 -1.15 -1.12 -1.08 -1.04 -1.01 -0.97 -0.93 -0.89
 -0.86 -0.82 -0.78 -0.74 -0.71 -0.67 -0.63 -0.59 -0.56 -0.52 -0.48 -0.44
 -0.41 -0.37 -0.33 -0.33 -0.29 -0.26 -0.22 -0.18 -0.14 -0.11 -0.11 -0.07
 -0.03  0.    0.03  0.07  0.11  0.14  0.14  0.18  0.22  0.26  0.29  0.33
  0.37  0.41  0.44  0.44  0.48  0.52  0.56  0.59  0.63  0.67  0.71  0.74
  0.78  0.82  0.86  0.89  0.93  1.01  1.04  1.08  1.12  1.15  1.19  1.27
  1.3   1.38  1.42  1.45  1.53  1.6   1.64  1.72  1.79  1.87  1.94  2.05
  2.13  2.24  2.39  2.54  2.73]",100,0.0,54330300200271104
103370,3,1,40.61838973409566,-73.87850955492327,-30.287716,60124619.9563391,"[-4.19 -3.81 -3.51 -3.25 -3.06 -2.88 -2.73 -2.61 -2.46 -2.35 -2.28 -2.17
 -2.09 -1.98 -1.9  -1.83 -1.75 -1.68 -1.6  -1.53 -1.49 -1.42 -1.34 -1.3
 -1.23 -1.19 -1.12 -1.08 -1.04 -0.97 -0.93 -0.89 -0.82 -0.78 -0.74 -0.67
 -0.63 -0.59 -0.56 -0.52 -0.44 -0.41 -0.37 -0.33 -0.29 -0.22 -0.18 -0.14
 -0.11 -0.07 -0.03  0.    0.07  0.11  0.14  0.18  0.22  0.26  0.33  0.37
  0.41  0.44  0.48  0.52  0.59  0.63  0.67  0.74  0.78  0.82  0.86  0.93
  0.97  1.04  1.08  1.15  1.19  1.27  1.3   1.38  1.45  1.53  1.57  1.64
  1.75  1.83  1.9   1.98  2.09  2.2   2.31  2.43  2.54  2.69  2.88  3.06
  3.25  3.51  3.81  4.26  4.97]",0,79.0,54330300200271114
103380,3,1,40.62148621594475,-73.8731237314415,-29.877666,60124620.0389791,"[-4.   -3.62 -3.29 -3.06 -2.84 -2.69 -2.54 -2.39 -2.28 -2.17 -2.05 -1.94
 -1.87 -1.79 -1.72 -1.64 -1.57 -1.49 -1.42 -1.34 -1.27 -1.23 -1.15 -1.12
 -1.04 -1.01 -0.93 -0.89 -0.82 -0.78 -0.74 -0.67 -0.63 -0.59 -0.52 -0.48
 -0.44 -0.37 -0.33 -0.29 -0.26 -0.18 -0.14 -0.11 -0.07  0.    0.03  0.07
  0.11  0.18  0.22  0.26  0.29  0.37  0.41  0.44  0.52  0.56  0.59  0.63
  0.71  0.74  0.82  0.86  0.89  0.97  1.01  1.08  1.12  1.19  1.27  1.3
  1.38  1.45  1.49  1.57  1.64  1.72  1.79  1.87  1.94  2.05  2.13  2.2
  2.31  2.43  2.5   2.61  2.76  2.88  3.03  3.18  3.33  3.51  3.7   3.89
  4.15  4.45  4.82  5.27  6.02]",0,86.0,54330300200271124
103390,3,1,40.62458291175359,-73.86773827914496,-29.970125,60124620.1216261,"[-3.7  -3.36 -3.1  -2.88 -2.69 -2.54 -2.39 -2.28 -2.17 -2.05 -1.98 -1.87
 -1.79 -1.72 -1.64 -1.6  -1.53 -1.45 -1.38 -1.34 -1.27 -1.23 -1.19 -1.12
 -1.08 -1.01 -0.97 -0.93 -0.89 -0.82 -0.78 -0.74 -0.71 -0.67 -0.63 -0.59
 -0.52 -0.48 -0.44 -0.41 -0.37 -0.33 -0.29 -0.26 -0.22 -0.18 -0.14 -0.11
 -0.07 -0.03  0.    0.03  0.07  0.11  0.14  0.18  0.22  0.29  0.33  0.37
  0.41  0.44  0.48  0.52  0.56  0.59  0.63  0.67  0.74  0.78  0.82  0.86
  0.93  0.97  1.01  1.04  1.12  1.15  1.23  1.27  1.34  1.38  1.45  1.49
  1.57  1.64  1.72  1.79  1.87  1.94  2.05  2.13  2.24  2.35  2.5   2.65
  2.8   3.03  3.29  3.62  4.26]",0,26.0,54330300200271134
