,Class,Group,beam,channel,lat_lowestmode,lon_lowestmode,elev_lowestmode,delta_time,rh,land_cover_data/landsat_water_persistence,land_cover_data/landsat_treecover,land_cover_data/region_class,land_cover_data/urban_proportion,land_cover_data/urban_focal_window_size,shot_number
0,Deciduous Forest,Forest,2,1,44.02204587586935,-74.89567627964014,601.764,126000974.762856,"[-4.26 -3.85 -3.59 -3.36 -3.21 -3.06 -2.91 -2.8  -2.69 -2.58 -2.46 -2.35
 -2.28 -2.17 -2.05 -1.98 -1.87 -1.79 -1.68 -1.6  -1.49 -1.42 -1.34 -1.23
 -1.15 -1.04 -0.97 -0.89 -0.78 -0.71 -0.63 -0.56 -0.48 -0.37 -0.29 -0.22
 -0.14 -0.07  0.    0.07  0.14  0.22  0.29  0.37  0.44  0.52  0.59  0.71
  0.78  0.86  0.93  1.04  1.12  1.19  1.3   1.38  1.49  1.57  1.68  1.79
  1.87  1.98  2.09  2.2   2.31  2.46  2.58  2.73  2.88  3.06  3.25  3.47
  3.7   4.    4.3   4.63  4.97  5.31  5.72  6.17  6.66  7.07  7.37  7.59
  7.82  8.    8.19  8.38  8.56  8.79  9.05  9.31  9.65 10.06 10.55 10.92
 11.22 11.52 11.74 12.04 12.34]",0,85.0,7,0,3,172520200200283774
1,Deciduous Forest,Forest,2,1,44.02477644619983,-74.88965278029491,600.0266,126000974.845516,"[-2.61 -2.39 -2.17 -1.9  -1.68 -1.42 -1.15 -0.93 -0.71 -0.52 -0.37 -0.18
 -0.03  0.14  0.29  0.48  0.67  0.82  1.01  1.15  1.34  1.49  1.64  1.79
  1.94  2.09  2.24  2.39  2.54  2.69  2.84  2.95  3.1   3.21  3.33  3.44
  3.55  3.66  3.74  3.85  3.92  4.04  4.11  4.22  4.3   4.37  4.49  4.56
  4.67  4.75  4.86  4.97  5.08  5.2   5.31  5.46  5.61  5.79  6.02  6.24
  6.51  6.73  6.99  7.25  7.48  7.74  8.04  8.3   8.53  8.75  8.98  9.16
  9.35  9.54  9.72  9.91 10.14 10.4  10.7  11.03 11.41 11.78 12.12 12.42
 12.64 12.87 13.09 13.32 13.58 13.88 14.25 14.7  15.15 15.52 15.86 16.16
 16.42 16.68 16.95 17.17 17.43]",0,85.0,7,0,3,172520200200283784
2,Deciduous Forest,Forest,2,1,44.03565066688237,-74.86560393999773,495.5095,126000975.1760996,"[-4.19 -3.81 -3.51 -3.21 -2.99 -2.8  -2.61 -2.46 -2.32 -2.17 -2.02 -1.9
 -1.79 -1.68 -1.57 -1.45 -1.34 -1.27 -1.16 -1.08 -0.97 -0.89 -0.82 -0.71
 -0.63 -0.56 -0.48 -0.41 -0.29 -0.22 -0.14 -0.07  0.    0.07  0.14  0.22
  0.33  0.41  0.48  0.56  0.63  0.74  0.82  0.89  1.01  1.08  1.19  1.27
  1.38  1.49  1.6   1.72  1.83  1.98  2.09  2.24  2.43  2.58  2.76  2.95
  3.18  3.44  3.66  3.96  4.26  4.56  4.86  5.2   5.5   5.8   6.09  6.39
  6.69  6.96  7.25  7.55  7.89  8.19  8.53  8.86  9.2   9.54  9.87 10.21
 10.51 10.85 11.18 11.56 11.93 12.31 12.72 13.13 13.54 13.99 14.44 14.89
 15.3  15.79 16.27 16.91 17.69]",0,98.0,7,0,3,172520200200283824
3,Woody Wetlands,Wetlands,2,1,44.04109847840909,-74.85357823355092,466.583,126000975.3413796,"[-4.34 -3.89 -3.59 -3.36 -3.18 -2.99 -2.84 -2.69 -2.54 -2.43 -2.32 -2.17
 -2.05 -1.98 -1.87 -1.75 -1.68 -1.6  -1.49 -1.42 -1.34 -1.27 -1.19 -1.16
 -1.08 -1.01 -0.97 -0.89 -0.86 -0.78 -0.74 -0.67 -0.63 -0.59 -0.52 -0.48
 -0.44 -0.37 -0.33 -0.29 -0.26 -0.18 -0.14 -0.11 -0.07  0.    0.03  0.07
  0.11  0.18  0.22  0.26  0.29  0.37  0.41  0.44  0.48  0.56  0.59  0.63
  0.71  0.74  0.82  0.86  0.89  0.97  1.01  1.08  1.12  1.19  1.27  1.3
  1.38  1.45  1.49  1.57  1.64  1.72  1.79  1.87  1.94  2.02  2.13  2.2
  2.32  2.43  2.54  2.65  2.76  2.91  3.06  3.21  3.36  3.51  3.7   3.89
  4.07  4.3   4.56  4.93  5.42]",0,90.0,7,0,3,172520200200283844
4,Deciduous Forest,Forest,2,1,44.04382615034535,-74.84755125012315,472.52484,126000975.4240196,"[-5.16 -4.6  -4.15 -3.81 -3.48 -3.18 -2.91 -2.61 -2.39 -2.13 -1.94 -1.75
 -1.6  -1.42 -1.3  -1.16 -1.01 -0.89 -0.78 -0.67 -0.56 -0.44 -0.33 -0.22
 -0.11 -0.03  0.07  0.18  0.29  0.41  0.52  0.63  0.74  0.86  0.97  1.12
  1.23  1.38  1.49  1.64  1.83  1.98  2.13  2.32  2.5   2.69  2.88  3.06
  3.21  3.4   3.55  3.74  3.89  4.    4.15  4.3   4.41  4.56  4.67  4.78
  4.93  5.05  5.16  5.31  5.42  5.57  5.68  5.8   5.95  6.06  6.17  6.28
  6.43  6.54  6.66  6.81  6.92  7.03  7.18  7.29  7.4   7.55  7.7   7.85
  7.97  8.12  8.3   8.45  8.64  8.79  9.01  9.2   9.43  9.65  9.87 10.1
 10.36 10.62 10.92 11.26 11.82]",0,98.0,7,0,3,172520200200283854
5,Deciduous Forest,Forest,2,1,44.04655729966894,-74.84149961619312,511.4875,126000975.5066596,"[-4.6  -4.   -3.62 -3.33 -3.1  -2.88 -2.69 -2.5  -2.31 -2.17 -2.02 -1.87
 -1.75 -1.6  -1.49 -1.38 -1.27 -1.15 -1.04 -0.93 -0.82 -0.71 -0.63 -0.52
 -0.41 -0.33 -0.22 -0.14 -0.03  0.07  0.14  0.26  0.33  0.44  0.56  0.63
  0.74  0.86  0.93  1.04  1.15  1.27  1.38  1.49  1.6   1.72  1.83  1.98
  2.09  2.24  2.39  2.54  2.69  2.88  3.03  3.18  3.29  3.44  3.55  3.7
  3.81  3.92  4.04  4.19  4.3   4.45  4.6   4.75  4.9   5.12  5.35  5.57
  5.83  6.06  6.32  6.54  6.81  7.14  7.52  8.    8.53  9.16  9.84 10.51
 11.   11.41 11.78 12.19 12.57 13.02 13.47 13.95 14.4  14.81 15.26 15.67
 16.08 16.5  16.98 17.54 18.14]",0,98.0,7,0,3,172520200200283864
6,Deciduous Forest,Forest,2,1,44.04928028446719,-74.83546680652914,515.8245,126000975.5892996,"[-4.71 -4.41 -4.15 -3.89 -3.66 -3.47 -3.29 -3.14 -2.95 -2.8  -2.69 -2.54
 -2.43 -2.31 -2.17 -2.09 -1.98 -1.87 -1.75 -1.68 -1.57 -1.49 -1.42 -1.3
 -1.23 -1.15 -1.08 -1.01 -0.93 -0.86 -0.78 -0.71 -0.63 -0.56 -0.48 -0.41
 -0.33 -0.26 -0.18 -0.11 -0.03  0.03  0.11  0.18  0.22  0.29  0.37  0.44
  0.52  0.59  0.67  0.74  0.82  0.89  0.97  1.08  1.15  1.23  1.34  1.42
  1.49  1.6   1.72  1.83  1.94  2.05  2.17  2.31  2.46  2.65  2.84  3.06
  3.36  3.74  4.3   5.42  6.69  7.48  8.15  8.83  9.57 10.43 11.3  12.01
 12.57 13.05 13.5  13.95 14.44 14.89 15.34 15.75 16.12 16.5  16.87 17.21
 17.58 17.96 18.37 18.85 19.49]",0,85.0,7,0,3,172520200200283874
7,Deciduous Forest,Forest,2,1,44.05200175393144,-74.82944906388494,503.7559,126000975.6719396,"[-3.29 -2.69 -2.31 -2.05 -1.83 -1.6  -1.45 -1.3  -1.15 -1.04 -0.93 -0.82
 -0.74 -0.63 -0.56 -0.48 -0.37 -0.29 -0.22 -0.14 -0.03  0.03  0.11  0.18
  0.26  0.37  0.44  0.52  0.63  0.71  0.78  0.89  1.01  1.08  1.19  1.3
  1.42  1.53  1.68  1.79  1.94  2.09  2.28  2.46  2.65  2.91  3.21  3.59
  4.04  4.49  4.93  5.35  5.79  6.39  7.52  8.19  8.9  10.55 11.33 11.82
 12.23 12.68 13.17 13.62 13.95 14.29 14.59 14.89 15.19 15.49 15.79 16.05
 16.31 16.57 16.8  17.02 17.24 17.43 17.66 17.88 18.14 18.37 18.59 18.82
 19.04 19.27 19.45 19.64 19.79 19.94 20.13 20.28 20.46 20.61 20.8  21.02
 21.29 21.59 21.96 22.37 22.97]",0,99.0,7,0,3,172520200200283884
8,Deciduous Forest,Forest,2,1,44.05473417786092,-74.82340753520738,539.32324,126000975.7545896,"[-5.64 -4.97 -4.56 -4.22 -3.96 -3.7  -3.47 -3.25 -3.03 -2.84 -2.65 -2.46
 -2.31 -2.13 -1.98 -1.87 -1.72 -1.57 -1.45 -1.3  -1.19 -1.04 -0.93 -0.82
 -0.71 -0.59 -0.48 -0.37 -0.26 -0.14 -0.03  0.07  0.14  0.26  0.37  0.48
  0.59  0.71  0.82  0.93  1.08  1.19  1.3   1.42  1.57  1.68  1.79  1.94
  2.05  2.2   2.35  2.46  2.61  2.76  2.88  3.03  3.18  3.33  3.47  3.62
  3.77  3.92  4.11  4.26  4.45  4.6   4.78  4.97  5.2   5.42  5.68  5.98
  6.32  6.8   7.52  8.26  9.01  9.95 10.58 11.18 11.82 12.42 12.9  13.32
 13.73 14.18 14.74 15.22 15.71 16.2  16.65 17.02 17.36 17.69 18.07 18.52
 19.   19.49 20.01 20.57 21.14]",0,85.0,7,0,3,172520200200283894
9,Deciduous Forest,Forest,2,1,44.05746511531454,-74.81735854087987,579.96606,126000975.8372496,"[-5.16 -4.37 -3.74 -3.14 -2.69 -2.31 -2.05 -1.83 -1.64 -1.45 -1.3  -1.19
 -1.04 -0.93 -0.82 -0.71 -0.59 -0.48 -0.37 -0.29 -0.18 -0.07  0.    0.11
  0.22  0.29  0.41  0.52  0.63  0.71  0.82  0.93  1.04  1.15  1.27  1.38
  1.49  1.6   1.72  1.79  1.9   2.02  2.13  2.24  2.35  2.46  2.54  2.65
  2.76  2.88  2.99  3.1   3.21  3.33  3.44  3.59  3.7   3.81  3.96  4.11
  4.26  4.41  4.56  4.75  4.93  5.16  5.42  5.68  5.98  6.36  6.8   7.4
  8.26  9.54 10.85 12.31 12.98 13.54 14.03 14.51 14.96 15.37 15.71 16.08
 16.5  17.02 17.51 17.88 18.22 18.55 18.89 19.34 19.83 20.28 20.69 21.06
 21.44 21.85 22.41 23.04 23.83]",0,100.0,7,0,3,172520200200283904
