,Class,Group,beam,channel,lat_lowestmode,lon_lowestmode,elev_lowestmode,delta_time,rh,land_cover_data/landsat_water_persistence,land_cover_data/landsat_treecover,land_cover_data/region_class,land_cover_data/urban_proportion,land_cover_data/urban_focal_window_size,shot_number
0,Deciduous Forest,Forest,2,1,43.31865905250024,-75.69373953866435,159.70938,76191158.05181365,"[-2.72 -2.53 -2.35 -2.2  -2.01 -1.86 -1.71 -1.56 -1.38 -1.23 -1.04 -0.85
 -0.63 -0.44 -0.26 -0.07  0.11  0.29  0.52  0.74  0.97  1.19  1.41  1.6
  1.75  1.94  2.09  2.2   2.35  2.46  2.61  2.72  2.83  2.94  3.06  3.17
  3.28  3.39  3.5   3.62  3.73  3.84  3.95  4.06  4.21  4.32  4.47  4.62
  4.74  4.88  5.07  5.22  5.37  5.52  5.71  5.86  6.    6.15  6.3   6.42
  6.56  6.68  6.83  6.94  7.05  7.16  7.27  7.39  7.5   7.61  7.72  7.87
  7.98  8.13  8.28  8.43  8.58  8.69  8.84  8.95  9.07  9.14  9.25  9.36
  9.44  9.55  9.63  9.74  9.85  9.92 10.04 10.15 10.26 10.37 10.52 10.63
 10.78 10.97 11.16 11.38 11.64]",0,100.0,7,0,3,83160200200280491
1,Deciduous Forest,Forest,2,1,43.324372038341735,-75.68194425199914,168.58037,76191158.21713366,"[-3.28 -2.57 -2.09 -1.75 -1.49 -1.26 -1.08 -0.93 -0.74 -0.59 -0.48 -0.33
 -0.22 -0.07  0.03  0.18  0.29  0.44  0.59  0.74  0.89  1.04  1.23  1.45
  1.71  2.05  2.53  3.17  3.95  4.7   5.33  5.86  6.34  6.86  7.35  7.8
  8.28  8.73  9.14  9.51  9.85 10.19 10.48 10.78 11.04 11.3  11.53 11.75
 11.98 12.16 12.35 12.54 12.72 12.91 13.1  13.28 13.43 13.62 13.77 13.92
 14.07 14.25 14.4  14.51 14.66 14.81 14.96 15.11 15.22 15.37 15.49 15.63
 15.75 15.86 16.01 16.12 16.27 16.38 16.49 16.64 16.75 16.9  17.02 17.17
 17.31 17.43 17.58 17.72 17.87 18.02 18.17 18.36 18.51 18.7  18.92 19.14
 19.37 19.67 20.   20.41 21.2 ]",0,99.0,7,0,3,83160200200280511
2,Deciduous Forest,Forest,2,1,43.327237057798754,-75.67524436249397,200.71742,76191158.30804525,"[-6.68 -6.34 -6.04 -5.78 -5.52 -5.3  -5.07 -4.88 -4.7  -4.55 -4.36 -4.21
 -4.06 -3.91 -3.8  -3.65 -3.54 -3.43 -3.28 -3.17 -3.06 -2.94 -2.83 -2.72
 -2.65 -2.53 -2.42 -2.35 -2.23 -2.16 -2.05 -1.97 -1.9  -1.79 -1.71 -1.64
 -1.56 -1.49 -1.38 -1.3  -1.23 -1.15 -1.08 -1.   -0.93 -0.85 -0.78 -0.7
 -0.63 -0.55 -0.48 -0.41 -0.33 -0.26 -0.18 -0.11 -0.03  0.03  0.11  0.14
  0.22  0.29  0.37  0.44  0.52  0.59  0.67  0.74  0.82  0.89  0.97  1.08
  1.15  1.23  1.3   1.38  1.49  1.56  1.64  1.75  1.82  1.94  2.05  2.16
  2.23  2.35  2.46  2.61  2.72  2.87  2.98  3.13  3.32  3.47  3.65  3.88
  4.1   4.36  4.66  5.03  5.63]",0,100.0,7,0,3,83160200200280521
3,Developed Open Space,Developed,2,1,43.329821160423165,-75.66918164306354,220.37552,76191158.39068525,"[-3.8  -3.21 -2.61 -2.12 -1.75 -1.45 -1.23 -1.   -0.78 -0.59 -0.41 -0.22
 -0.03  0.14  0.33  0.52  0.7   0.89  1.11  1.34  1.56  1.82  2.12  2.46
  2.79  3.13  3.43  3.73  4.03  4.32  4.59  4.85  5.07  5.33  5.56  5.82
  6.04  6.3   6.53  6.79  7.05  7.31  7.57  7.83  8.13  8.43  8.73  9.03
  9.29  9.59  9.89 10.19 10.45 10.74 11.01 11.23 11.45 11.68 11.86 12.05
 12.2  12.39 12.54 12.69 12.84 12.98 13.13 13.28 13.43 13.54 13.69 13.84
 13.99 14.1  14.25 14.4  14.55 14.66 14.81 14.96 15.07 15.22 15.37 15.52
 15.67 15.82 16.01 16.16 16.34 16.49 16.68 16.9  17.09 17.31 17.5  17.72
 17.99 18.25 18.51 18.88 19.59]",0,0.0,7,0,3,83160200200280531
4,Deciduous Forest,Forest,2,1,43.33253718037071,-75.6633030378071,222.29878,76191158.47332525,"[-5.41 -4.66 -3.95 -3.21 -2.38 -1.11 -0.18  0.67  1.49  2.12  2.68  3.17
  3.62  4.03  4.44  4.77  5.11  5.41  5.71  5.97  6.23  6.45  6.71  6.94
  7.2   7.42  7.65  7.91  8.13  8.32  8.54  8.73  8.88  9.07  9.21  9.36
  9.51  9.7   9.85  9.96 10.11 10.26 10.41 10.56 10.67 10.82 10.93 11.08
 11.19 11.34 11.45 11.6  11.72 11.83 11.98 12.09 12.2  12.31 12.42 12.54
 12.65 12.76 12.87 12.95 13.06 13.17 13.25 13.36 13.47 13.54 13.66 13.77
 13.88 13.96 14.07 14.18 14.29 14.4  14.51 14.63 14.78 14.89 15.   15.15
 15.3  15.41 15.56 15.71 15.86 15.97 16.12 16.27 16.46 16.61 16.83 17.05
 17.31 17.65 18.17 18.84 19.67]",0,100.0,7,0,3,83160200200280541
5,Grassland/Herbaceous,Scrubland,2,1,43.33538747065603,-75.65753805192,204.39886,76191158.55596524,"[-2.72 -2.35 -2.09 -1.9  -1.71 -1.56 -1.45 -1.34 -1.23 -1.11 -1.04 -0.97
 -0.85 -0.78 -0.7  -0.63 -0.55 -0.48 -0.37 -0.29 -0.22 -0.14 -0.07  0.
  0.07  0.14  0.22  0.29  0.37  0.44  0.52  0.59  0.67  0.74  0.82  0.93
  1.    1.08  1.19  1.26  1.38  1.45  1.56  1.67  1.75  1.86  1.97  2.05
  2.16  2.27  2.38  2.5   2.61  2.72  2.83  2.98  3.09  3.24  3.39  3.54
  3.69  3.84  4.03  4.18  4.32  4.51  4.7   4.96  5.22  5.59  6.04  6.68
  7.27  7.72  8.09  8.47  8.95  9.51 10.19 10.86 11.38 11.86 12.31 12.76
 13.21 13.58 13.92 14.22 14.51 14.81 15.11 15.37 15.63 15.86 16.12 16.34
 16.61 16.87 17.17 17.5  17.84]",0,60.0,7,0,3,83160200200280551
6,Pasture/Hay,Planted/Cultivated,2,1,43.34703093389753,-75.63424576905857,220.77782,76191158.88652524,"[-3.39 -2.94 -2.53 -2.16 -1.82 -1.53 -1.26 -1.   -0.74 -0.52 -0.29 -0.07
  0.14  0.37  0.59  0.85  1.08  1.38  1.64  1.94  2.27  2.61  2.94  3.32
  3.73  4.14  4.55  4.92  5.3   5.59  5.89  6.15  6.42  6.64  6.9   7.12
  7.35  7.57  7.76  7.98  8.21  8.39  8.62  8.84  9.03  9.25  9.44  9.63
  9.81 10.   10.19 10.33 10.48 10.67 10.82 10.97 11.08 11.23 11.38 11.49
 11.64 11.75 11.86 12.01 12.13 12.24 12.35 12.5  12.61 12.72 12.84 12.95
 13.06 13.21 13.32 13.43 13.54 13.69 13.81 13.92 14.07 14.18 14.33 14.44
 14.59 14.74 14.89 15.04 15.19 15.37 15.52 15.71 15.9  16.12 16.34 16.57
 16.83 17.13 17.5  17.95 18.7 ]",0,7.0,7,0,3,83160200200280591
7,Developed Open Space,Developed,2,1,43.349849104167134,-75.62840147019698,230.80063,76191158.96916525,"[-4.21 -3.47 -3.09 -2.79 -2.57 -2.38 -2.23 -2.12 -2.01 -1.9  -1.79 -1.71
 -1.64 -1.56 -1.49 -1.45 -1.38 -1.34 -1.26 -1.23 -1.15 -1.11 -1.08 -1.
 -0.97 -0.93 -0.89 -0.85 -0.82 -0.78 -0.74 -0.7  -0.67 -0.63 -0.59 -0.55
 -0.52 -0.48 -0.44 -0.41 -0.37 -0.33 -0.29 -0.26 -0.22 -0.18 -0.18 -0.14
 -0.11 -0.07 -0.03  0.    0.03  0.07  0.11  0.11  0.14  0.18  0.22  0.26
  0.29  0.33  0.37  0.41  0.44  0.48  0.52  0.55  0.59  0.63  0.67  0.7
  0.74  0.78  0.82  0.85  0.89  0.93  0.97  1.    1.08  1.11  1.15  1.23
  1.26  1.34  1.38  1.45  1.53  1.56  1.64  1.75  1.82  1.9   2.01  2.16
  2.31  2.5   2.76  3.13  3.88]",0,77.0,7,0,3,83160200200280601
8,Woody Wetlands,Wetlands,2,1,43.35266671091932,-75.62253792270643,232.39546,76191159.05181324,"[-3.8  -3.39 -3.13 -2.91 -2.72 -2.57 -2.42 -2.27 -2.16 -2.05 -1.94 -1.86
 -1.75 -1.67 -1.6  -1.53 -1.45 -1.41 -1.34 -1.3  -1.23 -1.19 -1.11 -1.08
 -1.04 -0.97 -0.93 -0.89 -0.85 -0.82 -0.78 -0.74 -0.7  -0.67 -0.63 -0.55
 -0.52 -0.52 -0.48 -0.44 -0.41 -0.37 -0.33 -0.29 -0.26 -0.22 -0.18 -0.14
 -0.11 -0.07 -0.03  0.    0.    0.03  0.07  0.11  0.14  0.18  0.22  0.26
  0.29  0.33  0.37  0.41  0.44  0.48  0.52  0.55  0.59  0.63  0.67  0.7
  0.74  0.78  0.82  0.85  0.89  0.93  1.    1.04  1.08  1.11  1.19  1.23
  1.26  1.34  1.38  1.45  1.53  1.56  1.64  1.71  1.82  1.9   2.01  2.12
  2.23  2.38  2.57  2.87  3.47]",0,0.0,7,0,3,83160200200280611
9,Pasture/Hay,Planted/Cultivated,2,1,43.355487298487525,-75.61666800799506,241.15439,76191159.13447325,"[-1.82 -1.49 -1.15 -0.85 -0.55 -0.26  0.    0.29  0.59  0.89  1.23  1.6
  2.09  2.79  3.84  5.07  5.93  6.6   7.16  7.68  8.13  8.62  9.07  9.51
  9.96 10.41 10.82 11.23 11.6  11.94 12.28 12.57 12.87 13.17 13.43 13.73
 13.99 14.29 14.55 14.85 15.15 15.45 15.71 16.01 16.23 16.49 16.68 16.9
 17.09 17.28 17.46 17.65 17.8  17.99 18.17 18.32 18.51 18.66 18.81 18.99
 19.14 19.33 19.48 19.67 19.82 20.   20.15 20.34 20.49 20.64 20.79 20.94
 21.08 21.23 21.38 21.53 21.64 21.79 21.91 22.02 22.17 22.28 22.39 22.54
 22.65 22.76 22.91 23.03 23.17 23.32 23.47 23.62 23.77 23.96 24.15 24.33
 24.56 24.82 25.15 25.56 26.16]",0,0.0,7,0,3,83160200200280621
