,beam,channel,lat_lowestmode,lon_lowestmode,elev_lowestmode,delta_time,rh,land_cover_data/landsat_water_persistence,land_cover_data/landsat_treecover,shot_number
105560,2,1,41.20717156112276,-74.30270163185074,155.40088,69134883.10378595,"[-2.17 -2.05 -1.94 -1.83 -1.72 -1.64 -1.53 -1.46 -1.38 -1.31 -1.23 -1.16
 -1.12 -1.04 -1.01 -0.97 -0.93 -0.89 -0.86 -0.82 -0.78 -0.74 -0.71 -0.67
 -0.63 -0.59 -0.56 -0.56 -0.52 -0.48 -0.44 -0.44 -0.41 -0.37 -0.33 -0.33
 -0.29 -0.26 -0.26 -0.22 -0.18 -0.18 -0.14 -0.11 -0.11 -0.07 -0.03 -0.03
  0.    0.03  0.03  0.07  0.11  0.11  0.14  0.18  0.18  0.22  0.26  0.26
  0.29  0.33  0.33  0.37  0.41  0.44  0.44  0.48  0.52  0.56  0.59  0.59
  0.63  0.67  0.71  0.74  0.78  0.82  0.86  0.89  0.93  0.97  1.01  1.04
  1.08  1.12  1.16  1.19  1.27  1.31  1.34  1.42  1.46  1.53  1.57  1.64
  1.72  1.79  1.91  1.98  2.13]",100,0.0,70500200200273304
105660,2,1,41.237872123436055,-74.24721774184556,255.77771,69134883.9385055,"[-4.38 -4.11 -3.85 -3.63 -3.44 -3.25 -3.07 -2.92 -2.77 -2.62 -2.47 -2.32
 -2.2  -2.09 -1.98 -1.9  -1.79 -1.72 -1.61 -1.53 -1.46 -1.38 -1.34 -1.27
 -1.19 -1.16 -1.08 -1.04 -0.97 -0.93 -0.86 -0.82 -0.78 -0.74 -0.67 -0.63
 -0.59 -0.56 -0.52 -0.48 -0.44 -0.41 -0.33 -0.29 -0.26 -0.22 -0.18 -0.14
 -0.11 -0.07 -0.03  0.    0.03  0.07  0.11  0.14  0.18  0.22  0.26  0.29
  0.33  0.37  0.44  0.48  0.52  0.56  0.59  0.63  0.67  0.71  0.78  0.82
  0.86  0.89  0.97  1.01  1.04  1.12  1.16  1.23  1.27  1.34  1.38  1.46
  1.53  1.61  1.68  1.75  1.87  1.94  2.05  2.17  2.28  2.43  2.58  2.73
  2.88  3.07  3.25  3.48  3.78]",0,100.0,70500200200273404
105790,2,1,41.27734222850429,-74.17582136367984,252.82562,69134885.01288106,"[-2.32 -2.24 -2.13 -2.02 -1.94 -1.87 -1.75 -1.68 -1.57 -1.49 -1.42 -1.34
 -1.27 -1.19 -1.16 -1.08 -1.04 -0.97 -0.93 -0.86 -0.82 -0.78 -0.74 -0.67
 -0.63 -0.59 -0.56 -0.52 -0.48 -0.44 -0.41 -0.37 -0.33 -0.29 -0.26 -0.22
 -0.18 -0.14 -0.11 -0.11 -0.07 -0.03  0.    0.03  0.07  0.11  0.14  0.18
  0.22  0.26  0.29  0.33  0.37  0.41  0.44  0.48  0.52  0.56  0.59  0.63
  0.67  0.71  0.74  0.78  0.82  0.86  0.89  0.93  0.97  1.01  1.04  1.08
  1.12  1.16  1.19  1.23  1.27  1.31  1.38  1.42  1.46  1.49  1.53  1.57
  1.61  1.68  1.72  1.75  1.83  1.87  1.94  1.98  2.05  2.13  2.2   2.28
  2.35  2.47  2.58  2.73  2.92]",0,100.0,70500200200273534
105950,2,1,41.326495180577545,-74.08679173374783,281.7852,69134886.35170466,"[-4.19 -4.   -3.78 -3.55 -3.33 -3.1  -2.92 -2.73 -2.54 -2.35 -2.2  -2.05
 -1.94 -1.83 -1.72 -1.64 -1.53 -1.46 -1.38 -1.31 -1.27 -1.19 -1.12 -1.08
 -1.01 -0.97 -0.89 -0.86 -0.82 -0.74 -0.71 -0.67 -0.63 -0.56 -0.52 -0.48
 -0.44 -0.41 -0.37 -0.29 -0.26 -0.22 -0.18 -0.14 -0.11 -0.07  0.    0.03
  0.07  0.11  0.14  0.18  0.22  0.29  0.33  0.37  0.41  0.44  0.48  0.56
  0.59  0.63  0.67  0.71  0.74  0.82  0.86  0.89  0.93  0.97  1.04  1.08
  1.12  1.16  1.23  1.27  1.31  1.34  1.42  1.46  1.53  1.57  1.61  1.68
  1.75  1.79  1.87  1.94  1.98  2.05  2.13  2.24  2.32  2.39  2.5   2.62
  2.77  2.92  3.07  3.29  3.55]",0,100.0,70500200200273694
106000,2,1,41.34169918234862,-74.05924898428718,222.00923,69134886.7649602,"[-3.4  -3.22 -3.07 -2.92 -2.77 -2.62 -2.5  -2.35 -2.24 -2.13 -2.02 -1.9
 -1.75 -1.64 -1.53 -1.42 -1.31 -1.19 -1.12 -1.01 -0.89 -0.82 -0.74 -0.67
 -0.59 -0.52 -0.44 -0.37 -0.29 -0.22 -0.14 -0.11 -0.03  0.03  0.11  0.18
  0.22  0.29  0.37  0.44  0.52  0.59  0.67  0.74  0.82  0.89  0.97  1.04
  1.12  1.19  1.27  1.31  1.38  1.46  1.53  1.61  1.68  1.75  1.79  1.87
  1.94  2.02  2.09  2.13  2.2   2.28  2.35  2.43  2.5   2.58  2.69  2.77
  2.88  2.99  3.1   3.25  3.4   3.55  3.7   3.85  4.    4.11  4.23  4.38
  4.45  4.56  4.68  4.79  4.86  4.98  5.09  5.16  5.27  5.39  5.5   5.65
  5.76  5.91  6.1   6.25  6.44]",0,100.0,70500200200273744
106060,2,1,41.35990053196279,-74.0261989082467,241.51038,69134887.2608002,"[-3.36 -3.25 -3.1  -2.95 -2.8  -2.69 -2.58 -2.47 -2.35 -2.24 -2.13 -2.02
 -1.94 -1.87 -1.75 -1.68 -1.61 -1.53 -1.49 -1.42 -1.34 -1.27 -1.23 -1.16
 -1.12 -1.04 -1.01 -0.97 -0.89 -0.86 -0.82 -0.74 -0.71 -0.67 -0.63 -0.56
 -0.52 -0.48 -0.44 -0.41 -0.37 -0.29 -0.26 -0.22 -0.18 -0.14 -0.11 -0.07
 -0.03  0.    0.07  0.11  0.14  0.18  0.22  0.26  0.29  0.33  0.41  0.44
  0.48  0.52  0.56  0.63  0.67  0.71  0.74  0.82  0.86  0.89  0.97  1.01
  1.08  1.12  1.16  1.23  1.27  1.34  1.42  1.46  1.53  1.61  1.68  1.75
  1.79  1.87  1.98  2.05  2.13  2.2   2.32  2.39  2.5   2.62  2.73  2.84
  2.95  3.1   3.22  3.36  3.51]",0,100.0,70500200200273804
106070,2,1,41.362916015016154,-74.02071473386812,306.87732,69134887.3434402,"[-3.44 -3.29 -3.1  -2.92 -2.77 -2.58 -2.43 -2.24 -2.09 -1.98 -1.83 -1.72
 -1.61 -1.49 -1.38 -1.31 -1.23 -1.16 -1.08 -1.01 -0.93 -0.89 -0.82 -0.78
 -0.71 -0.67 -0.59 -0.56 -0.52 -0.44 -0.41 -0.37 -0.29 -0.26 -0.22 -0.18
 -0.14 -0.07 -0.03  0.    0.03  0.11  0.14  0.18  0.22  0.29  0.33  0.37
  0.41  0.48  0.52  0.56  0.59  0.67  0.71  0.74  0.82  0.86  0.89  0.93
  1.01  1.04  1.08  1.16  1.19  1.23  1.31  1.34  1.38  1.42  1.49  1.53
  1.57  1.64  1.68  1.72  1.79  1.83  1.9   1.94  1.98  2.05  2.09  2.17
  2.2   2.28  2.32  2.39  2.47  2.5   2.58  2.65  2.73  2.8   2.88  2.99
  3.1   3.22  3.36  3.55  3.81]",0,100.0,70500200200273814
106450,2,1,41.4784719807339,-73.80908611060109,289.18777,69134890.5087469,"[-4.   -3.81 -3.66 -3.51 -3.36 -3.22 -3.07 -2.92 -2.77 -2.58 -2.39 -2.2
 -2.02 -1.87 -1.72 -1.61 -1.49 -1.38 -1.31 -1.19 -1.12 -1.04 -0.97 -0.89
 -0.82 -0.74 -0.67 -0.63 -0.56 -0.48 -0.41 -0.37 -0.29 -0.26 -0.18 -0.11
 -0.07  0.    0.03  0.11  0.18  0.22  0.29  0.33  0.41  0.48  0.56  0.59
  0.67  0.74  0.82  0.89  0.97  1.04  1.12  1.19  1.27  1.38  1.46  1.53
  1.64  1.72  1.83  1.9   2.02  2.13  2.24  2.35  2.43  2.54  2.65  2.73
  2.84  2.92  3.03  3.1   3.22  3.29  3.4   3.48  3.59  3.66  3.78  3.89
  4.    4.11  4.23  4.38  4.49  4.64  4.79  4.94  5.09  5.27  5.42  5.61
  5.8   5.99  6.17  6.4   6.66]",0,100.0,70500200200274194
106490,2,1,41.490525515114754,-73.78689823616314,241.54791,69134890.8393345,"[-3.81 -3.55 -3.33 -3.14 -2.95 -2.77 -2.62 -2.47 -2.32 -2.2  -2.05 -1.94
 -1.87 -1.75 -1.68 -1.57 -1.49 -1.42 -1.34 -1.27 -1.23 -1.16 -1.08 -1.04
 -0.97 -0.93 -0.86 -0.82 -0.78 -0.71 -0.67 -0.63 -0.59 -0.52 -0.48 -0.44
 -0.41 -0.37 -0.29 -0.26 -0.22 -0.18 -0.14 -0.11 -0.07  0.    0.03  0.07
  0.11  0.14  0.18  0.22  0.26  0.33  0.37  0.41  0.44  0.48  0.56  0.59
  0.63  0.71  0.74  0.78  0.86  0.89  0.97  1.01  1.08  1.12  1.19  1.23
  1.31  1.38  1.42  1.49  1.57  1.64  1.72  1.79  1.87  1.94  2.02  2.09
  2.17  2.24  2.32  2.43  2.5   2.62  2.73  2.84  2.95  3.07  3.18  3.33
  3.48  3.63  3.81  4.04  4.38]",0,100.0,70500200200274234
106510,2,1,41.4965735789361,-73.77579377845629,224.64679,69134891.0046145,"[-1.23 -1.04 -0.86 -0.67 -0.52 -0.37 -0.26 -0.11  0.    0.14  0.26  0.41
  0.56  0.71  0.86  1.01  1.12  1.27  1.42  1.53  1.64  1.79  1.9   2.02
  2.13  2.28  2.39  2.54  2.65  2.8   2.99  3.14  3.29  3.44  3.55  3.7
  3.81  3.96  4.08  4.19  4.3   4.41  4.53  4.64  4.71  4.83  4.9   5.01
  5.09  5.16  5.24  5.31  5.39  5.46  5.54  5.61  5.69  5.76  5.87  5.95
  6.02  6.1   6.17  6.25  6.36  6.44  6.51  6.62  6.7   6.81  6.88  7.
  7.07  7.18  7.26  7.37  7.45  7.56  7.67  7.75  7.86  7.97  8.12  8.23
  8.38  8.53  8.68  8.87  9.06  9.21  9.39  9.54  9.73  9.88 10.03 10.18
 10.37 10.52 10.7  10.89 11.12]",0,100.0,70500200200274254
106550,2,1,41.50862818131119,-73.75366955033816,188.57233,69134891.3351745,"[-4.15 -3.85 -3.55 -3.25 -3.03 -2.8  -2.58 -2.39 -2.2  -2.05 -1.87 -1.72
 -1.57 -1.42 -1.27 -1.12 -1.01 -0.86 -0.74 -0.63 -0.52 -0.41 -0.29 -0.18
 -0.07  0.03  0.14  0.22  0.33  0.44  0.56  0.67  0.78  0.89  1.01  1.16
  1.27  1.42  1.57  1.72  1.87  2.02  2.2   2.35  2.5   2.65  2.77  2.92
  3.03  3.18  3.29  3.44  3.55  3.7   3.85  3.96  4.11  4.26  4.38  4.53
  4.64  4.79  4.9   5.05  5.16  5.28  5.43  5.54  5.69  5.84  5.95  6.1
  6.21  6.36  6.47  6.62  6.77  6.89  7.04  7.19  7.33  7.48  7.63  7.78
  7.97  8.16  8.35  8.57  8.83  9.13  9.39  9.66  9.92 10.14 10.37 10.63
 10.86 11.15 11.45 11.79 12.17]",0,96.0,70500200200274294
106570,2,1,41.51466179101796,-73.7425989343098,213.32422,69134891.5004805,"[-1.98 -1.68 -1.38 -1.16 -0.93 -0.74 -0.56 -0.41 -0.22 -0.07  0.07  0.26
  0.41  0.56  0.74  0.93  1.08  1.27  1.46  1.64  1.79  1.98  2.13  2.28
  2.39  2.54  2.65  2.77  2.88  2.99  3.07  3.18  3.29  3.37  3.48  3.55
  3.66  3.74  3.81  3.93  4.    4.08  4.19  4.26  4.34  4.41  4.53  4.6
  4.68  4.75  4.86  4.94  5.05  5.13  5.24  5.31  5.42  5.54  5.65  5.76
  5.87  5.99  6.1   6.21  6.32  6.47  6.59  6.74  6.89  7.03  7.22  7.37
  7.56  7.78  8.01  8.23  8.53  8.91  9.32  9.77 10.07 10.37 10.63 10.89
 11.12 11.38 11.64 11.9  12.13 12.39 12.65 12.95 13.21 13.51 13.78 14.04
 14.26 14.52 14.79 15.09 15.39]",0,86.0,70500200200274314
105580,3,1,41.20909104465919,-74.28655403025056,306.3558,69134883.23187795,"[-4.   -3.66 -3.4  -3.14 -2.95 -2.77 -2.58 -2.43 -2.24 -2.09 -1.94 -1.79
 -1.64 -1.49 -1.34 -1.19 -1.08 -0.93 -0.78 -0.63 -0.52 -0.37 -0.22 -0.11
  0.03  0.14  0.29  0.41  0.56  0.71  0.82  0.93  1.08  1.19  1.31  1.42
  1.53  1.6   1.72  1.83  1.94  2.02  2.13  2.24  2.35  2.47  2.58  2.69
  2.8   2.95  3.1   3.25  3.4   3.59  3.78  3.96  4.15  4.38  4.6   4.86
  5.09  5.31  5.54  5.72  5.91  6.06  6.21  6.36  6.51  6.62  6.73  6.88
  7.    7.15  7.3   7.45  7.6   7.78  7.97  8.16  8.38  8.61  8.87  9.09
  9.36  9.62  9.92 10.22 10.52 10.82 11.08 11.38 11.68 12.01 12.31 12.65
 12.91 13.17 13.44 13.74 14.11]",0,100.0,70500300200273330
105600,3,1,41.215179472781465,-74.27556017708022,323.7201,69134883.39715895,"[-5.2  -4.9  -4.68 -4.49 -4.3  -4.11 -3.96 -3.81 -3.66 -3.51 -3.36 -3.21
 -3.07 -2.95 -2.8  -2.69 -2.58 -2.47 -2.35 -2.24 -2.17 -2.05 -1.98 -1.87
 -1.75 -1.68 -1.6  -1.49 -1.42 -1.31 -1.23 -1.12 -1.04 -0.93 -0.86 -0.78
 -0.71 -0.59 -0.52 -0.44 -0.37 -0.26 -0.18 -0.11 -0.03  0.03  0.11  0.18
  0.29  0.37  0.44  0.52  0.59  0.71  0.78  0.86  0.93  1.04  1.12  1.19
  1.27  1.38  1.46  1.53  1.6   1.68  1.75  1.87  1.94  2.02  2.09  2.17
  2.24  2.35  2.43  2.5   2.62  2.69  2.8   2.92  2.99  3.1   3.21  3.36
  3.48  3.63  3.78  3.93  4.11  4.3   4.49  4.71  4.97  5.24  5.57  5.87
  6.17  6.43  6.66  6.92  7.18]",0,92.0,70500300200273350
