,Class,Group,beam,channel,lat_lowestmode,lon_lowestmode,elev_lowestmode,delta_time,rh,land_cover_data/landsat_water_persistence,land_cover_data/landsat_treecover,land_cover_data/region_class,land_cover_data/urban_proportion,land_cover_data/urban_focal_window_size,shot_number
0,Woody Wetlands,Wetlands,2,1,45.00930364965488,-73.3936679175903,14.196585,78844531.61342604,"[-5.63 -5.   -4.48 -3.99 -3.58 -3.28 -3.02 -2.8  -2.57 -2.35 -2.16 -1.97
 -1.83 -1.68 -1.53 -1.38 -1.23 -1.08 -0.97 -0.82 -0.7  -0.56 -0.44 -0.33
 -0.22 -0.11  0.03  0.14  0.26  0.37  0.48  0.63  0.74  0.85  1.    1.12
  1.26  1.38  1.53  1.64  1.75  1.9   2.01  2.12  2.27  2.39  2.5   2.65
  2.76  2.87  2.98  3.09  3.24  3.36  3.47  3.62  3.73  3.88  4.03  4.14
  4.29  4.48  4.63  4.78  4.96  5.11  5.26  5.45  5.6   5.78  5.93  6.08
  6.27  6.42  6.57  6.76  6.9   7.09  7.28  7.46  7.65  7.88  8.14  8.4
  8.73  9.11  9.52  9.93 10.34 10.75 11.24 11.69 12.1  12.51 12.88 13.25
 13.63 14.11 14.64 15.23 15.98]",0,100.0,7,0,3,87920200300253237
1,Developed Open Space,Developed,2,1,44.99897800492056,-73.3686732613726,4.1988716,78844531.94401005,"[-4.1  -3.8  -3.51 -3.28 -3.09 -2.95 -2.8  -2.65 -2.53 -2.42 -2.31 -2.2
 -2.12 -2.01 -1.94 -1.86 -1.79 -1.71 -1.64 -1.56 -1.49 -1.41 -1.38 -1.3
 -1.26 -1.19 -1.12 -1.08 -1.   -0.97 -0.93 -0.85 -0.82 -0.74 -0.7  -0.67
 -0.59 -0.56 -0.52 -0.44 -0.41 -0.37 -0.33 -0.26 -0.22 -0.18 -0.11 -0.07
 -0.03  0.    0.07  0.11  0.14  0.18  0.26  0.29  0.33  0.41  0.44  0.48
  0.52  0.59  0.63  0.67  0.74  0.78  0.85  0.89  0.93  1.    1.04  1.12
  1.15  1.23  1.26  1.34  1.41  1.45  1.53  1.6   1.68  1.75  1.79  1.86
  1.94  2.05  2.12  2.2   2.27  2.39  2.5   2.61  2.72  2.83  2.98  3.13
  3.28  3.51  3.77  4.1   4.66]",0,0.0,7,0,3,87920200300253277
2,Developed Medium Intensity,Developed,2,1,44.99638105390986,-73.3624304555592,0.9453988,78844532.02667005,"[-4.33 -4.03 -3.77 -3.54 -3.36 -3.17 -3.02 -2.91 -2.76 -2.65 -2.53 -2.46
 -2.35 -2.27 -2.16 -2.09 -2.01 -1.94 -1.86 -1.79 -1.71 -1.64 -1.6  -1.53
 -1.45 -1.41 -1.34 -1.3  -1.23 -1.19 -1.15 -1.08 -1.04 -0.97 -0.93 -0.89
 -0.85 -0.78 -0.74 -0.7  -0.67 -0.59 -0.56 -0.52 -0.48 -0.44 -0.37 -0.33
 -0.29 -0.26 -0.22 -0.18 -0.14 -0.07 -0.03  0.    0.03  0.07  0.11  0.14
  0.22  0.26  0.29  0.33  0.37  0.41  0.48  0.52  0.56  0.59  0.63  0.7
  0.74  0.78  0.85  0.89  0.93  1.    1.04  1.12  1.15  1.23  1.26  1.34
  1.41  1.45  1.53  1.6   1.68  1.75  1.86  1.94  2.05  2.16  2.27  2.42
  2.57  2.76  2.98  3.32  3.88]",0,0.0,7,4,3,87920200300253287
3,Pasture/Hay,Planted/Cultivated,3,1,45.00735449850567,-73.40446545127921,50.62183,78844531.46880604,"[-6.34 -5.97 -5.63 -5.34 -5.07 -4.85 -4.63 -4.4  -4.22 -4.03 -3.88 -3.73
 -3.54 -3.43 -3.28 -3.13 -3.02 -2.91 -2.8  -2.68 -2.57 -2.46 -2.35 -2.24
 -2.16 -2.05 -1.94 -1.86 -1.79 -1.68 -1.6  -1.53 -1.41 -1.34 -1.26 -1.19
 -1.12 -1.04 -0.97 -0.85 -0.78 -0.7  -0.63 -0.56 -0.48 -0.41 -0.37 -0.29
 -0.22 -0.14 -0.07  0.    0.07  0.14  0.22  0.29  0.37  0.44  0.52  0.59
  0.67  0.74  0.82  0.89  0.97  1.04  1.12  1.23  1.3   1.38  1.49  1.56
  1.68  1.75  1.86  1.97  2.05  2.16  2.27  2.42  2.53  2.65  2.8   2.95
  3.06  3.24  3.39  3.54  3.73  3.92  4.1   4.33  4.55  4.78  5.04  5.34
  5.67  6.01  6.46  7.02  7.76]",0,0.0,7,0,3,87920300300248037
4,Evergreen Forest,Forest,3,1,45.00477308848281,-73.39820693051317,36.22703,78844531.55144605,"[-1.64 -1.41 -1.19 -0.97 -0.78 -0.59 -0.41 -0.26 -0.07  0.07  0.22  0.37
  0.56  0.7   0.85  1.    1.12  1.26  1.38  1.49  1.6   1.68  1.79  1.9
  1.97  2.05  2.16  2.24  2.31  2.39  2.46  2.53  2.61  2.68  2.76  2.83
  2.91  2.95  3.02  3.09  3.13  3.21  3.24  3.32  3.36  3.43  3.47  3.54
  3.58  3.62  3.69  3.73  3.77  3.84  3.88  3.92  3.95  4.03  4.07  4.1
  4.14  4.22  4.25  4.29  4.33  4.36  4.44  4.48  4.51  4.55  4.59  4.66
  4.7   4.74  4.81  4.85  4.89  4.96  5.    5.07  5.11  5.19  5.22  5.3
  5.37  5.41  5.48  5.56  5.63  5.71  5.82  5.9   6.01  6.08  6.19  6.31
  6.46  6.61  6.79  6.98  7.28]",0,92.0,7,0,3,87920300300248047
5,Pasture/Hay,Planted/Cultivated,3,1,44.99704245097201,-73.37943717319641,7.6902447,78844531.79936606,"[-4.33 -4.03 -3.77 -3.54 -3.36 -3.17 -3.02 -2.87 -2.72 -2.61 -2.5  -2.39
 -2.27 -2.2  -2.09 -2.01 -1.94 -1.86 -1.79 -1.71 -1.64 -1.56 -1.53 -1.45
 -1.38 -1.34 -1.26 -1.23 -1.19 -1.12 -1.08 -1.   -0.97 -0.93 -0.85 -0.82
 -0.78 -0.74 -0.7  -0.63 -0.59 -0.56 -0.52 -0.48 -0.44 -0.37 -0.33 -0.29
 -0.26 -0.22 -0.18 -0.14 -0.11 -0.07 -0.03  0.03  0.07  0.11  0.14  0.18
  0.22  0.26  0.29  0.33  0.41  0.44  0.48  0.52  0.56  0.59  0.67  0.7
  0.74  0.78  0.85  0.89  0.93  0.97  1.04  1.08  1.15  1.19  1.26  1.3
  1.38  1.45  1.53  1.6   1.64  1.75  1.82  1.9   2.01  2.12  2.24  2.39
  2.53  2.72  2.95  3.28  3.84]",0,0.0,7,0,3,87920300300248077
6,Developed Medium Intensity,Developed,3,1,44.99186168703968,-73.36695112829428,5.4082985,78844531.96467505,"[-3.84 -3.58 -3.36 -3.13 -2.95 -2.8  -2.65 -2.53 -2.39 -2.27 -2.16 -2.09
 -1.97 -1.9  -1.82 -1.75 -1.68 -1.6  -1.53 -1.45 -1.38 -1.3  -1.26 -1.19
 -1.12 -1.08 -1.   -0.97 -0.89 -0.85 -0.82 -0.74 -0.7  -0.67 -0.59 -0.56
 -0.52 -0.44 -0.41 -0.37 -0.33 -0.26 -0.22 -0.18 -0.14 -0.07 -0.03  0.
  0.03  0.11  0.14  0.18  0.22  0.29  0.33  0.37  0.41  0.48  0.52  0.56
  0.63  0.67  0.7   0.78  0.82  0.89  0.93  1.    1.04  1.12  1.19  1.26
  1.3   1.38  1.45  1.56  1.64  1.71  1.82  1.94  2.05  2.2   2.39  2.57
  2.83  3.17  3.65  4.22  4.7   5.15  5.52  5.9   6.27  6.68  7.09  7.5
  7.99  8.44  8.96  9.52 10.12]",0,4.0,7,68,3,87920300300248097
7,Evergreen Forest,Forest,5,2,45.00716909196645,-73.4254484656265,48.903454,78844531.617558,"[-9.19 -7.06 -5.   -4.07 -3.25 -2.5  -1.98 -1.53 -1.12 -0.74 -0.37  0.
  0.37  0.7   1.08  1.41  1.75  2.01  2.31  2.57  2.8   3.06  3.28  3.51
  3.73  3.92  4.11  4.29  4.44  4.63  4.74  4.89  5.04  5.19  5.3   5.45
  5.6   5.71  5.86  5.97  6.12  6.27  6.38  6.53  6.68  6.83  6.98  7.13
  7.28  7.43  7.58  7.73  7.88  8.03  8.18  8.33  8.44  8.59  8.7   8.81
  8.96  9.07  9.19  9.3   9.41  9.52  9.64  9.75  9.9  10.01 10.12 10.23
 10.35 10.46 10.57 10.68 10.79 10.91 11.02 11.13 11.28 11.39 11.5  11.62
 11.73 11.88 11.99 12.14 12.29 12.44 12.59 12.74 12.92 13.11 13.3  13.52
 13.78 14.08 14.46 15.05 16.4 ]",0,100.0,7,0,3,87920500300247874
8,Woody Wetlands,Wetlands,5,2,45.00459974049818,-73.41919847444568,49.546185,78844531.700198,"[-2.12 -1.64 -1.23 -0.89 -0.59 -0.33 -0.07  0.18  0.48  0.78  1.15  1.64
  2.31  2.83  3.21  3.51  3.81  4.07  4.4   4.78  5.19  5.53  5.79  6.05
  6.27  6.53  6.76  6.98  7.21  7.43  7.65  7.88  8.07  8.29  8.48  8.66
  8.85  9.    9.19  9.34  9.52  9.67  9.82  9.97 10.12 10.27 10.42 10.57
 10.72 10.87 11.02 11.17 11.32 11.47 11.62 11.76 11.91 12.06 12.21 12.36
 12.51 12.66 12.81 12.96 13.11 13.3  13.45 13.6  13.75 13.93 14.08 14.23
 14.42 14.57 14.75 14.9  15.05 15.2  15.35 15.5  15.61 15.76 15.91 16.02
 16.17 16.29 16.44 16.55 16.7  16.85 16.96 17.11 17.3  17.48 17.67 17.89
 18.12 18.38 18.68 18.98 19.46]",0,86.0,7,0,3,87920500300247884
9,Deciduous Forest,Forest,5,2,45.00202442293971,-73.4129418359142,41.68433,78844531.782838,"[-4.63 -3.06 -1.19  0.7   2.01  2.76  3.47  4.25  4.89  5.41  5.86  6.27
  6.65  7.02  7.39  7.69  7.99  8.25  8.51  8.74  8.96  9.19  9.37  9.56
  9.75  9.9  10.08 10.23 10.38 10.53 10.64 10.79 10.91 11.06 11.17 11.32
 11.43 11.54 11.69 11.8  11.91 12.03 12.18 12.29 12.4  12.51 12.62 12.74
 12.85 12.96 13.07 13.18 13.3  13.41 13.52 13.63 13.75 13.86 13.97 14.08
 14.19 14.31 14.42 14.53 14.64 14.75 14.87 14.98 15.13 15.24 15.35 15.46
 15.58 15.73 15.84 15.95 16.06 16.21 16.32 16.44 16.59 16.7  16.85 17.
 17.11 17.26 17.41 17.56 17.71 17.89 18.04 18.23 18.42 18.6  18.83 19.09
 19.39 19.69 20.13 20.81 22.12]",0,100.0,7,0,3,87920500300247894
