,Class,Group,beam,channel,lat_lowestmode,lon_lowestmode,elev_lowestmode,delta_time,rh,land_cover_data/landsat_water_persistence,land_cover_data/landsat_treecover,land_cover_data/region_class,land_cover_data/urban_proportion,land_cover_data/urban_focal_window_size,shot_number
0,Deciduous Forest,Forest,2,1,41.97691340186584,-74.1146953360054,152.13853,88769963.62119715,"[-2.54 -2.32 -2.09 -1.87 -1.68 -1.49 -1.34 -1.19 -1.04 -0.89 -0.74 -0.59
 -0.48 -0.33 -0.18 -0.07  0.07  0.18  0.33  0.44  0.59  0.74  0.89  1.04
  1.19  1.38  1.57  1.76  1.98  2.24  2.54  2.88  3.25  3.67  4.12  4.57
  5.02  5.46  5.91  6.36  6.81  7.26  7.75  8.2   8.61  8.99  9.29  9.59
  9.85 10.11 10.33 10.56 10.75 10.97 11.2  11.38 11.61 11.83 12.06 12.28
 12.51 12.77 12.99 13.22 13.44 13.67 13.86 14.04 14.23 14.42 14.61 14.79
 14.94 15.13 15.28 15.47 15.62 15.8  15.95 16.14 16.29 16.48 16.67 16.85
 17.04 17.27 17.45 17.68 17.94 18.2  18.46 18.73 19.03 19.33 19.63 19.96
 20.3  20.64 21.01 21.46 21.99]",0,100.0,7,0,3,105730200200276505
1,Mixed Forest,Forest,2,1,42.0189601417739,-74.03478725572015,102.279724,88769964.79474075,"[-3.03 -2.17 -1.61 -1.19 -0.86 -0.56 -0.29 -0.03  0.22  0.48  0.74  1.04
  1.34  1.68  1.98  2.36  2.73  3.14  3.63  4.19  4.98  5.88  6.59  7.23
  7.79  8.35  8.87  9.36  9.85 10.33 10.82 11.27 11.61 11.91 12.21 12.51
 12.81 13.11 13.44 13.74 14.04 14.34 14.64 14.94 15.24 15.54 15.8  16.07
 16.29 16.52 16.74 16.93 17.12 17.3  17.49 17.68 17.83 18.01 18.16 18.28
 18.43 18.54 18.69 18.8  18.91 19.03 19.14 19.25 19.36 19.48 19.59 19.7
 19.81 19.93 20.04 20.15 20.26 20.38 20.52 20.64 20.79 20.9  21.05 21.2
 21.39 21.54 21.72 21.87 22.06 22.25 22.47 22.66 22.89 23.15 23.41 23.75
 24.08 24.53 24.98 25.54 26.33]",0,100.0,7,0,3,105730200200276645
2,Woody Wetlands,Wetlands,2,1,42.02192136060256,-74.02915739022265,91.5022,88769964.87738074,"[-2.95 -2.58 -2.28 -2.02 -1.79 -1.61 -1.46 -1.27 -1.12 -1.01 -0.86 -0.74
 -0.59 -0.48 -0.37 -0.26 -0.11  0.    0.11  0.22  0.33  0.44  0.59  0.71
  0.86  0.97  1.12  1.27  1.42  1.61  1.79  2.02  2.24  2.51  2.8   3.14
  3.48  3.85  4.19  4.53  4.83  5.13  5.46  5.8   6.18  6.55  7.    7.49
  7.97  8.46  8.95  9.44  9.96 10.48 10.97 11.46 11.91 12.36 12.77 13.18
 13.59 14.01 14.42 14.83 15.24 15.62 15.95 16.25 16.55 16.82 17.08 17.3
 17.53 17.75 17.94 18.16 18.35 18.54 18.73 18.95 19.14 19.33 19.55 19.74
 19.96 20.19 20.41 20.64 20.86 21.09 21.31 21.54 21.8  22.02 22.29 22.55
 22.85 23.18 23.56 24.01 24.76]",0,100.0,7,0,3,105730200200276655
3,Mixed Forest,Forest,2,1,42.02488128471931,-74.02352713307363,82.10992,88769964.96003975,"[-2.21 -1.79 -1.46 -1.19 -0.93 -0.67 -0.44 -0.22 -0.03  0.18  0.41  0.63
  0.89  1.16  1.42  1.76  2.13  2.58  3.1   3.74  4.42  5.09  5.73  6.29
  6.85  7.34  7.82  8.24  8.69  9.1   9.47  9.85 10.22 10.56 10.9  11.23
 11.57 11.87 12.13 12.4  12.66 12.88 13.14 13.37 13.56 13.78 13.97 14.19
 14.38 14.57 14.76 14.98 15.17 15.35 15.54 15.73 15.92 16.1  16.25 16.44
 16.63 16.82 17.   17.23 17.42 17.6  17.79 18.01 18.2  18.39 18.61 18.84
 19.03 19.25 19.44 19.66 19.85 20.04 20.26 20.45 20.64 20.86 21.05 21.24
 21.42 21.61 21.8  22.02 22.21 22.4  22.62 22.85 23.07 23.3  23.56 23.82
 24.12 24.46 24.87 25.4  26.14]",0,100.0,7,0,3,105730200200276665
4,Mixed Forest,Forest,2,1,42.02784121312857,-74.01789326086738,53.40049,88769965.04269975,"[-3.480e+00 -2.650e+00 -2.090e+00 -1.680e+00 -1.380e+00 -1.120e+00
 -9.300e-01 -7.100e-01 -5.600e-01 -3.700e-01 -1.800e-01 -3.000e-02
  1.400e-01  2.900e-01  4.800e-01  6.300e-01  8.200e-01  9.700e-01
  1.120e+00  1.310e+00  1.460e+00  1.610e+00  1.760e+00  1.910e+00
  2.060e+00  2.210e+00  2.390e+00  2.580e+00  2.800e+00  3.030e+00
  3.290e+00  3.590e+00  3.930e+00  4.300e+00  4.720e+00  5.280e+00
  5.910e+00  6.550e+00  7.230e+00  7.900e+00  8.540e+00  9.140e+00
  9.660e+00  1.011e+01  1.056e+01  1.101e+01  1.161e+01  1.221e+01
  1.284e+01  1.352e+01  1.419e+01  1.491e+01  1.599e+01  1.689e+01
  1.745e+01  1.794e+01  1.846e+01  1.891e+01  1.933e+01  1.974e+01
  2.011e+01  2.049e+01  2.086e+01  2.116e+01  2.146e+01  2.172e+01
  2.195e+01  2.221e+01  2.247e+01  2.274e+01  2.300e+01  2.330e+01
  2.363e+01  2.401e+01  2.435e+01  2.468e+01  2.498e+01  2.528e+01
  2.551e+01  2.577e+01  2.599e+01  2.622e+01  2.644e+01  2.667e+01
  2.686e+01  2.708e+01  2.727e+01  2.746e+01  2.764e+01  2.783e+01
  2.805e+01  2.824e+01  2.843e+01  2.865e+01  2.888e+01  2.910e+01
  2.940e+01  2.974e+01  3.015e+01  3.068e+01  3.165e+01]",0,100.0,7,0,3,105730200200276675
5,Evergreen Forest,Forest,2,1,42.0307997430294,-74.01225766738206,40.56077,88769965.1253563,"[-7.23 -4.98 -4.12 -3.63 -3.25 -2.99 -2.8  -2.62 -2.47 -2.36 -2.21 -2.13
 -2.02 -1.94 -1.83 -1.76 -1.68 -1.61 -1.57 -1.49 -1.42 -1.38 -1.31 -1.27
 -1.23 -1.16 -1.12 -1.08 -1.01 -0.97 -0.93 -0.89 -0.86 -0.78 -0.74 -0.71
 -0.67 -0.63 -0.59 -0.56 -0.52 -0.48 -0.44 -0.41 -0.37 -0.33 -0.29 -0.26
 -0.22 -0.18 -0.14 -0.11 -0.07 -0.03  0.    0.03  0.07  0.11  0.11  0.14
  0.18  0.22  0.26  0.29  0.33  0.37  0.41  0.44  0.48  0.52  0.56  0.63
  0.67  0.71  0.74  0.78  0.82  0.86  0.89  0.97  1.01  1.04  1.12  1.16
  1.23  1.27  1.34  1.38  1.46  1.53  1.61  1.68  1.76  1.87  1.98  2.09
  2.24  2.39  2.65  3.03  4.6 ]",0,74.0,7,0,3,105730200200276685
6,Mixed Forest,Forest,2,1,42.03375517510022,-74.0066269198751,69.94898,88769965.2079963,"[-3.85 -3.63 -3.4  -3.22 -3.07 -2.88 -2.73 -2.62 -2.47 -2.36 -2.21 -2.09
 -1.98 -1.87 -1.76 -1.64 -1.53 -1.46 -1.34 -1.23 -1.16 -1.04 -0.97 -0.86
 -0.78 -0.67 -0.59 -0.48 -0.41 -0.29 -0.22 -0.14 -0.03  0.03  0.11  0.22
  0.29  0.37  0.48  0.56  0.67  0.74  0.86  0.93  1.04  1.16  1.23  1.34
  1.46  1.57  1.68  1.83  1.94  2.09  2.24  2.39  2.54  2.73  2.95  3.18
  3.4   3.67  3.93  4.19  4.45  4.72  4.98  5.24  5.46  5.73  5.95  6.21
  6.44  6.66  6.89  7.11  7.34  7.56  7.79  8.01  8.27  8.5   8.76  8.99
  9.29  9.55  9.85 10.15 10.45 10.78 11.16 11.57 11.98 12.36 12.77 13.11
 13.48 13.86 14.23 14.68 15.21]",0,7.0,7,0,3,105730200200276695
7,Deciduous Forest,Forest,2,1,42.036714445154,-74.00099930712426,11.616317,88769965.2906363,"[-1.460e+00 -7.100e-01 -2.900e-01  3.000e-02  4.100e-01  8.900e-01
  2.060e+00  5.170e+00  7.190e+00  8.050e+00  8.610e+00  9.100e+00
  9.590e+00  1.011e+01  1.064e+01  1.108e+01  1.146e+01  1.183e+01
  1.217e+01  1.247e+01  1.281e+01  1.307e+01  1.337e+01  1.363e+01
  1.389e+01  1.412e+01  1.431e+01  1.453e+01  1.472e+01  1.487e+01
  1.506e+01  1.524e+01  1.539e+01  1.558e+01  1.573e+01  1.592e+01
  1.610e+01  1.629e+01  1.648e+01  1.667e+01  1.685e+01  1.708e+01
  1.727e+01  1.749e+01  1.775e+01  1.802e+01  1.832e+01  1.862e+01
  1.899e+01  1.940e+01  1.989e+01  2.049e+01  2.116e+01  2.195e+01
  2.266e+01  2.337e+01  2.412e+01  2.483e+01  2.536e+01  2.585e+01
  2.630e+01  2.682e+01  2.746e+01  2.813e+01  2.884e+01  2.959e+01
  3.027e+01  3.083e+01  3.143e+01  3.199e+01  3.255e+01  3.304e+01
  3.356e+01  3.401e+01  3.446e+01  3.487e+01  3.521e+01  3.559e+01
  3.596e+01  3.637e+01  3.675e+01  3.716e+01  3.753e+01  3.791e+01
  3.832e+01  3.873e+01  3.915e+01  3.948e+01  3.982e+01  4.016e+01
  4.053e+01  4.098e+01  4.158e+01  4.229e+01  4.319e+01  4.394e+01
  4.454e+01  4.518e+01  4.596e+01  4.679e+01  4.765e+01]",0,100.0,7,0,3,105730200200276705
8,Developed Low Intensity,Developed,2,1,42.0396697019444,-73.99537554908585,20.133442,88769965.3732763,"[-4.53 -3.82 -3.33 -3.03 -2.77 -2.54 -2.36 -2.21 -2.06 -1.94 -1.83 -1.72
 -1.61 -1.53 -1.46 -1.34 -1.27 -1.19 -1.12 -1.08 -1.01 -0.93 -0.86 -0.82
 -0.74 -0.71 -0.63 -0.56 -0.52 -0.44 -0.41 -0.37 -0.29 -0.26 -0.18 -0.14
 -0.07 -0.03  0.    0.07  0.11  0.18  0.22  0.26  0.33  0.37  0.44  0.48
  0.56  0.59  0.67  0.74  0.78  0.86  0.93  1.01  1.04  1.12  1.19  1.31
  1.38  1.46  1.57  1.68  1.79  1.91  2.06  2.21  2.39  2.65  2.95  3.44
  4.3   5.84  7.3   8.54  9.47 10.22 10.93 11.72 12.66 13.67 14.61 15.36
 16.07 16.74 17.45 18.17 18.8  19.4  19.93 20.45 20.94 21.42 21.87 22.32
 22.77 23.22 23.79 24.42 25.58]",0,83.0,7,0,3,105730200200276715
9,Cultivated Crops,Planted/Cultivated,2,1,42.04262425965762,-73.98974928291435,24.096874,88769965.4559163,"[-4.9  -4.15 -3.67 -3.33 -3.1  -2.88 -2.73 -2.54 -2.43 -2.28 -2.17 -2.06
 -1.98 -1.87 -1.79 -1.72 -1.64 -1.57 -1.49 -1.42 -1.34 -1.31 -1.23 -1.19
 -1.12 -1.08 -1.01 -0.97 -0.93 -0.89 -0.82 -0.78 -0.74 -0.71 -0.67 -0.63
 -0.59 -0.56 -0.48 -0.44 -0.41 -0.37 -0.33 -0.29 -0.26 -0.22 -0.18 -0.14
 -0.11 -0.07 -0.03  0.    0.03  0.07  0.11  0.14  0.18  0.22  0.26  0.29
  0.33  0.37  0.41  0.44  0.48  0.52  0.56  0.59  0.63  0.67  0.71  0.74
  0.82  0.86  0.89  0.93  0.97  1.04  1.08  1.12  1.19  1.23  1.31  1.34
  1.42  1.49  1.53  1.61  1.68  1.76  1.87  1.94  2.06  2.17  2.32  2.47
  2.69  2.95  3.33  3.82  4.53]",0,0.0,7,0,3,105730200200276725
