,beam,channel,lat_lowestmode,lon_lowestmode,elev_lowestmode,delta_time,rh,land_cover_data/landsat_water_persistence,land_cover_data/landsat_treecover,land_cover_data/region_class,land_cover_data/urban_proportion,land_cover_data/urban_focal_window_size,shot_number
58860,2,1,42.18586829418834,-77.35380389968581,328.52927,88536875.65202665,"[-1.98 -1.42 -0.93 -0.48 -0.07  0.33  0.78  1.27  1.72  2.09  2.43  2.73
  3.03  3.33  3.67  4.04  4.49  4.98  5.46  5.91  6.44  6.89  7.3   7.63
  7.97  8.31  8.61  8.95  9.28  9.66  9.99 10.37 10.71 11.01 11.3  11.57
 11.83 12.09 12.35 12.62 12.84 13.07 13.25 13.44 13.63 13.81 13.96 14.15
 14.3  14.45 14.64 14.79 14.94 15.09 15.27 15.42 15.57 15.72 15.87 16.06
 16.21 16.4  16.55 16.74 16.92 17.11 17.3  17.52 17.75 17.97 18.23 18.5
 18.76 19.02 19.28 19.54 19.77 19.99 20.18 20.37 20.56 20.74 20.93 21.15
 21.38 21.6  21.9  22.2  22.5  22.84 23.14 23.44 23.74 24.04 24.37 24.75
 25.12 25.5  25.87 26.28 26.81]",0,100.0,7,0,3,105310200300215719
58870,2,1,42.18292119503866,-77.34814413350487,305.80133,88536875.73466665,"[-3.89 -3.29 -2.95 -2.65 -2.43 -2.24 -2.09 -1.94 -1.83 -1.72 -1.64 -1.53
 -1.46 -1.38 -1.34 -1.27 -1.23 -1.16 -1.12 -1.04 -1.01 -0.97 -0.93 -0.89
 -0.86 -0.82 -0.78 -0.74 -0.71 -0.67 -0.63 -0.59 -0.56 -0.52 -0.48 -0.44
 -0.41 -0.41 -0.37 -0.33 -0.29 -0.26 -0.26 -0.22 -0.18 -0.14 -0.11 -0.11
 -0.07 -0.03  0.    0.03  0.03  0.07  0.11  0.14  0.14  0.18  0.22  0.26
  0.29  0.33  0.33  0.37  0.41  0.44  0.48  0.52  0.52  0.56  0.59  0.63
  0.67  0.71  0.74  0.78  0.82  0.86  0.89  0.93  0.97  1.01  1.08  1.12
  1.16  1.19  1.27  1.31  1.38  1.42  1.49  1.57  1.64  1.72  1.79  1.9
  2.02  2.17  2.32  2.62  3.37]",0,0.0,7,0,3,105310200300215729
58880,2,1,42.17997667551354,-77.34248995353276,316.53543,88536875.81730665,"[-6.020e+00 -5.390e+00 -4.830e+00 -4.380e+00 -4.000e+00 -3.700e+00
 -3.400e+00 -3.140e+00 -2.880e+00 -2.620e+00 -2.390e+00 -2.200e+00
 -1.980e+00 -1.790e+00 -1.610e+00 -1.460e+00 -1.310e+00 -1.160e+00
 -1.010e+00 -8.600e-01 -7.400e-01 -6.300e-01 -4.800e-01 -3.700e-01
 -2.600e-01 -1.400e-01 -3.000e-02  1.100e-01  2.200e-01  3.300e-01
  4.400e-01  5.600e-01  7.100e-01  8.200e-01  9.300e-01  1.040e+00
  1.190e+00  1.310e+00  1.420e+00  1.530e+00  1.680e+00  1.790e+00
  1.900e+00  2.020e+00  2.130e+00  2.280e+00  2.390e+00  2.500e+00
  2.650e+00  2.770e+00  2.920e+00  3.070e+00  3.220e+00  3.370e+00
  3.550e+00  3.780e+00  4.000e+00  4.260e+00  4.560e+00  4.900e+00
  5.350e+00  5.870e+00  6.360e+00  6.810e+00  7.300e+00  7.860e+00
  8.760e+00  9.660e+00  1.041e+01  1.108e+01  1.168e+01  1.224e+01
  1.284e+01  1.348e+01  1.411e+01  1.490e+01  1.674e+01  1.846e+01
  1.921e+01  1.988e+01  2.052e+01  2.115e+01  2.175e+01  2.243e+01
  2.318e+01  2.396e+01  2.460e+01  2.516e+01  2.580e+01  2.632e+01
  2.673e+01  2.715e+01  2.767e+01  2.834e+01  2.902e+01  2.973e+01
  3.040e+01  3.093e+01  3.138e+01  3.186e+01  3.246e+01]",0,100.0,7,0,3,105310200300215739
58890,2,1,42.17703165139519,-77.33681934982086,287.23108,88536875.89994664,"[-4.71 -4.26 -3.89 -3.59 -3.33 -3.1  -2.92 -2.77 -2.62 -2.5  -2.35 -2.24
 -2.17 -2.05 -1.94 -1.87 -1.79 -1.68 -1.61 -1.53 -1.46 -1.38 -1.31 -1.23
 -1.16 -1.08 -1.01 -0.97 -0.89 -0.82 -0.74 -0.71 -0.63 -0.56 -0.52 -0.44
 -0.37 -0.33 -0.26 -0.22 -0.14 -0.07 -0.03  0.03  0.07  0.14  0.18  0.26
  0.33  0.37  0.44  0.52  0.56  0.63  0.71  0.74  0.82  0.89  0.93  1.01
  1.08  1.16  1.19  1.27  1.34  1.42  1.49  1.57  1.64  1.72  1.79  1.87
  1.94  2.02  2.13  2.2   2.28  2.39  2.47  2.58  2.69  2.8   2.92  3.03
  3.18  3.29  3.44  3.63  3.81  4.04  4.26  4.56  4.86  5.16  5.46  5.76
  6.02  6.32  6.66  7.04  7.52]",0,90.0,7,0,3,105310200300215749
59080,2,1,42.12111351051146,-77.22938606688268,406.05902,88536877.4701752,"[-4.64 -4.38 -4.15 -3.93 -3.74 -3.55 -3.37 -3.22 -3.1  -2.95 -2.84 -2.73
 -2.62 -2.5  -2.43 -2.32 -2.24 -2.17 -2.09 -2.02 -1.94 -1.87 -1.79 -1.72
 -1.64 -1.57 -1.53 -1.46 -1.38 -1.34 -1.27 -1.23 -1.16 -1.12 -1.04 -1.01
 -0.93 -0.89 -0.82 -0.78 -0.74 -0.67 -0.63 -0.59 -0.52 -0.48 -0.44 -0.37
 -0.33 -0.29 -0.22 -0.18 -0.14 -0.07 -0.03  0.    0.07  0.11  0.14  0.18
  0.26  0.29  0.33  0.41  0.44  0.48  0.56  0.59  0.67  0.71  0.74  0.82
  0.86  0.93  0.97  1.04  1.08  1.16  1.19  1.27  1.31  1.38  1.46  1.53
  1.61  1.64  1.72  1.79  1.9   1.98  2.05  2.17  2.28  2.39  2.5   2.65
  2.8   2.99  3.22  3.52  4.  ]",0,0.0,7,0,3,105310200300215939
59090,2,1,42.11814692670811,-77.22371437269831,328.5804,88536877.5528352,"[-2.32 -1.72 -1.23 -0.89 -0.63 -0.37 -0.14  0.11  0.33  0.56  0.82  1.04
  1.27  1.53  1.76  2.02  2.28  2.54  2.84  3.14  3.44  3.74  4.    4.3
  4.56  4.83  5.09  5.35  5.61  5.91  6.17  6.47  6.81  7.15  7.52  7.9
  8.27  8.65  8.98  9.36  9.77 10.33 11.01 11.79 12.39 12.84 13.21 13.63
 14.11 14.75 15.54 16.36 17.07 17.67 18.2  18.72 19.21 19.81 20.41 20.93
 21.3  21.68 22.02 22.32 22.65 22.95 23.25 23.55 23.81 24.08 24.3  24.52
 24.75 24.97 25.16 25.39 25.65 25.87 26.17 26.43 26.73 27.   27.26 27.48
 27.71 27.93 28.16 28.38 28.57 28.79 28.98 29.17 29.39 29.62 29.84 30.07
 30.33 30.59 30.93 31.42 32.09]",0,100.0,7,0,3,105310200300215949
59100,2,1,42.11519302163253,-77.21804254227821,276.20944,88536877.6354952,"[-3.59 -3.33 -3.1  -2.92 -2.77 -2.62 -2.5  -2.39 -2.28 -2.17 -2.09 -2.02
 -1.94 -1.87 -1.79 -1.72 -1.64 -1.61 -1.53 -1.49 -1.42 -1.38 -1.31 -1.27
 -1.23 -1.16 -1.12 -1.08 -1.04 -0.97 -0.93 -0.89 -0.86 -0.82 -0.78 -0.74
 -0.71 -0.67 -0.59 -0.56 -0.52 -0.48 -0.44 -0.41 -0.37 -0.33 -0.29 -0.26
 -0.26 -0.22 -0.18 -0.14 -0.11 -0.07 -0.03  0.    0.03  0.07  0.11  0.14
  0.18  0.22  0.26  0.29  0.33  0.37  0.41  0.44  0.48  0.52  0.56  0.59
  0.63  0.67  0.71  0.78  0.82  0.86  0.89  0.93  1.01  1.04  1.08  1.16
  1.19  1.27  1.31  1.38  1.46  1.49  1.57  1.64  1.76  1.83  1.94  2.05
  2.17  2.32  2.5   2.8   3.29]",0,0.0,7,10,3,105310200300215959
59110,2,1,42.11225198532987,-77.21237752884913,259.79193,88536877.71813776,"[-3.29 -2.95 -2.69 -2.47 -2.32 -2.13 -2.02 -1.9  -1.79 -1.68 -1.57 -1.49
 -1.42 -1.34 -1.27 -1.19 -1.12 -1.08 -1.01 -0.97 -0.89 -0.86 -0.82 -0.74
 -0.71 -0.67 -0.63 -0.56 -0.52 -0.48 -0.44 -0.41 -0.37 -0.33 -0.29 -0.26
 -0.22 -0.18 -0.14 -0.11 -0.07 -0.03  0.    0.03  0.07  0.11  0.14  0.22
  0.26  0.29  0.33  0.37  0.41  0.44  0.48  0.52  0.56  0.63  0.67  0.71
  0.74  0.82  0.86  0.89  0.97  1.01  1.08  1.12  1.19  1.27  1.31  1.38
  1.46  1.53  1.61  1.68  1.79  1.87  1.94  2.05  2.13  2.24  2.35  2.47
  2.54  2.65  2.77  2.88  2.99  3.1   3.22  3.33  3.48  3.59  3.74  3.89
  4.04  4.23  4.41  4.68  5.05]",11,0.0,7,0,3,105310200300215969
59120,2,1,42.109310766595804,-77.20673904976967,304.97763,88536877.80077775,"[-1.87 -1.49 -1.16 -0.86 -0.56 -0.29 -0.03  0.22  0.52  0.82  1.12  1.49
  1.9   2.39  2.92  3.48  4.04  4.6   5.13  5.65  6.1   6.55  7.    7.45
  7.86  8.27  8.68  9.1   9.51  9.92 10.29 10.71 11.08 11.42 11.75 12.09
 12.39 12.69 12.99 13.29 13.59 13.89 14.15 14.45 14.75 15.01 15.31 15.61
 15.91 16.25 16.55 16.85 17.15 17.41 17.67 17.97 18.2  18.46 18.68 18.87
 19.09 19.28 19.47 19.69 19.84 20.03 20.22 20.41 20.56 20.74 20.89 21.08
 21.23 21.38 21.53 21.68 21.87 22.02 22.17 22.32 22.46 22.61 22.76 22.91
 23.06 23.21 23.36 23.55 23.7  23.89 24.08 24.26 24.45 24.67 24.9  25.16
 25.42 25.72 26.1  26.51 27.18]",0,97.0,7,0,3,105310200300215979
59150,2,1,42.100435392829716,-77.18985943275493,378.95444,88536878.04869775,"[-4.71 -4.19 -3.74 -3.22 -2.62 -2.02 -1.49 -0.97 -0.48 -0.03  0.44  0.97
  1.46  1.94  2.39  2.8   3.25  3.74  4.26  4.75  5.2   5.65  6.1   6.59
  7.04  7.45  7.78  8.12  8.42  8.72  8.98  9.25  9.54  9.81 10.11 10.41
 10.67 10.93 11.19 11.42 11.64 11.87 12.09 12.28 12.5  12.69 12.88 13.07
 13.21 13.4  13.55 13.7  13.85 14.   14.15 14.3  14.45 14.6  14.75 14.9
 15.05 15.2  15.35 15.5  15.65 15.8  15.95 16.1  16.25 16.44 16.59 16.74
 16.92 17.07 17.26 17.45 17.63 17.78 17.97 18.16 18.35 18.5  18.68 18.87
 19.02 19.17 19.36 19.51 19.69 19.84 20.03 20.22 20.41 20.63 20.85 21.12
 21.38 21.68 22.05 22.5  23.18]",0,100.0,7,0,3,105310200300216009
