,beam,channel,lat_lowestmode,lon_lowestmode,elev_lowestmode,delta_time,rh,land_cover_data/landsat_water_persistence,land_cover_data/landsat_treecover,shot_number
107360,2,1,41.514948708803956,-75.00849706655741,189.1585,71855164.9836121,"[-4.34 -4.08 -3.81 -3.63 -3.44 -3.25 -3.1  -2.95 -2.8  -2.69 -2.58 -2.47
 -2.35 -2.24 -2.13 -2.05 -1.94 -1.87 -1.75 -1.68 -1.6  -1.53 -1.46 -1.38
 -1.27 -1.19 -1.16 -1.08 -1.01 -0.93 -0.86 -0.78 -0.71 -0.63 -0.59 -0.52
 -0.44 -0.37 -0.33 -0.26 -0.18 -0.11 -0.07  0.    0.07  0.14  0.18  0.26
  0.33  0.41  0.44  0.52  0.59  0.67  0.74  0.82  0.86  0.93  1.01  1.08
  1.16  1.23  1.34  1.42  1.49  1.57  1.68  1.75  1.87  1.94  2.05  2.17
  2.28  2.39  2.54  2.69  2.8   2.99  3.14  3.33  3.51  3.78  4.    4.34
  4.67  5.2   5.98  7.97  9.73 10.85 12.27 14.22 16.35 18.   19.35 20.4
 21.18 21.78 22.31 22.83 23.43]",0,97.0,75380200200275128
107370,2,1,41.517974396265565,-75.00295618624818,164.17223,71855165.0662521,"[-3.7  -3.4  -3.14 -2.95 -2.77 -2.62 -2.47 -2.35 -2.24 -2.13 -2.02 -1.94
 -1.87 -1.79 -1.72 -1.64 -1.57 -1.53 -1.46 -1.38 -1.34 -1.27 -1.23 -1.19
 -1.12 -1.08 -1.04 -0.97 -0.93 -0.89 -0.86 -0.82 -0.78 -0.74 -0.67 -0.63
 -0.59 -0.56 -0.52 -0.48 -0.44 -0.41 -0.37 -0.33 -0.29 -0.26 -0.22 -0.18
 -0.14 -0.11 -0.07 -0.03  0.    0.03  0.07  0.11  0.14  0.14  0.18  0.22
  0.26  0.29  0.33  0.37  0.41  0.44  0.52  0.56  0.59  0.63  0.67  0.71
  0.74  0.78  0.82  0.86  0.93  0.97  1.01  1.08  1.12  1.16  1.23  1.27
  1.34  1.38  1.46  1.53  1.57  1.64  1.72  1.83  1.9   2.02  2.13  2.24
  2.39  2.54  2.77  3.06  3.63]",0,0.0,75380200200275138
107390,2,1,41.52396574038908,-74.99195420697004,334.40805,71855165.2315321,"[-3.33 -2.99 -2.73 -2.5  -2.32 -2.17 -2.02 -1.87 -1.75 -1.64 -1.53 -1.45
 -1.34 -1.27 -1.16 -1.08 -1.01 -0.93 -0.86 -0.78 -0.71 -0.63 -0.56 -0.48
 -0.41 -0.37 -0.29 -0.22 -0.14 -0.11 -0.03  0.03  0.11  0.14  0.22  0.29
  0.37  0.44  0.52  0.56  0.63  0.71  0.78  0.86  0.97  1.04  1.12  1.19
  1.31  1.42  1.49  1.6   1.75  1.87  2.02  2.17  2.39  2.62  2.88  3.21
  3.63  4.11  4.71  5.39  6.21  7.03  7.86  8.75  9.43 10.03 10.51 11.
 11.45 11.94 12.42 12.91 13.36 13.81 14.26 14.71 15.12 15.49 15.87 16.2
 16.5  16.8  17.1  17.36 17.66 17.93 18.23 18.52 18.82 19.16 19.5  19.87
 20.25 20.66 21.15 21.67 22.34]",0,99.0,75380200200275158
107430,2,1,41.536029311619586,-74.96978779420448,358.8045,71855165.56214765,"[-4.08 -3.74 -3.48 -3.25 -3.06 -2.88 -2.73 -2.58 -2.47 -2.32 -2.2  -2.09
 -1.98 -1.87 -1.75 -1.68 -1.57 -1.49 -1.42 -1.31 -1.23 -1.16 -1.08 -1.01
 -0.93 -0.86 -0.78 -0.71 -0.63 -0.59 -0.52 -0.44 -0.37 -0.29 -0.26 -0.18
 -0.11 -0.03  0.    0.07  0.14  0.22  0.29  0.33  0.41  0.48  0.56  0.59
  0.67  0.74  0.82  0.89  0.93  1.01  1.08  1.16  1.23  1.31  1.34  1.42
  1.49  1.57  1.64  1.72  1.79  1.87  1.94  2.02  2.09  2.2   2.28  2.35
  2.47  2.58  2.69  2.8   2.95  3.1   3.25  3.44  3.63  3.85  4.11  4.37
  4.67  5.09  5.68  6.55  7.22  7.71  8.16  8.64  9.09  9.39  9.65  9.91
 10.18 10.44 10.7  11.04 11.41]",0,100.0,75380200200275198
107440,2,1,41.53905264119851,-74.96423298853617,335.56198,71855165.64478765,"[-2.32 -1.87 -1.57 -1.38 -1.19 -1.04 -0.93 -0.82 -0.71 -0.59 -0.52 -0.41
 -0.33 -0.22 -0.14 -0.07  0.03  0.11  0.18  0.29  0.37  0.44  0.56  0.63
  0.74  0.86  0.97  1.08  1.19  1.31  1.45  1.6   1.79  1.98  2.28  2.69
  3.33  4.34  5.91  6.81  8.98  9.69 10.21 10.66 11.04 11.34 11.71 12.12
 12.65 13.13 13.58 13.92 14.26 14.59 14.97 15.38 15.75 16.09 16.43 16.77
 17.06 17.33 17.59 17.85 18.11 18.34 18.56 18.75 18.97 19.16 19.35 19.57
 19.76 19.98 20.21 20.43 20.62 20.85 21.07 21.33 21.56 21.78 22.01 22.23
 22.45 22.68 22.87 23.09 23.32 23.54 23.77 23.95 24.18 24.4  24.66 24.89
 25.19 25.45 25.75 26.12 26.54]",0,100.0,75380200200275208
107480,2,1,41.55139103714019,-74.9414869662099,327.64883,71855165.98361164,"[-2.09 -1.64 -1.31 -1.01 -0.74 -0.52 -0.33 -0.14  0.    0.18  0.37  0.59
  0.78  1.01  1.23  1.45  1.64  1.83  2.02  2.13  2.28  2.39  2.54  2.65
  2.73  2.84  2.95  3.03  3.14  3.21  3.29  3.4   3.48  3.55  3.63  3.74
  3.81  3.89  3.96  4.08  4.15  4.23  4.34  4.41  4.52  4.6   4.71  4.82
  4.94  5.05  5.2   5.31  5.46  5.65  5.87  6.1   6.4   6.7   7.03  7.37
  7.71  8.04  8.46  8.98  9.62 10.33 10.89 11.41 11.94 12.54 13.17 13.85
 14.86 15.75 16.39 17.03 17.74 18.3  18.79 19.24 19.76 20.28 20.7  21.03
 21.33 21.59 21.86 22.12 22.38 22.61 22.83 23.05 23.28 23.5  23.73 23.95
 24.21 24.48 24.78 25.11 25.56]",0,100.0,75380200200275248
107490,2,1,41.554411409846814,-74.93593331381062,296.07516,71855166.06625165,"[-2.5  -2.24 -2.02 -1.83 -1.68 -1.53 -1.38 -1.27 -1.16 -1.04 -0.93 -0.82
 -0.74 -0.63 -0.56 -0.44 -0.37 -0.29 -0.18 -0.11 -0.03  0.03  0.14  0.22
  0.29  0.41  0.48  0.56  0.67  0.74  0.86  0.97  1.08  1.19  1.31  1.46
  1.6   1.75  1.98  2.2   2.5   2.95  3.59  4.3   4.86  5.31  5.76  6.13
  6.58  7.    7.52  8.04  8.64  9.2   9.73 10.22 10.66 11.08 11.49 11.9
 12.31 12.72 13.1  13.47 13.81 14.18 14.52 14.86 15.19 15.53 15.83 16.17
 16.5  16.8  17.14 17.48 17.81 18.15 18.49 18.86 19.2  19.5  19.84 20.14
 20.47 20.77 21.11 21.41 21.71 22.01 22.31 22.61 22.91 23.21 23.51 23.8
 24.14 24.48 24.85 25.3  25.86]",0,100.0,75380200200275258
107510,2,1,41.56044749315991,-74.92485387692656,280.75357,71855166.23153165,"[-2.65 -2.35 -2.09 -1.87 -1.64 -1.42 -1.23 -1.04 -0.89 -0.71 -0.56 -0.41
 -0.26 -0.11  0.03  0.18  0.33  0.48  0.67  0.82  1.01  1.16  1.38  1.57
  1.83  2.09  2.39  2.73  3.14  3.55  4.    4.45  4.94  5.35  5.8   6.17
  6.55  6.88  7.18  7.48  7.74  8.01  8.23  8.49  8.72  8.94  9.17  9.43
  9.65  9.88 10.14 10.36 10.63 10.85 11.11 11.41 11.68 11.94 12.24 12.54
 12.84 13.17 13.47 13.81 14.15 14.48 14.82 15.19 15.53 15.91 16.24 16.54
 16.84 17.14 17.44 17.74 18.   18.34 18.64 18.98 19.31 19.61 19.91 20.21
 20.47 20.73 21.   21.26 21.52 21.78 22.04 22.34 22.61 22.91 23.24 23.62
 23.99 24.37 24.82 25.26 25.83]",0,100.0,75380200200275278
107520,2,1,41.56345731574199,-74.91932570096346,286.14697,71855166.31417465,"[-3.06 -2.8  -2.58 -2.39 -2.24 -2.09 -1.98 -1.83 -1.75 -1.64 -1.53 -1.46
 -1.38 -1.31 -1.23 -1.16 -1.08 -1.01 -0.93 -0.86 -0.82 -0.74 -0.71 -0.63
 -0.56 -0.52 -0.44 -0.41 -0.33 -0.29 -0.26 -0.18 -0.14 -0.07 -0.03  0.03
  0.07  0.14  0.18  0.22  0.29  0.33  0.41  0.44  0.52  0.59  0.63  0.71
  0.74  0.82  0.89  0.97  1.04  1.12  1.19  1.27  1.34  1.46  1.53  1.64
  1.79  1.9   2.05  2.24  2.43  2.69  3.03  3.44  3.89  4.34  4.79  5.24
  5.65  6.06  6.47  6.85  7.22  7.56  7.89  8.19  8.49  8.79  9.09  9.35
  9.65  9.95 10.25 10.55 10.93 11.34 11.75 12.2  12.65 13.1  13.58 14.11
 14.67 15.27 15.87 16.43 17.03]",0,100.0,75380200200275288
107530,2,1,41.566462854280935,-74.91379738450303,299.27847,71855166.39683466,"[-4.04 -3.36 -2.91 -2.58 -2.28 -2.02 -1.79 -1.6  -1.42 -1.27 -1.12 -1.01
 -0.89 -0.82 -0.71 -0.63 -0.52 -0.44 -0.37 -0.29 -0.18 -0.11 -0.03  0.03
  0.11  0.18  0.26  0.33  0.44  0.52  0.59  0.71  0.78  0.89  1.01  1.12
  1.23  1.38  1.53  1.68  1.87  2.05  2.28  2.5   2.77  3.06  3.44  3.85
  4.26  4.64  4.97  5.31  5.65  5.98  6.28  6.58  6.85  7.11  7.33  7.56
  7.78  8.01  8.23  8.42  8.64  8.87  9.05  9.28  9.5   9.73  9.99 10.21
 10.48 10.7  10.89 11.08 11.26 11.45 11.6  11.79 11.97 12.16 12.35 12.57
 12.8  13.02 13.28 13.55 13.81 14.11 14.44 14.74 15.04 15.31 15.57 15.87
 16.17 16.5  16.92 17.44 18.11]",0,100.0,75380200200275298
