,beam,channel,lat_lowestmode,lon_lowestmode,elev_lowestmode,delta_time,rh,land_cover_data/landsat_water_persistence,land_cover_data/landsat_treecover,land_cover_data/region_class,land_cover_data/urban_proportion,land_cover_data/urban_focal_window_size,shot_number
64060,2,1,40.504039621270366,-74.22849038303293,-28.317335,101796711.0954127,"[-4.   -3.7  -3.4  -3.17 -2.95 -2.8  -2.61 -2.46 -2.31 -2.2  -2.09 -1.98
 -1.9  -1.79 -1.72 -1.6  -1.53 -1.45 -1.38 -1.3  -1.27 -1.19 -1.12 -1.04
 -1.   -0.93 -0.89 -0.82 -0.78 -0.71 -0.67 -0.59 -0.56 -0.52 -0.44 -0.41
 -0.37 -0.29 -0.26 -0.22 -0.14 -0.11 -0.07  0.    0.03  0.07  0.14  0.18
  0.22  0.29  0.33  0.37  0.44  0.48  0.52  0.59  0.63  0.71  0.74  0.82
  0.86  0.93  1.    1.04  1.12  1.19  1.27  1.34  1.42  1.49  1.57  1.64
  1.75  1.87  1.98  2.09  2.24  2.39  2.61  2.87  3.29  4.37  6.95  8.75
  9.72 10.43 11.07 11.63 12.19 12.75 13.42 14.28 15.18 15.89 16.45 16.98
 17.46 17.95 18.4  18.92 19.59]",0,98.0,7,13,3,129100200300221051
64080,2,1,40.49782547504196,-74.2177598288963,-33.393417,101796711.2606927,"[-3.21 -3.02 -2.87 -2.73 -2.58 -2.46 -2.35 -2.24 -2.16 -2.05 -1.98 -1.9
 -1.83 -1.75 -1.68 -1.64 -1.57 -1.49 -1.45 -1.38 -1.34 -1.27 -1.23 -1.19
 -1.12 -1.08 -1.04 -1.   -0.93 -0.89 -0.86 -0.82 -0.78 -0.74 -0.71 -0.67
 -0.63 -0.59 -0.52 -0.48 -0.44 -0.41 -0.37 -0.33 -0.29 -0.26 -0.22 -0.18
 -0.14 -0.11 -0.11 -0.07 -0.03  0.    0.03  0.07  0.11  0.14  0.18  0.22
  0.26  0.29  0.33  0.37  0.41  0.44  0.48  0.52  0.59  0.63  0.67  0.71
  0.74  0.78  0.82  0.86  0.93  0.97  1.    1.04  1.12  1.15  1.23  1.27
  1.34  1.38  1.45  1.53  1.6   1.64  1.75  1.83  1.9   2.01  2.13  2.24
  2.35  2.54  2.73  2.95  3.32]",100,0.0,0,0,3,129100200300221071
64090,2,1,40.494723004348884,-74.2123950164574,-33.40351,101796711.3433327,"[-2.76 -2.61 -2.5  -2.39 -2.28 -2.16 -2.09 -2.01 -1.94 -1.87 -1.79 -1.72
 -1.64 -1.6  -1.53 -1.49 -1.42 -1.38 -1.3  -1.27 -1.23 -1.15 -1.12 -1.08
 -1.04 -0.97 -0.93 -0.89 -0.86 -0.82 -0.78 -0.74 -0.71 -0.67 -0.59 -0.56
 -0.52 -0.48 -0.44 -0.41 -0.37 -0.33 -0.29 -0.26 -0.22 -0.18 -0.14 -0.11
 -0.07 -0.03  0.    0.    0.03  0.07  0.11  0.14  0.18  0.22  0.26  0.29
  0.33  0.37  0.41  0.44  0.52  0.56  0.59  0.63  0.67  0.71  0.74  0.78
  0.82  0.86  0.93  0.97  1.    1.04  1.12  1.15  1.19  1.27  1.3   1.38
  1.42  1.49  1.53  1.6   1.68  1.75  1.83  1.9   1.98  2.09  2.16  2.28
  2.43  2.58  2.73  2.95  3.25]",100,0.0,0,0,3,129100200300221081
64100,2,1,40.491618201868,-74.20702847581956,-33.485268,101796711.4259807,"[-2.73 -2.61 -2.5  -2.39 -2.28 -2.2  -2.13 -2.01 -1.94 -1.9  -1.83 -1.75
 -1.68 -1.64 -1.57 -1.53 -1.45 -1.42 -1.34 -1.3  -1.27 -1.19 -1.15 -1.12
 -1.08 -1.   -0.97 -0.93 -0.89 -0.86 -0.82 -0.78 -0.74 -0.71 -0.67 -0.59
 -0.56 -0.52 -0.48 -0.44 -0.41 -0.37 -0.33 -0.29 -0.26 -0.26 -0.22 -0.18
 -0.14 -0.11 -0.07 -0.03  0.    0.03  0.07  0.11  0.14  0.18  0.22  0.26
  0.29  0.33  0.37  0.41  0.44  0.48  0.52  0.56  0.59  0.63  0.67  0.71
  0.74  0.82  0.86  0.89  0.93  0.97  1.04  1.08  1.12  1.15  1.23  1.27
  1.34  1.38  1.45  1.49  1.57  1.64  1.72  1.79  1.87  1.94  2.05  2.13
  2.28  2.39  2.54  2.73  2.99]",100,0.0,0,0,3,129100200300221091
64070,3,1,40.49370798461066,-74.22256984307627,-33.4671,101796711.1987127,"[-2.65 -2.58 -2.46 -2.35 -2.28 -2.2  -2.13 -2.05 -1.98 -1.9  -1.83 -1.75
 -1.72 -1.64 -1.6  -1.53 -1.49 -1.42 -1.38 -1.3  -1.27 -1.23 -1.19 -1.12
 -1.08 -1.04 -1.   -0.97 -0.93 -0.86 -0.82 -0.78 -0.74 -0.71 -0.67 -0.63
 -0.59 -0.56 -0.52 -0.48 -0.44 -0.41 -0.37 -0.33 -0.29 -0.26 -0.22 -0.18
 -0.14 -0.11 -0.07 -0.03 -0.03  0.    0.03  0.07  0.11  0.14  0.18  0.22
  0.26  0.29  0.33  0.37  0.41  0.44  0.48  0.52  0.56  0.59  0.63  0.67
  0.71  0.74  0.82  0.86  0.89  0.93  0.97  1.    1.08  1.12  1.15  1.23
  1.27  1.3   1.38  1.42  1.49  1.57  1.64  1.72  1.79  1.86  1.94  2.05
  2.13  2.24  2.39  2.54  2.76]",99,0.0,7,0,3,129100300300215888
64080,3,1,40.49060468453306,-74.21720603659743,-33.476055,101796711.2813527,"[-2.73 -2.61 -2.46 -2.35 -2.24 -2.16 -2.05 -1.98 -1.9  -1.83 -1.75 -1.68
 -1.64 -1.57 -1.53 -1.45 -1.42 -1.34 -1.3  -1.23 -1.19 -1.15 -1.12 -1.04
 -1.   -0.97 -0.93 -0.89 -0.86 -0.78 -0.74 -0.71 -0.67 -0.63 -0.59 -0.56
 -0.52 -0.48 -0.44 -0.41 -0.37 -0.33 -0.29 -0.26 -0.22 -0.18 -0.14 -0.11
 -0.07 -0.03  0.    0.03  0.07  0.11  0.14  0.18  0.22  0.26  0.29  0.33
  0.37  0.41  0.44  0.48  0.52  0.56  0.59  0.63  0.67  0.71  0.74  0.78
  0.82  0.89  0.93  0.97  1.    1.04  1.12  1.15  1.19  1.27  1.3   1.38
  1.42  1.49  1.57  1.6   1.68  1.75  1.83  1.9   2.01  2.09  2.2   2.31
  2.43  2.58  2.76  2.95  3.25]",100,0.0,0,0,3,129100300300215898
64090,3,1,40.48750214898977,-74.21184156988066,-33.38338,101796711.3639927,"[-2.24 -2.16 -2.05 -1.94 -1.86 -1.79 -1.72 -1.64 -1.6  -1.53 -1.45 -1.42
 -1.38 -1.3  -1.27 -1.23 -1.15 -1.12 -1.08 -1.04 -1.   -0.97 -0.89 -0.86
 -0.82 -0.78 -0.74 -0.71 -0.67 -0.67 -0.63 -0.59 -0.56 -0.52 -0.48 -0.44
 -0.41 -0.37 -0.33 -0.33 -0.29 -0.26 -0.22 -0.18 -0.14 -0.11 -0.11 -0.07
 -0.03  0.    0.03  0.07  0.07  0.11  0.14  0.18  0.22  0.26  0.29  0.33
  0.33  0.37  0.41  0.44  0.48  0.52  0.56  0.59  0.63  0.67  0.71  0.74
  0.78  0.82  0.86  0.89  0.93  0.97  1.    1.04  1.08  1.15  1.19  1.23
  1.3   1.34  1.42  1.45  1.53  1.57  1.64  1.72  1.79  1.86  1.98  2.05
  2.16  2.28  2.43  2.61  2.84]",100,0.0,0,0,3,129100300300215908
64030,5,2,40.503442739885884,-74.25647562652266,-33.34138,101796711.1243363,"[-4.18 -3.77 -3.47 -3.21 -3.03 -2.84 -2.73 -2.58 -2.46 -2.35 -2.24 -2.16
 -2.05 -1.98 -1.9  -1.83 -1.75 -1.72 -1.64 -1.57 -1.53 -1.45 -1.42 -1.34
 -1.3  -1.23 -1.19 -1.15 -1.08 -1.04 -1.01 -0.97 -0.93 -0.86 -0.82 -0.78
 -0.74 -0.71 -0.67 -0.63 -0.59 -0.56 -0.52 -0.48 -0.44 -0.37 -0.33 -0.29
 -0.26 -0.22 -0.18 -0.14 -0.11 -0.07 -0.03  0.    0.03  0.07  0.11  0.14
  0.18  0.22  0.26  0.29  0.33  0.37  0.41  0.44  0.48  0.52  0.56  0.59
  0.63  0.67  0.71  0.78  0.82  0.86  0.89  0.93  1.01  1.04  1.08  1.15
  1.19  1.27  1.3   1.38  1.45  1.53  1.6   1.68  1.75  1.83  1.94  2.05
  2.2   2.35  2.54  2.8   3.4 ]",100,0.0,7,0,3,129100500300215590
64040,5,2,40.500340788320706,-74.25111164495084,-27.463148,101796711.2069763,"[-4.82 -4.22 -3.81 -3.51 -3.25 -3.03 -2.88 -2.69 -2.58 -2.43 -2.31 -2.2
 -2.09 -2.02 -1.9  -1.83 -1.75 -1.68 -1.6  -1.53 -1.45 -1.38 -1.3  -1.23
 -1.19 -1.12 -1.08 -1.01 -0.93 -0.89 -0.82 -0.78 -0.74 -0.67 -0.63 -0.56
 -0.52 -0.48 -0.41 -0.37 -0.33 -0.26 -0.22 -0.18 -0.11 -0.07 -0.03  0.
  0.07  0.11  0.14  0.22  0.26  0.29  0.37  0.41  0.44  0.52  0.56  0.59
  0.67  0.71  0.78  0.82  0.89  0.93  1.01  1.08  1.12  1.19  1.27  1.34
  1.38  1.45  1.57  1.64  1.72  1.83  1.9   2.02  2.13  2.28  2.39  2.58
  2.76  2.99  3.29  3.66  4.15  4.78  5.46  6.13  6.77  7.44  8.23  9.09
 10.02 10.99 11.97 13.09 14.58]",0,86.0,7,0,3,129100500300215600
64050,5,2,40.497237549705105,-74.24574476119588,-30.932947,101796711.2896163,"[-5.16 -4.52 -4.07 -3.74 -3.47 -3.25 -3.06 -2.91 -2.76 -2.61 -2.5  -2.39
 -2.28 -2.16 -2.09 -1.98 -1.9  -1.83 -1.75 -1.68 -1.6  -1.53 -1.45 -1.42
 -1.34 -1.27 -1.23 -1.15 -1.12 -1.04 -1.01 -0.97 -0.89 -0.86 -0.78 -0.74
 -0.71 -0.67 -0.59 -0.56 -0.52 -0.48 -0.41 -0.37 -0.33 -0.29 -0.26 -0.18
 -0.14 -0.11 -0.07 -0.03  0.    0.07  0.11  0.14  0.18  0.22  0.29  0.33
  0.37  0.41  0.44  0.52  0.56  0.59  0.63  0.71  0.74  0.78  0.86  0.89
  0.97  1.01  1.08  1.12  1.19  1.27  1.3   1.38  1.45  1.53  1.64  1.72
  1.83  1.94  2.05  2.2   2.35  2.58  2.84  3.32  4.75  6.8   8.04  8.97
  9.87 10.81 11.7  12.6  13.8 ]",0,86.0,7,0,3,129100500300215610
