,beam,channel,lat_lowestmode,lon_lowestmode,elev_lowestmode,delta_time,rh,land_cover_data/landsat_water_persistence,land_cover_data/landsat_treecover,land_cover_data/region_class,land_cover_data/urban_proportion,land_cover_data/urban_focal_window_size,shot_number
107160,2,1,41.60278691915893,-74.72090589342476,426.1809,71515075.89541645,"[-3.51 -3.21 -2.99 -2.76 -2.54 -2.35 -2.2  -2.05 -1.94 -1.83 -1.72 -1.64
 -1.57 -1.49 -1.42 -1.34 -1.27 -1.23 -1.16 -1.12 -1.04 -1.01 -0.93 -0.89
 -0.86 -0.82 -0.74 -0.71 -0.67 -0.63 -0.59 -0.56 -0.52 -0.48 -0.44 -0.41
 -0.37 -0.29 -0.26 -0.22 -0.18 -0.14 -0.11 -0.07 -0.03  0.    0.03  0.07
  0.11  0.14  0.18  0.22  0.26  0.29  0.33  0.37  0.41  0.44  0.48  0.52
  0.56  0.59  0.67  0.71  0.74  0.78  0.82  0.86  0.93  0.97  1.01  1.04
  1.12  1.16  1.19  1.27  1.3   1.38  1.42  1.49  1.57  1.6   1.68  1.75
  1.83  1.9   1.98  2.05  2.13  2.24  2.35  2.43  2.58  2.69  2.84  3.03
  3.25  3.51  3.81  4.19  4.6 ]",0,100.0,7,0,3,74770200200208869
107180,2,1,41.60888191048352,-74.70965387955351,428.0133,71515076.06069645,"[-4.04 -3.59 -3.29 -3.03 -2.84 -2.69 -2.54 -2.39 -2.24 -2.13 -2.02 -1.9
 -1.79 -1.68 -1.57 -1.49 -1.42 -1.3  -1.23 -1.16 -1.08 -1.01 -0.93 -0.86
 -0.82 -0.74 -0.67 -0.63 -0.56 -0.48 -0.44 -0.37 -0.33 -0.26 -0.22 -0.14
 -0.11 -0.03  0.    0.07  0.11  0.18  0.22  0.29  0.33  0.41  0.44  0.52
  0.56  0.63  0.71  0.74  0.82  0.89  0.93  1.01  1.08  1.12  1.19  1.27
  1.34  1.38  1.45  1.53  1.6   1.68  1.75  1.83  1.9   1.98  2.05  2.13
  2.2   2.32  2.39  2.47  2.58  2.65  2.76  2.84  2.95  3.03  3.14  3.25
  3.36  3.48  3.59  3.7   3.85  3.96  4.11  4.26  4.41  4.56  4.75  4.94
  5.16  5.38  5.65  5.98  6.43]",0,89.0,7,0,3,74770200200208889
107660,2,1,41.753779695978004,-74.44036739657822,289.81705,71515080.05243075,"[-3.81 -3.4  -3.03 -2.73 -2.47 -2.24 -2.05 -1.9  -1.75 -1.6  -1.49 -1.38
 -1.31 -1.19 -1.12 -1.04 -0.97 -0.89 -0.82 -0.74 -0.71 -0.63 -0.59 -0.52
 -0.48 -0.41 -0.37 -0.29 -0.26 -0.22 -0.14 -0.11 -0.03  0.    0.03  0.11
  0.14  0.18  0.26  0.29  0.37  0.41  0.44  0.52  0.56  0.63  0.71  0.74
  0.82  0.89  0.97  1.01  1.08  1.16  1.23  1.34  1.42  1.49  1.6   1.68
  1.79  1.9   2.02  2.13  2.28  2.47  2.65  2.95  3.33  3.78  4.19  4.64
  5.09  5.46  5.8   6.1   6.4   6.7   7.    7.33  7.63  7.93  8.19  8.49
  8.76  9.02  9.32  9.62  9.88 10.18 10.48 10.78 11.04 11.34 11.6  11.86
 12.12 12.39 12.72 13.17 13.66]",0,100.0,7,0,3,74770200200209369
107670,2,1,41.756754901322864,-74.43464602177075,289.6819,71515080.13507076,"[-1.83 -1.34 -1.01 -0.78 -0.59 -0.41 -0.26 -0.11  0.03  0.18  0.33  0.48
  0.67  0.86  1.04  1.31  1.53  1.83  2.13  2.47  2.84  3.36  4.79  6.55
  7.48  8.12  8.61  9.05  9.5   9.99 10.4  10.78 11.11 11.41 11.71 11.94
 12.16 12.39 12.57 12.8  12.99 13.21 13.4  13.62 13.81 14.03 14.22 14.41
 14.6  14.78 14.97 15.16 15.34 15.49 15.68 15.83 15.98 16.13 16.24 16.39
 16.5  16.65 16.77 16.88 16.99 17.1  17.25 17.37 17.48 17.63 17.74 17.89
 18.04 18.19 18.34 18.49 18.64 18.79 18.94 19.13 19.28 19.43 19.57 19.72
 19.87 20.02 20.17 20.32 20.51 20.66 20.85 21.03 21.22 21.41 21.63 21.82
 22.01 22.23 22.46 22.72 23.09]",0,98.0,7,0,3,74770200200209379
107680,2,1,41.76002442029959,-74.42856604527412,295.86243,71515080.22597475,"[-4.11 -3.63 -3.21 -2.88 -2.62 -2.39 -2.2  -2.05 -1.9  -1.79 -1.68 -1.57
 -1.46 -1.34 -1.27 -1.19 -1.12 -1.04 -0.97 -0.89 -0.82 -0.78 -0.71 -0.63
 -0.59 -0.52 -0.48 -0.41 -0.37 -0.29 -0.26 -0.18 -0.14 -0.11 -0.03  0.
  0.07  0.11  0.14  0.22  0.26  0.33  0.37  0.44  0.48  0.56  0.59  0.67
  0.74  0.78  0.86  0.93  1.01  1.08  1.16  1.23  1.31  1.38  1.46  1.57
  1.68  1.79  1.9   2.05  2.2   2.35  2.58  2.84  3.18  4.    5.16  6.13
  7.11  7.82  8.42  8.87  9.28  9.65 10.03 10.48 10.96 11.6  12.31 13.06
 13.7  14.26 14.78 15.38 16.24 16.92 17.52 18.6  20.59 21.82 22.38 22.79
 23.28 23.77 24.25 24.78 25.3 ]",0,97.0,7,0,3,74770200200209389
107690,2,1,41.762997302195494,-74.42326849120084,301.79996,71515080.30862375,"[-4.26 -3.85 -3.51 -3.25 -2.99 -2.77 -2.58 -2.43 -2.28 -2.17 -2.02 -1.94
 -1.83 -1.75 -1.64 -1.57 -1.49 -1.42 -1.38 -1.31 -1.23 -1.19 -1.12 -1.08
 -1.01 -0.97 -0.89 -0.86 -0.78 -0.74 -0.71 -0.63 -0.59 -0.56 -0.52 -0.44
 -0.41 -0.37 -0.33 -0.29 -0.26 -0.18 -0.14 -0.11 -0.07 -0.03  0.03  0.07
  0.11  0.14  0.18  0.22  0.29  0.33  0.37  0.41  0.44  0.52  0.56  0.59
  0.63  0.71  0.74  0.78  0.86  0.89  0.93  1.01  1.04  1.08  1.16  1.19
  1.27  1.31  1.38  1.42  1.49  1.53  1.6   1.68  1.72  1.79  1.87  1.9
  1.98  2.05  2.13  2.2   2.32  2.39  2.47  2.58  2.69  2.8   2.92  3.06
  3.21  3.4   3.63  3.96  4.49]",0,100.0,7,0,3,74770200200209399
107780,2,1,41.78940756360774,-74.37260695878008,317.17627,71515081.0524303,"[-1.42 -0.82 -0.33  0.14  0.63  1.16  1.57  1.9   2.17  2.39  2.62  2.8
  2.99  3.14  3.29  3.44  3.55  3.66  3.78  3.89  4.    4.08  4.19  4.26
  4.34  4.41  4.49  4.56  4.64  4.71  4.79  4.86  4.94  4.97  5.05  5.12
  5.16  5.24  5.31  5.35  5.42  5.46  5.54  5.61  5.65  5.72  5.76  5.83
  5.91  5.95  6.02  6.06  6.13  6.21  6.25  6.32  6.4   6.43  6.51  6.58
  6.66  6.7   6.77  6.85  6.92  7.    7.07  7.15  7.22  7.29  7.37  7.44
  7.52  7.59  7.67  7.78  7.86  7.97  8.08  8.19  8.31  8.46  8.61  8.79
  9.02  9.32  9.88 11.79 14.07 15.12 15.79 16.39 16.99 17.63 18.26 18.9
 19.61 20.36 20.92 21.37 21.97]",0,100.0,7,0,3,74770200200209489
107790,2,1,41.79215906239904,-74.36696177011785,300.82425,71515081.1350703,"[-4.04 -3.48 -3.06 -2.73 -2.5  -2.32 -2.17 -2.02 -1.9  -1.79 -1.68 -1.6
 -1.53 -1.42 -1.34 -1.27 -1.23 -1.16 -1.08 -1.01 -0.97 -0.89 -0.82 -0.78
 -0.71 -0.67 -0.59 -0.56 -0.52 -0.44 -0.41 -0.33 -0.29 -0.26 -0.18 -0.14
 -0.07 -0.03  0.    0.07  0.11  0.14  0.22  0.26  0.29  0.37  0.41  0.48
  0.52  0.59  0.63  0.67  0.74  0.78  0.86  0.89  0.97  1.04  1.08  1.16
  1.19  1.27  1.34  1.38  1.46  1.53  1.6   1.68  1.75  1.83  1.9   2.02
  2.09  2.2   2.32  2.43  2.54  2.69  2.84  2.99  3.18  3.36  3.55  3.78
  4.04  4.3   4.64  5.01  5.42  5.91  6.7   8.34  9.92 12.01 12.95 13.81
 14.48 15.01 15.49 15.94 16.47]",0,100.0,7,0,3,74770200200209499
107800,2,1,41.79524680017391,-74.36139741871557,252.64369,71515081.2177103,"[-3.44 -3.18 -2.95 -2.77 -2.58 -2.43 -2.32 -2.17 -2.05 -1.94 -1.87 -1.75
 -1.68 -1.57 -1.49 -1.42 -1.31 -1.23 -1.16 -1.08 -1.01 -0.93 -0.86 -0.82
 -0.74 -0.67 -0.59 -0.52 -0.44 -0.41 -0.33 -0.26 -0.18 -0.14 -0.07  0.
  0.07  0.11  0.18  0.26  0.33  0.37  0.44  0.52  0.59  0.67  0.74  0.78
  0.86  0.93  1.01  1.08  1.16  1.23  1.31  1.38  1.49  1.57  1.64  1.72
  1.83  1.9   2.02  2.13  2.24  2.32  2.47  2.58  2.69  2.84  2.99  3.14
  3.33  3.51  3.74  3.96  4.23  4.56  4.97  5.5   6.32  8.16 10.25 12.31
 13.36 14.11 14.67 15.2  15.72 16.21 16.77 17.4  18.12 18.75 19.35 19.87
 20.36 20.85 21.3  21.78 22.38]",0,100.0,7,0,3,74770200200209509
107810,2,1,41.79872218144599,-74.35592985298412,261.10925,71515081.3003573,"[-3.29 -3.03 -2.8  -2.62 -2.43 -2.28 -2.17 -2.05 -1.9  -1.83 -1.72 -1.6
 -1.53 -1.46 -1.34 -1.27 -1.19 -1.12 -1.04 -1.01 -0.93 -0.86 -0.78 -0.71
 -0.67 -0.59 -0.52 -0.48 -0.41 -0.37 -0.29 -0.22 -0.18 -0.11 -0.07  0.
  0.03  0.11  0.14  0.22  0.29  0.33  0.41  0.44  0.52  0.59  0.67  0.71
  0.78  0.86  0.93  1.01  1.08  1.16  1.23  1.31  1.38  1.49  1.57  1.68
  1.79  1.9   2.02  2.17  2.32  2.5   2.69  2.88  3.1   3.36  3.63  3.89
  4.15  4.41  4.67  4.94  5.2   5.46  5.72  5.95  6.21  6.47  6.7   6.96
  7.18  7.45  7.67  7.93  8.19  8.46  8.72  8.98  9.28  9.62  9.95 10.33
 10.78 11.26 11.75 12.31 12.95]",0,100.0,7,0,3,74770200200209519
