,beam,channel,lat_lowestmode,lon_lowestmode,elev_lowestmode,delta_time,rh,land_cover_data/landsat_water_persistence,land_cover_data/landsat_treecover,shot_number
53660,2,1,43.62901737422722,-77.40525397182383,38.246433,50456854.1123392,"[-2.58 -2.47 -2.36 -2.24 -2.17 -2.09 -1.98 -1.91 -1.87 -1.79 -1.72 -1.64
 -1.61 -1.53 -1.49 -1.42 -1.38 -1.31 -1.27 -1.23 -1.19 -1.12 -1.08 -1.04
 -1.01 -0.97 -0.93 -0.89 -0.82 -0.78 -0.74 -0.71 -0.67 -0.63 -0.59 -0.56
 -0.52 -0.48 -0.44 -0.41 -0.37 -0.33 -0.29 -0.26 -0.26 -0.22 -0.18 -0.14
 -0.11 -0.07 -0.03  0.    0.03  0.07  0.11  0.14  0.18  0.22  0.26  0.26
  0.29  0.33  0.37  0.41  0.44  0.48  0.52  0.56  0.59  0.63  0.67  0.71
  0.74  0.82  0.86  0.89  0.93  0.97  1.01  1.04  1.12  1.16  1.19  1.27
  1.31  1.38  1.42  1.49  1.53  1.61  1.68  1.76  1.83  1.91  1.98  2.09
  2.21  2.32  2.47  2.62  2.88]",100,0.0,36970200300211073
53670,2,1,43.62624158935424,-77.39930333267019,38.3146,50456854.1949952,"[-2.39 -2.28 -2.21 -2.09 -2.02 -1.94 -1.87 -1.79 -1.72 -1.64 -1.61 -1.53
 -1.49 -1.42 -1.38 -1.31 -1.27 -1.23 -1.19 -1.16 -1.08 -1.04 -1.01 -0.97
 -0.93 -0.89 -0.86 -0.82 -0.78 -0.74 -0.71 -0.67 -0.63 -0.59 -0.56 -0.52
 -0.48 -0.44 -0.44 -0.41 -0.37 -0.33 -0.29 -0.26 -0.22 -0.18 -0.14 -0.14
 -0.11 -0.07 -0.03  0.    0.03  0.07  0.07  0.11  0.14  0.18  0.22  0.26
  0.29  0.33  0.33  0.37  0.41  0.44  0.48  0.52  0.56  0.59  0.63  0.67
  0.71  0.74  0.78  0.82  0.86  0.89  0.93  0.97  1.01  1.08  1.12  1.16
  1.19  1.27  1.31  1.38  1.42  1.49  1.53  1.61  1.68  1.76  1.83  1.94
  2.02  2.13  2.28  2.43  2.65]",100,0.0,36970200300211083
53690,2,1,43.62070067966506,-77.38741171748642,38.19393,50456854.36031475,"[-3.03 -2.84 -2.69 -2.54 -2.43 -2.32 -2.21 -2.13 -2.02 -1.94 -1.87 -1.79
 -1.72 -1.64 -1.61 -1.53 -1.46 -1.42 -1.34 -1.31 -1.27 -1.19 -1.16 -1.12
 -1.04 -1.01 -0.97 -0.93 -0.89 -0.86 -0.82 -0.74 -0.71 -0.67 -0.63 -0.59
 -0.56 -0.52 -0.48 -0.44 -0.41 -0.37 -0.33 -0.29 -0.26 -0.22 -0.18 -0.14
 -0.11 -0.07 -0.07 -0.03  0.    0.03  0.07  0.11  0.14  0.18  0.22  0.26
  0.29  0.33  0.37  0.41  0.44  0.48  0.52  0.56  0.59  0.63  0.67  0.71
  0.78  0.82  0.86  0.89  0.93  0.97  1.04  1.08  1.12  1.19  1.23  1.31
  1.34  1.42  1.46  1.53  1.61  1.68  1.76  1.83  1.91  2.02  2.09  2.21
  2.36  2.51  2.69  2.92  3.29]",100,0.0,36970200300211103
53700,2,1,43.61792894544038,-77.38145635361514,38.1418,50456854.44295475,"[-3.22 -2.99 -2.8  -2.65 -2.51 -2.39 -2.28 -2.21 -2.09 -2.02 -1.94 -1.87
 -1.79 -1.72 -1.64 -1.61 -1.53 -1.46 -1.42 -1.38 -1.31 -1.27 -1.19 -1.16
 -1.12 -1.08 -1.01 -0.97 -0.93 -0.89 -0.86 -0.82 -0.78 -0.74 -0.67 -0.63
 -0.59 -0.56 -0.52 -0.48 -0.44 -0.41 -0.37 -0.33 -0.29 -0.26 -0.22 -0.18
 -0.14 -0.11 -0.11 -0.07 -0.03  0.    0.03  0.07  0.11  0.14  0.18  0.22
  0.26  0.29  0.33  0.37  0.41  0.44  0.48  0.52  0.56  0.59  0.63  0.67
  0.71  0.78  0.82  0.86  0.89  0.93  0.97  1.04  1.08  1.12  1.19  1.23
  1.27  1.34  1.38  1.46  1.53  1.61  1.64  1.72  1.83  1.91  1.98  2.09
  2.24  2.36  2.54  2.77  3.18]",100,0.0,36970200300211113
53710,2,1,43.61515300103947,-77.37549344693896,38.1927,50456854.52559475,"[-3.93 -3.59 -3.29 -3.07 -2.88 -2.73 -2.58 -2.47 -2.36 -2.24 -2.13 -2.06
 -1.98 -1.91 -1.83 -1.76 -1.68 -1.61 -1.53 -1.49 -1.42 -1.38 -1.31 -1.27
 -1.19 -1.16 -1.12 -1.08 -1.01 -0.97 -0.93 -0.89 -0.82 -0.78 -0.74 -0.71
 -0.67 -0.63 -0.59 -0.56 -0.52 -0.48 -0.41 -0.37 -0.33 -0.29 -0.26 -0.22
 -0.18 -0.14 -0.11 -0.07 -0.03  0.    0.03  0.07  0.11  0.14  0.18  0.22
  0.26  0.29  0.33  0.37  0.41  0.44  0.48  0.52  0.56  0.59  0.63  0.71
  0.74  0.78  0.82  0.86  0.93  0.97  1.01  1.04  1.12  1.16  1.23  1.27
  1.34  1.38  1.46  1.53  1.61  1.68  1.76  1.83  1.91  2.02  2.13  2.24
  2.39  2.58  2.8   3.1   3.7 ]",100,0.0,36970200300211123
53720,2,1,43.6123744331194,-77.36953732179636,38.21416,50456854.60823475,"[-3.52 -3.18 -2.92 -2.69 -2.54 -2.39 -2.28 -2.17 -2.06 -1.98 -1.91 -1.83
 -1.76 -1.68 -1.61 -1.53 -1.49 -1.42 -1.38 -1.31 -1.27 -1.23 -1.16 -1.12
 -1.08 -1.04 -0.97 -0.93 -0.89 -0.86 -0.82 -0.78 -0.74 -0.71 -0.67 -0.63
 -0.59 -0.56 -0.52 -0.48 -0.44 -0.41 -0.37 -0.33 -0.29 -0.26 -0.22 -0.18
 -0.14 -0.11 -0.07 -0.03  0.    0.    0.03  0.07  0.11  0.14  0.18  0.22
  0.26  0.29  0.33  0.37  0.41  0.44  0.48  0.52  0.56  0.59  0.63  0.67
  0.71  0.74  0.78  0.82  0.86  0.93  0.97  1.01  1.04  1.08  1.16  1.19
  1.27  1.31  1.38  1.42  1.49  1.57  1.61  1.68  1.79  1.87  1.98  2.06
  2.21  2.36  2.54  2.8   3.33]",100,0.0,36970200300211133
53730,2,1,43.609595353902954,-77.36359575162435,38.351223,50456854.69087475,"[-3.33 -3.14 -2.99 -2.84 -2.69 -2.58 -2.47 -2.36 -2.28 -2.17 -2.09 -2.02
 -1.94 -1.87 -1.79 -1.72 -1.68 -1.61 -1.53 -1.49 -1.42 -1.38 -1.31 -1.27
 -1.23 -1.16 -1.12 -1.08 -1.04 -0.97 -0.93 -0.89 -0.86 -0.82 -0.78 -0.74
 -0.71 -0.63 -0.59 -0.56 -0.52 -0.48 -0.44 -0.41 -0.37 -0.33 -0.29 -0.26
 -0.22 -0.18 -0.14 -0.11 -0.07 -0.03  0.    0.03  0.07  0.11  0.14  0.18
  0.22  0.26  0.29  0.33  0.37  0.41  0.44  0.48  0.52  0.56  0.59  0.63
  0.67  0.71  0.74  0.82  0.86  0.89  0.93  0.97  1.04  1.08  1.12  1.19
  1.23  1.31  1.34  1.42  1.49  1.53  1.61  1.68  1.76  1.87  1.94  2.06
  2.17  2.32  2.51  2.73  3.07]",100,0.0,36970200300211143
53740,2,1,43.60681903240222,-77.35765540179624,38.151043,50456854.77351475,"[-2.13 -2.06 -1.94 -1.87 -1.79 -1.72 -1.68 -1.61 -1.53 -1.49 -1.42 -1.38
 -1.34 -1.27 -1.23 -1.19 -1.16 -1.12 -1.04 -1.01 -0.97 -0.93 -0.89 -0.86
 -0.82 -0.78 -0.74 -0.71 -0.67 -0.63 -0.63 -0.59 -0.56 -0.52 -0.48 -0.44
 -0.41 -0.37 -0.33 -0.33 -0.29 -0.26 -0.22 -0.18 -0.14 -0.14 -0.11 -0.07
 -0.03  0.    0.03  0.03  0.07  0.11  0.14  0.18  0.22  0.26  0.26  0.29
  0.33  0.37  0.41  0.44  0.48  0.52  0.52  0.56  0.59  0.63  0.67  0.71
  0.74  0.78  0.82  0.86  0.89  0.93  0.97  1.04  1.08  1.12  1.16  1.19
  1.27  1.31  1.38  1.42  1.49  1.53  1.61  1.68  1.76  1.83  1.91  1.98
  2.09  2.21  2.32  2.47  2.69]",100,0.0,36970200300211153
54040,2,1,43.52280382917359,-77.17838343901224,38.64564,50456857.26938785,"[-1.79 -1.76 -1.68 -1.64 -1.61 -1.53 -1.49 -1.46 -1.38 -1.34 -1.31 -1.27
 -1.23 -1.19 -1.16 -1.08 -1.04 -1.01 -0.97 -0.93 -0.89 -0.86 -0.86 -0.82
 -0.78 -0.74 -0.71 -0.67 -0.63 -0.59 -0.56 -0.52 -0.52 -0.48 -0.44 -0.41
 -0.37 -0.33 -0.29 -0.29 -0.26 -0.22 -0.18 -0.14 -0.11 -0.11 -0.07 -0.03
  0.    0.03  0.03  0.07  0.11  0.14  0.18  0.22  0.22  0.26  0.29  0.33
  0.37  0.41  0.44  0.44  0.48  0.52  0.56  0.59  0.63  0.67  0.71  0.74
  0.78  0.82  0.86  0.89  0.93  0.97  1.01  1.04  1.08  1.12  1.16  1.19
  1.23  1.31  1.34  1.38  1.46  1.49  1.53  1.61  1.68  1.72  1.79  1.87
  1.94  2.02  2.13  2.21  2.36]",100,0.0,36970200300211453
54050,2,1,43.519453675779694,-77.17126346680949,38.49127,50456857.3685774,"[-2.43 -2.32 -2.21 -2.09 -2.02 -1.94 -1.87 -1.79 -1.72 -1.64 -1.57 -1.53
 -1.46 -1.42 -1.34 -1.31 -1.27 -1.19 -1.16 -1.12 -1.04 -1.01 -0.97 -0.93
 -0.89 -0.86 -0.82 -0.78 -0.74 -0.71 -0.67 -0.63 -0.59 -0.56 -0.52 -0.48
 -0.44 -0.41 -0.37 -0.33 -0.29 -0.26 -0.22 -0.18 -0.14 -0.11 -0.07 -0.03
  0.    0.03  0.07  0.11  0.11  0.14  0.18  0.22  0.26  0.29  0.33  0.37
  0.41  0.44  0.48  0.52  0.56  0.59  0.63  0.67  0.71  0.74  0.78  0.82
  0.86  0.93  0.97  1.01  1.04  1.08  1.16  1.19  1.23  1.31  1.34  1.38
  1.46  1.49  1.57  1.64  1.68  1.76  1.83  1.91  1.98  2.09  2.17  2.28
  2.39  2.54  2.69  2.88  3.14]",100,0.0,36970200300211463
