,beam,channel,lat_lowestmode,lon_lowestmode,elev_lowestmode,delta_time,rh,land_cover_data/landsat_water_persistence,land_cover_data/landsat_treecover,shot_number
54170,2,1,43.441110459135366,-79.15811866479821,37.399895,54962197.7608652,"[-1.79 -1.75 -1.68 -1.64 -1.57 -1.53 -1.45 -1.42 -1.38 -1.34 -1.27 -1.23
 -1.19 -1.15 -1.12 -1.08 -1.04 -1.01 -0.97 -0.93 -0.89 -0.86 -0.82 -0.78
 -0.74 -0.71 -0.67 -0.63 -0.59 -0.56 -0.52 -0.48 -0.44 -0.41 -0.41 -0.37
 -0.33 -0.29 -0.26 -0.22 -0.18 -0.18 -0.14 -0.11 -0.07 -0.03  0.    0.03
  0.03  0.07  0.11  0.14  0.18  0.22  0.26  0.26  0.29  0.33  0.37  0.41
  0.44  0.48  0.52  0.56  0.56  0.59  0.63  0.67  0.71  0.74  0.78  0.82
  0.86  0.89  0.93  0.97  1.01  1.08  1.12  1.15  1.19  1.23  1.27  1.34
  1.38  1.42  1.49  1.53  1.6   1.64  1.72  1.75  1.83  1.9   1.98  2.05
  2.13  2.24  2.31  2.43  2.58]",100,0.0,45060200300389430
54180,2,1,43.4383066545891,-79.15219666244484,37.544758,54962197.8435252,"[-1.98 -1.9  -1.87 -1.79 -1.72 -1.64 -1.6  -1.53 -1.49 -1.42 -1.38 -1.34
 -1.27 -1.23 -1.19 -1.15 -1.12 -1.04 -1.01 -0.97 -0.93 -0.89 -0.86 -0.82
 -0.78 -0.74 -0.71 -0.67 -0.63 -0.63 -0.59 -0.56 -0.52 -0.48 -0.44 -0.41
 -0.37 -0.37 -0.33 -0.29 -0.26 -0.22 -0.18 -0.14 -0.14 -0.11 -0.07 -0.03
  0.    0.03  0.03  0.07  0.11  0.14  0.18  0.18  0.22  0.26  0.29  0.33
  0.37  0.41  0.41  0.44  0.48  0.52  0.56  0.59  0.63  0.67  0.71  0.74
  0.78  0.82  0.86  0.89  0.93  0.97  1.01  1.04  1.08  1.15  1.19  1.23
  1.27  1.34  1.38  1.45  1.49  1.57  1.6   1.68  1.75  1.83  1.9   2.02
  2.09  2.2   2.31  2.46  2.61]",100,0.0,45060200300389440
54200,2,1,43.43270573124345,-79.14035941941805,37.701454,54962198.00882475,"[-2.02 -1.98 -1.9  -1.83 -1.75 -1.68 -1.64 -1.57 -1.53 -1.49 -1.42 -1.38
 -1.34 -1.27 -1.23 -1.19 -1.15 -1.12 -1.08 -1.01 -0.97 -0.93 -0.89 -0.86
 -0.82 -0.78 -0.78 -0.74 -0.71 -0.67 -0.63 -0.59 -0.56 -0.52 -0.48 -0.48
 -0.44 -0.41 -0.37 -0.33 -0.29 -0.29 -0.26 -0.22 -0.18 -0.14 -0.11 -0.11
 -0.07 -0.03  0.    0.03  0.03  0.07  0.11  0.14  0.18  0.18  0.22  0.26
  0.29  0.33  0.37  0.37  0.41  0.44  0.48  0.52  0.56  0.59  0.59  0.63
  0.67  0.71  0.74  0.78  0.82  0.86  0.89  0.93  0.97  1.01  1.08  1.12
  1.15  1.19  1.23  1.3   1.34  1.42  1.45  1.53  1.57  1.64  1.72  1.79
  1.87  1.98  2.09  2.2   2.35]",100,0.0,45060200300389460
54210,2,1,43.42962796545942,-79.1338545005898,37.58927,54962198.09972875,"[-1.9  -1.87 -1.79 -1.72 -1.68 -1.6  -1.57 -1.49 -1.45 -1.38 -1.34 -1.3
 -1.27 -1.19 -1.15 -1.12 -1.08 -1.04 -1.01 -0.97 -0.93 -0.89 -0.86 -0.82
 -0.78 -0.74 -0.71 -0.67 -0.63 -0.59 -0.56 -0.52 -0.48 -0.44 -0.41 -0.37
 -0.37 -0.33 -0.29 -0.26 -0.22 -0.18 -0.14 -0.14 -0.11 -0.07 -0.03  0.
  0.03  0.07  0.07  0.11  0.14  0.18  0.22  0.26  0.29  0.33  0.33  0.37
  0.41  0.44  0.48  0.52  0.56  0.59  0.63  0.67  0.71  0.74  0.78  0.82
  0.86  0.89  0.93  0.97  1.01  1.04  1.12  1.15  1.19  1.23  1.3   1.34
  1.42  1.45  1.53  1.57  1.64  1.68  1.75  1.83  1.9   1.98  2.09  2.16
  2.28  2.39  2.5   2.61  2.76]",100,0.0,45060200300389470
54270,2,1,43.41282189450846,-79.09834469674671,37.608715,54962198.59556875,"[-1.87 -1.83 -1.75 -1.68 -1.64 -1.57 -1.53 -1.45 -1.42 -1.38 -1.34 -1.27
 -1.23 -1.19 -1.15 -1.12 -1.08 -1.04 -1.01 -0.97 -0.93 -0.89 -0.86 -0.82
 -0.78 -0.74 -0.71 -0.67 -0.63 -0.59 -0.56 -0.52 -0.48 -0.48 -0.44 -0.41
 -0.37 -0.33 -0.29 -0.29 -0.26 -0.22 -0.18 -0.14 -0.11 -0.11 -0.07 -0.03
  0.    0.03  0.03  0.07  0.11  0.14  0.18  0.22  0.22  0.26  0.29  0.33
  0.37  0.41  0.44  0.44  0.48  0.52  0.56  0.59  0.63  0.67  0.71  0.74
  0.78  0.82  0.86  0.89  0.93  0.97  1.01  1.04  1.08  1.12  1.15  1.19
  1.27  1.3   1.34  1.38  1.45  1.49  1.57  1.6   1.68  1.75  1.83  1.9
  1.98  2.05  2.16  2.28  2.43]",100,0.0,45060200300389530
54280,2,1,43.410024809157434,-79.09242359361815,37.774296,54962198.67820875,"[-1.79 -1.75 -1.68 -1.64 -1.57 -1.53 -1.49 -1.42 -1.38 -1.34 -1.27 -1.23
 -1.19 -1.15 -1.12 -1.08 -1.04 -1.01 -0.97 -0.93 -0.89 -0.86 -0.82 -0.78
 -0.74 -0.71 -0.67 -0.63 -0.59 -0.56 -0.56 -0.52 -0.48 -0.44 -0.41 -0.37
 -0.33 -0.33 -0.29 -0.26 -0.22 -0.18 -0.14 -0.14 -0.11 -0.07 -0.03  0.
  0.03  0.03  0.07  0.11  0.14  0.18  0.18  0.22  0.26  0.29  0.33  0.37
  0.41  0.41  0.44  0.48  0.52  0.56  0.59  0.63  0.67  0.71  0.74  0.78
  0.82  0.86  0.89  0.93  0.97  1.01  1.04  1.08  1.12  1.15  1.19  1.23
  1.3   1.34  1.38  1.45  1.49  1.57  1.6   1.68  1.72  1.79  1.87  1.94
  2.02  2.13  2.2   2.31  2.46]",100,0.0,45060200300389540
54310,2,1,43.40162723997835,-79.07467635125228,37.556957,54962198.9261843,"[-1.98 -1.9  -1.87 -1.79 -1.72 -1.64 -1.6  -1.53 -1.49 -1.45 -1.38 -1.34
 -1.3  -1.23 -1.19 -1.15 -1.12 -1.08 -1.04 -1.01 -0.93 -0.89 -0.86 -0.82
 -0.78 -0.74 -0.71 -0.67 -0.63 -0.59 -0.56 -0.56 -0.52 -0.48 -0.44 -0.41
 -0.37 -0.33 -0.29 -0.26 -0.22 -0.18 -0.14 -0.14 -0.11 -0.07 -0.03  0.
  0.03  0.07  0.11  0.14  0.14  0.18  0.22  0.26  0.29  0.33  0.37  0.41
  0.44  0.48  0.52  0.56  0.56  0.59  0.63  0.67  0.71  0.74  0.78  0.82
  0.86  0.89  0.97  1.01  1.04  1.08  1.12  1.15  1.19  1.27  1.3   1.34
  1.42  1.45  1.49  1.57  1.6   1.68  1.75  1.79  1.87  1.94  2.02  2.09
  2.2   2.28  2.39  2.54  2.69]",100,0.0,45060200300389570
54320,2,1,43.39882821375488,-79.06876621851576,37.589455,54962199.0088243,"[-2.05 -2.02 -1.94 -1.87 -1.79 -1.75 -1.68 -1.64 -1.57 -1.53 -1.49 -1.42
 -1.38 -1.34 -1.3  -1.23 -1.19 -1.15 -1.12 -1.08 -1.04 -1.01 -0.97 -0.93
 -0.89 -0.86 -0.82 -0.78 -0.74 -0.71 -0.67 -0.63 -0.59 -0.56 -0.52 -0.48
 -0.44 -0.44 -0.41 -0.37 -0.33 -0.29 -0.26 -0.22 -0.18 -0.18 -0.14 -0.11
 -0.07 -0.03  0.    0.03  0.03  0.07  0.11  0.14  0.18  0.22  0.26  0.29
  0.29  0.33  0.37  0.41  0.44  0.48  0.52  0.56  0.59  0.63  0.67  0.71
  0.74  0.78  0.82  0.86  0.89  0.93  0.97  1.01  1.04  1.08  1.12  1.19
  1.23  1.27  1.34  1.38  1.42  1.49  1.53  1.6   1.68  1.75  1.83  1.9
  1.98  2.09  2.2   2.31  2.46]",100,0.0,45060200300389580
54350,2,1,43.390160096388406,-79.05044545835993,37.379494,54962199.2650083,"[-1.9  -1.87 -1.79 -1.72 -1.68 -1.6  -1.57 -1.53 -1.45 -1.42 -1.38 -1.3
 -1.27 -1.23 -1.19 -1.15 -1.12 -1.04 -1.01 -0.97 -0.93 -0.89 -0.86 -0.82
 -0.78 -0.74 -0.71 -0.71 -0.67 -0.63 -0.59 -0.56 -0.52 -0.48 -0.44 -0.41
 -0.37 -0.37 -0.33 -0.29 -0.26 -0.22 -0.18 -0.14 -0.14 -0.11 -0.07 -0.03
  0.    0.03  0.03  0.07  0.11  0.14  0.18  0.22  0.26  0.26  0.29  0.33
  0.37  0.41  0.44  0.48  0.52  0.52  0.56  0.59  0.63  0.67  0.71  0.74
  0.78  0.82  0.86  0.89  0.93  0.97  1.01  1.04  1.08  1.15  1.19  1.23
  1.27  1.3   1.38  1.42  1.49  1.53  1.6   1.64  1.72  1.79  1.87  1.94
  2.02  2.09  2.2   2.31  2.46]",100,0.0,45060200300389610
54370,2,1,43.38455459895459,-79.03863588342698,37.379223,54962199.4302883,"[-1.9  -1.87 -1.79 -1.75 -1.68 -1.64 -1.57 -1.53 -1.49 -1.42 -1.38 -1.34
 -1.3  -1.27 -1.19 -1.15 -1.12 -1.08 -1.04 -1.01 -0.97 -0.93 -0.89 -0.86
 -0.82 -0.78 -0.74 -0.71 -0.67 -0.67 -0.63 -0.59 -0.56 -0.52 -0.48 -0.44
 -0.41 -0.37 -0.37 -0.33 -0.29 -0.26 -0.22 -0.18 -0.18 -0.14 -0.11 -0.07
 -0.03  0.    0.    0.03  0.07  0.11  0.14  0.18  0.22  0.22  0.26  0.29
  0.33  0.37  0.41  0.44  0.48  0.48  0.52  0.56  0.59  0.63  0.67  0.71
  0.74  0.78  0.82  0.86  0.89  0.93  0.97  1.01  1.04  1.08  1.15  1.19
  1.23  1.27  1.34  1.38  1.42  1.49  1.53  1.6   1.68  1.72  1.79  1.87
  1.94  2.05  2.13  2.24  2.39]",100,0.0,45060200300389630
