,beam,channel,lat_lowestmode,lon_lowestmode,elev_lowestmode,delta_time,rh,land_cover_data/landsat_water_persistence,land_cover_data/landsat_treecover,land_cover_data/region_class,land_cover_data/urban_proportion,land_cover_data/urban_focal_window_size,shot_number
54940,2,1,43.12620276037626,-77.48639524073454,56.594593,45697375.68045595,"[-2.73 -2.43 -2.13 -1.87 -1.57 -1.27 -1.01 -0.78 -0.56 -0.33 -0.14  0.07
  0.26  0.48  0.67  0.86  1.08  1.27  1.49  1.72  1.98  2.28  2.58  2.88
  3.14  3.44  3.78  4.08  4.42  4.68  4.98  5.24  5.5   5.73  5.95  6.18
  6.4   6.63  6.85  7.04  7.3   7.52  7.82  8.2   8.65  9.06  9.36  9.66
  9.88 10.15 10.37 10.6  10.86 11.08 11.35 11.61 11.87 12.09 12.36 12.62
 12.92 13.22 13.56 13.93 14.3  14.6  14.9  15.17 15.43 15.69 15.95 16.21
 16.48 16.74 17.   17.26 17.49 17.68 17.83 18.01 18.16 18.31 18.46 18.61
 18.76 18.95 19.1  19.29 19.47 19.66 19.85 20.07 20.26 20.49 20.67 20.9
 21.12 21.38 21.65 21.95 22.36]",0,100.0,7,0,3,28420200300183911
55120,2,1,43.07476997820169,-77.38062537618754,105.330864,45697377.17629545,"[-2.54 -2.39 -2.24 -2.13 -1.98 -1.87 -1.79 -1.68 -1.61 -1.53 -1.46 -1.38
 -1.34 -1.27 -1.23 -1.16 -1.12 -1.04 -1.01 -0.97 -0.93 -0.86 -0.82 -0.78
 -0.74 -0.71 -0.67 -0.63 -0.59 -0.56 -0.52 -0.48 -0.44 -0.44 -0.41 -0.37
 -0.33 -0.29 -0.26 -0.22 -0.18 -0.18 -0.14 -0.11 -0.07 -0.03  0.    0.
  0.03  0.07  0.11  0.14  0.18  0.22  0.22  0.26  0.29  0.33  0.37  0.41
  0.44  0.48  0.52  0.56  0.59  0.63  0.67  0.71  0.74  0.78  0.82  0.86
  0.89  0.93  0.97  1.04  1.08  1.12  1.16  1.23  1.27  1.34  1.38  1.46
  1.49  1.57  1.64  1.72  1.79  1.87  1.94  2.02  2.13  2.2   2.32  2.43
  2.58  2.73  2.88  3.03  3.25]",0,58.0,7,0,3,28420200300184091
55160,2,1,43.06342328698774,-77.35726502461682,126.44203,45697377.50691105,"[-1.83 -1.57 -1.34 -1.16 -1.01 -0.86 -0.74 -0.63 -0.52 -0.41 -0.29 -0.22
 -0.11  0.    0.07  0.18  0.29  0.37  0.48  0.59  0.71  0.82  0.93  1.04
  1.16  1.31  1.42  1.57  1.72  1.91  2.09  2.32  2.62  2.92  3.25  3.55
  3.85  4.15  4.45  4.68  4.94  5.13  5.31  5.5   5.69  5.84  6.03  6.17
  6.32  6.51  6.66  6.81  7.    7.15  7.34  7.56  7.75  7.97  8.16  8.38
  8.57  8.72  8.87  9.02  9.17  9.32  9.47  9.58  9.73  9.85 10.   10.15
 10.26 10.41 10.56 10.67 10.82 10.97 11.12 11.27 11.46 11.61 11.76 11.94
 12.13 12.28 12.47 12.65 12.84 12.99 13.18 13.37 13.52 13.74 13.93 14.15
 14.38 14.56 14.79 15.01 15.24]",0,0.0,7,0,3,28420200300184131
55170,2,1,43.060581707645674,-77.3514150002597,124.98129,45697377.58955105,"[-2.99 -2.8  -2.58 -2.43 -2.28 -2.13 -2.02 -1.91 -1.83 -1.72 -1.64 -1.57
 -1.49 -1.46 -1.38 -1.31 -1.27 -1.19 -1.16 -1.08 -1.04 -1.01 -0.97 -0.89
 -0.86 -0.82 -0.78 -0.74 -0.71 -0.67 -0.63 -0.59 -0.56 -0.52 -0.48 -0.44
 -0.41 -0.37 -0.33 -0.29 -0.26 -0.22 -0.22 -0.18 -0.14 -0.11 -0.07 -0.03
  0.    0.03  0.03  0.07  0.11  0.14  0.18  0.22  0.26  0.29  0.29  0.33
  0.37  0.41  0.44  0.48  0.52  0.56  0.59  0.63  0.67  0.71  0.74  0.78
  0.86  0.89  0.93  0.97  1.01  1.08  1.12  1.16  1.23  1.27  1.31  1.38
  1.46  1.49  1.57  1.64  1.72  1.76  1.87  1.94  2.02  2.09  2.2   2.32
  2.43  2.54  2.69  2.84  3.07]",0,59.0,7,29,3,28420200300184141
55180,2,1,43.05774088903104,-77.34558079910883,125.83291,45697377.67219105,"[-4.11 -3.74 -3.48 -3.29 -3.1  -2.95 -2.84 -2.69 -2.58 -2.47 -2.39 -2.28
 -2.2  -2.09 -2.02 -1.94 -1.83 -1.76 -1.68 -1.61 -1.53 -1.49 -1.42 -1.34
 -1.27 -1.23 -1.16 -1.12 -1.04 -1.01 -0.93 -0.89 -0.86 -0.78 -0.74 -0.71
 -0.63 -0.59 -0.56 -0.52 -0.44 -0.41 -0.37 -0.33 -0.29 -0.22 -0.18 -0.14
 -0.11 -0.07 -0.03  0.03  0.07  0.11  0.14  0.18  0.26  0.29  0.33  0.37
  0.41  0.48  0.52  0.56  0.59  0.67  0.71  0.74  0.78  0.86  0.89  0.93
  1.01  1.04  1.12  1.16  1.23  1.27  1.34  1.42  1.46  1.53  1.61  1.68
  1.76  1.87  1.94  2.05  2.17  2.28  2.39  2.54  2.65  2.84  2.99  3.18
  3.37  3.59  3.82  4.11  4.45]",0,0.0,7,0,3,28420200300184151
55190,2,1,43.05489918555085,-77.3397542754993,125.94513,45697377.75483105,"[-2.99 -2.47 -1.83 -0.89 -0.22  0.37  1.19  2.69  3.63  4.15  4.6   5.09
  5.58  6.14  6.7   7.19  7.67  8.2   8.68  9.06  9.43  9.73 10.03 10.3
 10.56 10.82 11.08 11.34 11.61 11.87 12.13 12.39 12.66 12.92 13.18 13.48
 13.74 14.   14.23 14.45 14.68 14.86 15.09 15.28 15.5  15.69 15.91 16.14
 16.33 16.55 16.74 16.96 17.19 17.41 17.6  17.82 18.01 18.2  18.39 18.54
 18.72 18.87 19.02 19.17 19.32 19.43 19.58 19.73 19.85 20.   20.11 20.26
 20.37 20.52 20.63 20.75 20.9  21.01 21.12 21.27 21.38 21.53 21.68 21.79
 21.94 22.09 22.24 22.39 22.54 22.69 22.88 23.03 23.22 23.4  23.63 23.85
 24.12 24.49 24.87 25.32 25.88]",0,100.0,7,0,3,28420200300184161
55220,2,1,43.046355778410046,-77.32223070423407,118.336365,45697378.00275105,"[-2.02 -1.64 -1.31 -1.01 -0.71 -0.41 -0.11  0.14  0.44  0.71  1.04  1.38
  1.76  2.13  2.58  2.99  3.44  3.85  4.23  4.56  4.9   5.2   5.5   5.76
  6.03  6.25  6.51  6.74  6.96  7.19  7.37  7.6   7.79  7.97  8.16  8.31
  8.5   8.68  8.83  8.98  9.13  9.32  9.47  9.62  9.77  9.88 10.03 10.18
 10.29 10.44 10.59 10.71 10.82 10.97 11.08 11.19 11.31 11.46 11.57 11.68
 11.79 11.91 12.02 12.13 12.24 12.39 12.5  12.62 12.73 12.88 12.99 13.1
 13.25 13.37 13.52 13.67 13.82 13.97 14.12 14.27 14.45 14.6  14.79 14.98
 15.16 15.39 15.58 15.8  16.06 16.29 16.55 16.81 17.07 17.37 17.67 18.01
 18.39 18.76 19.21 19.73 20.45]",0,67.0,7,0,3,28420200300184191
55240,2,1,43.04066008902506,-77.31055364889959,130.23653,45697378.16803105,"[-3.85 -3.37 -3.03 -2.77 -2.58 -2.39 -2.24 -2.09 -1.98 -1.91 -1.79 -1.72
 -1.64 -1.57 -1.49 -1.42 -1.34 -1.31 -1.23 -1.19 -1.12 -1.08 -1.04 -1.01
 -0.93 -0.89 -0.86 -0.82 -0.78 -0.74 -0.71 -0.67 -0.63 -0.56 -0.52 -0.48
 -0.44 -0.41 -0.41 -0.37 -0.33 -0.29 -0.26 -0.22 -0.18 -0.14 -0.11 -0.07
 -0.03  0.    0.03  0.07  0.11  0.14  0.18  0.22  0.26  0.29  0.29  0.33
  0.37  0.41  0.44  0.48  0.52  0.56  0.59  0.63  0.67  0.74  0.78  0.82
  0.86  0.89  0.93  0.97  1.01  1.04  1.12  1.16  1.19  1.23  1.31  1.34
  1.42  1.46  1.53  1.57  1.64  1.72  1.76  1.87  1.94  2.02  2.13  2.24
  2.39  2.54  2.8   3.14  3.67]",0,0.0,7,0,3,28420200300184211
55250,2,1,43.03781092747364,-77.30471472806688,120.59407,45697378.25067805,"[-3.55 -2.92 -2.39 -2.02 -1.68 -1.42 -1.23 -1.04 -0.86 -0.71 -0.56 -0.41
 -0.29 -0.14 -0.03  0.11  0.22  0.37  0.52  0.67  0.82  0.97  1.16  1.34
  1.57  1.79  2.09  2.39  2.77  3.22  3.7   4.19  4.68  5.16  5.69  6.14
  6.55  6.96  7.41  7.94  8.5   8.95  9.4   9.81 10.26 10.74 11.23 11.68
 12.06 12.43 12.77 13.1  13.44 13.78 14.12 14.41 14.71 14.98 15.2  15.46
 15.69 15.91 16.14 16.36 16.59 16.81 17.07 17.3  17.56 17.82 18.09 18.31
 18.53 18.76 18.98 19.17 19.36 19.55 19.7  19.88 20.03 20.22 20.37 20.56
 20.71 20.89 21.08 21.27 21.46 21.68 21.87 22.09 22.32 22.54 22.8  23.07
 23.33 23.63 23.97 24.38 24.98]",0,83.0,7,0,3,28420200300184221
55260,2,1,43.03496330363716,-77.29888493598398,131.7478,45697378.33333805,"[-1.79 -1.16 -0.67 -0.26  0.14  0.59  1.01  1.38  1.72  2.02  2.32  2.62
  2.95  3.29  3.63  4.    4.34  4.71  5.09  5.46  5.95  6.62  7.37  8.08
  8.8   9.4   9.88 10.29 10.67 11.01 11.31 11.61 11.87 12.13 12.39 12.65
 12.95 13.25 13.59 13.89 14.15 14.38 14.6  14.83 15.01 15.2  15.39 15.54
 15.73 15.91 16.1  16.29 16.47 16.66 16.85 17.04 17.19 17.37 17.52 17.67
 17.86 18.01 18.16 18.35 18.5  18.65 18.8  18.98 19.13 19.28 19.47 19.62
 19.77 19.92 20.11 20.26 20.41 20.56 20.71 20.86 21.01 21.19 21.34 21.49
 21.68 21.87 22.02 22.24 22.43 22.65 22.88 23.14 23.4  23.67 23.97 24.23
 24.53 24.86 25.2  25.58 26.14]",0,67.0,7,0,3,28420200300184231
