,Class,Group,beam,channel,lat_lowestmode,lon_lowestmode,elev_lowestmode,delta_time,rh,land_cover_data/landsat_water_persistence,land_cover_data/landsat_treecover,land_cover_data/region_class,land_cover_data/urban_proportion,land_cover_data/urban_focal_window_size,shot_number
0,Pasture/Hay,Planted/Cultivated,2,1,42.6119718745706,-79.07114853502146,163.13531,119306816.8672968,"[-4.77 -4.44 -4.14 -3.88 -3.65 -3.47 -3.28 -3.13 -2.98 -2.83 -2.68 -2.57
 -2.46 -2.35 -2.23 -2.12 -2.01 -1.94 -1.82 -1.75 -1.64 -1.56 -1.49 -1.41
 -1.34 -1.23 -1.15 -1.08 -1.   -0.93 -0.85 -0.78 -0.74 -0.67 -0.59 -0.52
 -0.44 -0.37 -0.29 -0.26 -0.18 -0.11 -0.03  0.03  0.07  0.14  0.22  0.29
  0.37  0.44  0.48  0.55  0.63  0.7   0.78  0.85  0.93  1.    1.08  1.15
  1.23  1.34  1.41  1.49  1.6   1.67  1.79  1.9   2.01  2.12  2.23  2.35
  2.46  2.61  2.76  2.91  3.06  3.21  3.39  3.58  3.8   4.03  4.29  4.59
  4.89  5.26  5.63  6.04  6.45  6.86  7.27  7.69  8.1   8.51  8.95  9.44
  9.93 10.49 11.05 11.64 12.39]",0,95.0,7,0,3,160510200300393047
1,Deciduous Forest,Forest,2,1,42.4010935521576,-78.65581735199781,526.82056,119306822.8590301,"[-4.25 -3.62 -3.06 -2.57 -2.12 -1.67 -1.3  -0.97 -0.67 -0.37 -0.14  0.11
  0.37  0.63  0.89  1.15  1.38  1.6   1.82  2.05  2.23  2.42  2.61  2.79
  2.98  3.21  3.39  3.58  3.8   3.99  4.18  4.4   4.59  4.81  5.03  5.3
  5.56  5.86  6.12  6.38  6.64  6.86  7.13  7.35  7.61  7.83  8.1   8.36
  8.62  8.88  9.14  9.4   9.63  9.89 10.11 10.37 10.63 10.93 11.31 11.75
 12.31 13.02 13.96 15.   16.23 17.47 18.7  19.82 20.64 21.42 22.28 22.99
 23.59 24.15 24.63 25.08 25.49 25.9  26.31 26.69 27.1  27.47 27.77 28.11
 28.4  28.7  29.   29.3  29.64 30.01 30.38 30.72 31.06 31.35 31.65 32.03
 32.36 32.77 33.15 33.63 34.27]",0,98.0,7,0,3,160510200300393767
2,Deciduous Forest,Forest,2,1,42.33946582627605,-78.53554993575219,566.0083,119306824.6028452,"[-5.   -4.36 -3.88 -3.54 -3.24 -3.02 -2.79 -2.61 -2.46 -2.27 -2.12 -1.97
 -1.86 -1.75 -1.6  -1.49 -1.41 -1.3  -1.19 -1.11 -1.04 -0.93 -0.85 -0.78
 -0.7  -0.63 -0.55 -0.48 -0.41 -0.33 -0.26 -0.18 -0.11 -0.03  0.03  0.11
  0.18  0.26  0.29  0.37  0.44  0.52  0.59  0.67  0.78  0.85  0.93  1.
  1.08  1.19  1.26  1.38  1.45  1.56  1.67  1.79  1.94  2.05  2.2   2.31
  2.46  2.61  2.79  2.94  3.09  3.24  3.43  3.58  3.77  3.91  4.1   4.29
  4.47  4.66  4.89  5.07  5.3   5.52  5.78  6.12  6.57  7.09  7.65  8.17
  8.66  9.07  9.55 10.34 11.27 11.9  12.58 13.66 15.38 15.97 16.42 16.76
 17.09 17.43 17.77 18.14 18.81]",0,99.0,7,0,3,160510200300393977
3,Deciduous Forest,Forest,2,1,42.31311919540533,-78.48438836781719,567.9271,119306825.3466608,"[-2.38 -2.09 -1.79 -1.56 -1.34 -1.15 -0.97 -0.78 -0.63 -0.48 -0.29 -0.14
  0.    0.14  0.29  0.44  0.59  0.78  0.93  1.11  1.34  1.6   1.86  2.23
  2.76  3.58  4.74  5.82  6.68  7.39  8.02  8.58  9.03  9.44  9.85 10.22
 10.6  10.93 11.27 11.57 11.83 12.13 12.39 12.61 12.87 13.1  13.32 13.55
 13.77 13.99 14.18 14.41 14.59 14.78 14.97 15.15 15.34 15.53 15.71 15.9
 16.09 16.27 16.46 16.65 16.83 16.98 17.17 17.35 17.5  17.69 17.88 18.03
 18.21 18.36 18.51 18.7  18.85 19.   19.18 19.33 19.48 19.63 19.78 19.97
 20.12 20.27 20.42 20.6  20.75 20.94 21.09 21.27 21.5  21.69 21.91 22.13
 22.43 22.73 23.1  23.55 24.19]",0,96.0,7,0,3,160510200300394067
4,Deciduous Forest,Forest,2,1,42.26596428970939,-78.39284793531176,608.83453,119306826.67722034,"[-4.92 -4.21 -3.65 -3.24 -2.87 -2.61 -2.38 -2.16 -2.01 -1.86 -1.71 -1.6
 -1.49 -1.38 -1.26 -1.15 -1.08 -1.   -0.89 -0.82 -0.74 -0.67 -0.59 -0.55
 -0.48 -0.41 -0.33 -0.26 -0.22 -0.14 -0.07 -0.03  0.03  0.11  0.18  0.22
  0.29  0.37  0.44  0.52  0.55  0.63  0.7   0.78  0.85  0.93  1.04  1.11
  1.19  1.3   1.41  1.49  1.64  1.75  1.9   2.05  2.27  2.53  2.91  3.47
  4.14  4.66  5.07  5.48  5.86  6.27  6.71  7.2   7.69  8.17  8.66  9.1
  9.55 10.   10.41 10.86 11.34 11.9  12.65 13.62 14.55 15.15 15.71 16.35
 16.91 17.39 17.84 18.25 18.7  19.15 19.56 19.97 20.38 20.83 21.35 21.87
 22.36 22.8  23.29 23.78 24.45]",0,76.0,7,0,3,160510200300394227
5,Pasture/Hay,Planted/Cultivated,2,1,42.26305274161301,-78.38725832037746,517.61273,119306826.75986037,"[-3.69 -3.43 -3.17 -2.98 -2.79 -2.65 -2.5  -2.38 -2.27 -2.16 -2.05 -1.97
 -1.9  -1.79 -1.71 -1.64 -1.56 -1.53 -1.45 -1.38 -1.34 -1.26 -1.19 -1.15
 -1.08 -1.04 -1.   -0.93 -0.89 -0.85 -0.78 -0.74 -0.7  -0.67 -0.59 -0.55
 -0.52 -0.48 -0.44 -0.37 -0.33 -0.29 -0.26 -0.22 -0.18 -0.14 -0.07 -0.03
  0.    0.03  0.07  0.11  0.14  0.22  0.26  0.29  0.33  0.37  0.41  0.48
  0.52  0.55  0.59  0.63  0.7   0.74  0.78  0.85  0.89  0.93  1.    1.04
  1.11  1.15  1.23  1.3   1.34  1.41  1.49  1.56  1.64  1.75  1.82  1.94
  2.05  2.16  2.31  2.46  2.68  2.91  3.28  3.77  4.36  5.03  5.63  6.23
  6.75  7.27  7.72  8.25  8.88]",0,0.0,7,0,3,160510200300394237
6,Pasture/Hay,Planted/Cultivated,2,1,42.26009263788711,-78.38148520535414,606.82587,119306826.84250034,"[-5.74 -5.03 -4.59 -4.21 -3.91 -3.69 -3.47 -3.28 -3.09 -2.94 -2.79 -2.65
 -2.53 -2.42 -2.27 -2.16 -2.09 -1.97 -1.86 -1.79 -1.67 -1.6  -1.53 -1.45
 -1.38 -1.3  -1.23 -1.15 -1.08 -1.   -0.93 -0.85 -0.82 -0.74 -0.67 -0.63
 -0.55 -0.48 -0.44 -0.37 -0.29 -0.26 -0.18 -0.14 -0.07 -0.03  0.03  0.11
  0.14  0.22  0.26  0.33  0.41  0.44  0.52  0.59  0.63  0.7   0.78  0.85
  0.89  0.97  1.04  1.11  1.19  1.26  1.34  1.41  1.49  1.56  1.64  1.75
  1.82  1.9   1.97  2.09  2.16  2.23  2.35  2.42  2.53  2.65  2.76  2.87
  2.98  3.13  3.24  3.39  3.58  3.73  3.91  4.14  4.36  4.62  4.92  5.22
  5.56  5.93  6.38  6.9   7.65]",0,67.0,7,0,3,160510200300394247
7,Deciduous Forest,Forest,2,1,42.25715805553833,-78.37578958730366,614.1963,119306826.92514037,"[-6.34 -5.59 -5.07 -4.66 -4.25 -3.91 -3.58 -3.28 -2.98 -2.68 -2.46 -2.23
 -2.05 -1.9  -1.75 -1.6  -1.49 -1.38 -1.26 -1.15 -1.04 -0.93 -0.85 -0.74
 -0.67 -0.55 -0.48 -0.37 -0.29 -0.22 -0.11 -0.03  0.03  0.14  0.22  0.29
  0.41  0.48  0.59  0.67  0.74  0.85  0.93  1.    1.11  1.19  1.26  1.38
  1.45  1.53  1.6   1.67  1.79  1.86  1.94  2.01  2.12  2.2   2.27  2.38
  2.46  2.57  2.65  2.76  2.87  2.98  3.09  3.21  3.35  3.47  3.62  3.77
  3.91  4.06  4.25  4.4   4.59  4.77  4.96  5.22  5.48  5.78  6.15  6.53
  6.86  7.2   7.5   7.8   8.06  8.36  8.66  8.99  9.33  9.7  10.04 10.37
 10.71 11.05 11.46 11.94 12.65]",0,0.0,7,0,3,160510200300394257
8,Deciduous Forest,Forest,2,1,42.25422290695411,-78.37011000546862,610.6696,119306827.00778034,"[-4.36 -3.5  -2.94 -2.5  -2.05 -1.64 -1.3  -0.97 -0.74 -0.52 -0.29 -0.11
  0.07  0.26  0.48  0.7   0.93  1.15  1.41  1.67  1.94  2.2   2.5   2.79
  3.06  3.35  3.65  3.91  4.21  4.47  4.81  5.15  5.56  6.04  6.57  7.13
  7.72  8.17  8.51  8.84  9.14  9.48  9.85 10.26 10.6  10.93 11.19 11.42
 11.64 11.83 12.02 12.2  12.39 12.54 12.73 12.87 13.02 13.17 13.32 13.43
 13.58 13.7  13.81 13.96 14.07 14.18 14.29 14.41 14.52 14.59 14.7  14.82
 14.93 15.04 15.15 15.3  15.41 15.53 15.67 15.79 15.94 16.09 16.23 16.35
 16.5  16.68 16.83 17.02 17.24 17.5  17.8  18.18 18.59 19.03 19.48 19.97
 20.6  21.5  22.39 23.1  23.89]",0,100.0,7,0,3,160510200300394267
9,Deciduous Forest,Forest,2,1,42.2512850745729,-78.36445549872039,589.90497,119306827.09043936,"[-4.81 -4.14 -3.65 -3.28 -2.94 -2.65 -2.38 -2.16 -1.97 -1.79 -1.64 -1.53
 -1.38 -1.26 -1.15 -1.08 -0.97 -0.89 -0.78 -0.7  -0.63 -0.55 -0.48 -0.41
 -0.33 -0.26 -0.18 -0.11 -0.03  0.    0.07  0.14  0.22  0.29  0.37  0.44
  0.52  0.59  0.7   0.78  0.85  0.97  1.04  1.15  1.26  1.38  1.49  1.6
  1.75  1.9   2.12  2.35  2.65  3.24  5.18  6.86  8.1   8.84  9.48 10.07
 10.75 11.46 12.05 12.69 13.43 14.29 15.15 15.67 16.09 16.46 16.83 17.24
 17.65 18.1  18.47 18.81 19.15 19.41 19.67 19.93 20.19 20.45 20.68 20.94
 21.16 21.39 21.57 21.8  22.02 22.24 22.51 22.73 22.99 23.22 23.48 23.74
 24.07 24.45 24.9  25.38 26.02]",0,100.0,7,0,3,160510200300394277
