,Class,Group,beam,channel,lat_lowestmode,lon_lowestmode,elev_lowestmode,delta_time,rh,land_cover_data/landsat_water_persistence,land_cover_data/landsat_treecover,land_cover_data/region_class,land_cover_data/urban_proportion,land_cover_data/urban_focal_window_size,shot_number
0,Emergent Herbaceous Wetlands,Wetlands,2,1,44.64138943627459,-75.5254890119517,61.022144,90320101.3271146,"[-4.04 -3.59 -3.25 -2.99 -2.77 -2.54 -2.39 -2.21 -2.09 -1.94 -1.83 -1.76
 -1.64 -1.57 -1.49 -1.42 -1.34 -1.31 -1.23 -1.16 -1.12 -1.08 -1.01 -0.97
 -0.93 -0.89 -0.86 -0.78 -0.74 -0.71 -0.67 -0.63 -0.59 -0.56 -0.52 -0.52
 -0.48 -0.44 -0.41 -0.37 -0.33 -0.29 -0.26 -0.22 -0.22 -0.18 -0.14 -0.11
 -0.07 -0.03 -0.03  0.    0.03  0.07  0.11  0.14  0.18  0.18  0.22  0.26
  0.29  0.33  0.37  0.41  0.44  0.44  0.48  0.52  0.56  0.59  0.63  0.67
  0.71  0.74  0.78  0.82  0.86  0.93  0.97  1.01  1.04  1.08  1.16  1.19
  1.23  1.31  1.34  1.42  1.46  1.53  1.61  1.68  1.76  1.83  1.94  2.02
  2.17  2.28  2.47  2.73  3.37]",0,70.0,7,0,3,108510200300218184
1,Woody Wetlands,Wetlands,2,1,44.617594684663366,-75.47000641810143,50.65319,90320102.07093015,"[-4.42 -3.67 -3.33 -3.07 -2.84 -2.65 -2.51 -2.36 -2.24 -2.13 -2.06 -1.94
 -1.87 -1.79 -1.72 -1.64 -1.57 -1.49 -1.42 -1.38 -1.31 -1.23 -1.19 -1.12
 -1.08 -1.04 -0.97 -0.93 -0.86 -0.82 -0.78 -0.74 -0.67 -0.63 -0.59 -0.56
 -0.52 -0.48 -0.44 -0.37 -0.33 -0.29 -0.26 -0.22 -0.18 -0.14 -0.11 -0.07
 -0.03  0.    0.03  0.11  0.14  0.18  0.22  0.26  0.29  0.33  0.37  0.41
  0.48  0.52  0.56  0.59  0.63  0.67  0.74  0.78  0.82  0.86  0.93  0.97
  1.01  1.08  1.12  1.16  1.23  1.27  1.31  1.38  1.42  1.49  1.53  1.61
  1.68  1.72  1.79  1.87  1.94  2.02  2.09  2.17  2.24  2.36  2.43  2.54
  2.69  2.84  3.07  3.44  4.34]",0,38.0,7,0,3,108510200300218274
2,Woody Wetlands,Wetlands,2,1,44.58022847484291,-75.38324847914299,56.36009,90320103.23620977,"[-4.87 -4.15 -3.7  -3.4  -3.14 -2.95 -2.77 -2.62 -2.47 -2.36 -2.24 -2.13
 -2.06 -1.94 -1.87 -1.79 -1.72 -1.64 -1.57 -1.53 -1.46 -1.42 -1.34 -1.31
 -1.23 -1.19 -1.16 -1.08 -1.04 -1.01 -0.97 -0.89 -0.86 -0.82 -0.78 -0.74
 -0.71 -0.67 -0.63 -0.59 -0.56 -0.52 -0.48 -0.41 -0.37 -0.37 -0.33 -0.29
 -0.26 -0.22 -0.18 -0.14 -0.11 -0.07 -0.03  0.    0.03  0.07  0.11  0.14
  0.18  0.22  0.26  0.29  0.33  0.37  0.41  0.44  0.48  0.52  0.56  0.59
  0.63  0.67  0.71  0.78  0.82  0.86  0.89  0.93  1.01  1.04  1.08  1.16
  1.19  1.27  1.31  1.38  1.46  1.49  1.57  1.64  1.76  1.83  1.94  2.06
  2.21  2.36  2.58  2.88  3.74]",0,26.0,7,0,3,108510200300218414
3,Woody Wetlands,Wetlands,2,1,44.51329405325558,-75.22846178710985,75.40391,90320105.31884883,"[-5.24 -4.34 -3.85 -3.48 -3.22 -2.99 -2.8  -2.65 -2.51 -2.39 -2.28 -2.17
 -2.06 -1.98 -1.91 -1.83 -1.76 -1.68 -1.61 -1.53 -1.49 -1.42 -1.38 -1.31
 -1.27 -1.19 -1.16 -1.12 -1.04 -1.01 -0.97 -0.93 -0.89 -0.82 -0.78 -0.74
 -0.71 -0.67 -0.63 -0.59 -0.56 -0.52 -0.48 -0.44 -0.41 -0.37 -0.33 -0.29
 -0.26 -0.22 -0.18 -0.14 -0.11 -0.07 -0.03  0.    0.03  0.07  0.11  0.14
  0.18  0.22  0.26  0.29  0.33  0.37  0.41  0.44  0.48  0.52  0.56  0.59
  0.63  0.67  0.71  0.74  0.78  0.86  0.89  0.93  0.97  1.04  1.08  1.12
  1.19  1.23  1.31  1.38  1.42  1.49  1.57  1.64  1.76  1.83  1.94  2.06
  2.21  2.39  2.62  2.95  4.04]",3,95.0,7,0,3,108510200300218664
4,Deciduous Forest,Forest,2,1,44.50534971563979,-75.21007087134801,123.00526,90320105.56677385,"[-6.36 -4.68 -4.   -3.59 -3.29 -3.07 -2.84 -2.69 -2.54 -2.43 -2.28 -2.21
 -2.09 -2.02 -1.91 -1.83 -1.76 -1.68 -1.61 -1.57 -1.49 -1.42 -1.38 -1.31
 -1.27 -1.23 -1.16 -1.12 -1.08 -1.01 -0.97 -0.93 -0.89 -0.86 -0.82 -0.74
 -0.71 -0.67 -0.63 -0.59 -0.56 -0.52 -0.48 -0.44 -0.41 -0.37 -0.33 -0.29
 -0.26 -0.22 -0.18 -0.14 -0.11 -0.07 -0.03  0.    0.03  0.07  0.11  0.11
  0.14  0.18  0.22  0.26  0.29  0.33  0.37  0.41  0.44  0.48  0.56  0.59
  0.63  0.67  0.71  0.74  0.78  0.82  0.89  0.93  0.97  1.01  1.08  1.12
  1.19  1.23  1.31  1.34  1.42  1.49  1.57  1.64  1.72  1.83  1.91  2.06
  2.17  2.36  2.58  2.92  4.3 ]",0,97.0,7,0,3,108510200300218694
5,Woody Wetlands,Wetlands,2,1,44.44625665565552,-75.0739230258665,257.04813,90320107.401488,"[-3.44 -3.14 -2.88 -2.69 -2.54 -2.39 -2.28 -2.17 -2.06 -1.98 -1.91 -1.83
 -1.76 -1.68 -1.61 -1.53 -1.49 -1.42 -1.38 -1.31 -1.27 -1.19 -1.16 -1.12
 -1.08 -1.01 -0.97 -0.93 -0.89 -0.86 -0.82 -0.78 -0.74 -0.71 -0.67 -0.63
 -0.59 -0.56 -0.52 -0.48 -0.44 -0.41 -0.37 -0.33 -0.29 -0.26 -0.22 -0.18
 -0.14 -0.11 -0.07 -0.03  0.    0.03  0.03  0.07  0.11  0.14  0.18  0.22
  0.26  0.29  0.33  0.37  0.41  0.44  0.48  0.52  0.56  0.59  0.63  0.67
  0.71  0.74  0.78  0.82  0.89  0.93  0.97  1.01  1.04  1.12  1.16  1.23
  1.27  1.34  1.38  1.46  1.53  1.57  1.64  1.76  1.83  1.91  2.02  2.13
  2.28  2.47  2.69  2.99  3.55]",4,100.0,7,0,3,108510200300218914
6,Grassland/Herbaceous,Scrubland,2,1,44.44358678225315,-75.06780918032089,243.15497,90320107.484128,"[-4.68 -4.23 -3.85 -3.55 -3.33 -3.1  -2.95 -2.77 -2.62 -2.51 -2.36 -2.24
 -2.17 -2.06 -1.98 -1.91 -1.79 -1.72 -1.64 -1.61 -1.53 -1.46 -1.42 -1.34
 -1.27 -1.23 -1.19 -1.12 -1.08 -1.01 -0.97 -0.93 -0.89 -0.82 -0.78 -0.74
 -0.71 -0.67 -0.63 -0.56 -0.52 -0.48 -0.44 -0.41 -0.37 -0.33 -0.29 -0.26
 -0.22 -0.18 -0.14 -0.11 -0.07 -0.03  0.    0.07  0.11  0.14  0.18  0.22
  0.26  0.29  0.33  0.37  0.41  0.44  0.48  0.52  0.59  0.63  0.67  0.71
  0.74  0.82  0.86  0.89  0.97  1.01  1.04  1.12  1.16  1.23  1.27  1.34
  1.42  1.49  1.57  1.64  1.72  1.79  1.91  1.98  2.13  2.24  2.39  2.58
  2.8   3.07  3.48  4.04  5.02]",0,81.0,7,0,3,108510200300218924
7,Woody Wetlands,Wetlands,2,1,44.44091433175216,-75.06169553827075,221.86858,90320107.566773,"[-5.54 -4.42 -3.85 -3.48 -3.18 -2.95 -2.77 -2.58 -2.47 -2.32 -2.21 -2.13
 -2.02 -1.94 -1.83 -1.76 -1.68 -1.64 -1.57 -1.49 -1.46 -1.38 -1.31 -1.27
 -1.23 -1.16 -1.12 -1.08 -1.01 -0.97 -0.93 -0.89 -0.86 -0.78 -0.74 -0.71
 -0.67 -0.63 -0.59 -0.56 -0.52 -0.48 -0.44 -0.41 -0.37 -0.33 -0.29 -0.26
 -0.22 -0.18 -0.14 -0.11 -0.07 -0.03  0.    0.03  0.07  0.11  0.14  0.18
  0.22  0.26  0.33  0.37  0.41  0.44  0.48  0.52  0.56  0.59  0.63  0.67
  0.71  0.78  0.82  0.86  0.89  0.97  1.01  1.04  1.12  1.16  1.23  1.27
  1.34  1.42  1.49  1.57  1.64  1.72  1.79  1.91  2.02  2.13  2.28  2.47
  2.73  3.1   3.74  4.98  7.34]",0,67.0,7,0,3,108510200300218934
8,Pasture/Hay,Planted/Cultivated,2,1,44.43823949360486,-75.05557405850578,219.06638,90320107.649433,"[-2.58 -2.32 -2.13 -1.94 -1.79 -1.68 -1.57 -1.46 -1.34 -1.27 -1.16 -1.08
 -1.01 -0.93 -0.82 -0.74 -0.67 -0.59 -0.52 -0.44 -0.33 -0.26 -0.18 -0.11
 -0.03  0.03  0.11  0.18  0.26  0.37  0.44  0.52  0.59  0.67  0.78  0.86
  0.93  1.04  1.12  1.19  1.27  1.38  1.46  1.53  1.61  1.68  1.76  1.83
  1.91  1.98  2.06  2.09  2.17  2.24  2.32  2.36  2.43  2.47  2.54  2.62
  2.65  2.73  2.77  2.84  2.92  2.95  3.03  3.1   3.14  3.22  3.29  3.33
  3.4   3.48  3.55  3.63  3.67  3.74  3.82  3.89  3.97  4.04  4.12  4.19
  4.27  4.34  4.42  4.53  4.6   4.72  4.83  4.94  5.09  5.2   5.39  5.54
  5.73  5.91  6.1   6.29  6.51]",0,0.0,7,0,3,108510200300218944
9,Deciduous Forest,Forest,2,1,44.427541143867714,-75.03109294189099,288.59564,90320107.9800236,"[-7.15 -6.63 -6.14 -5.58 -5.09 -4.72 -4.38 -4.04 -3.78 -3.52 -3.29 -3.1
 -2.92 -2.73 -2.54 -2.39 -2.24 -2.13 -1.98 -1.87 -1.79 -1.68 -1.57 -1.49
 -1.42 -1.31 -1.23 -1.16 -1.08 -1.04 -0.97 -0.89 -0.82 -0.78 -0.71 -0.63
 -0.59 -0.52 -0.48 -0.41 -0.37 -0.29 -0.26 -0.18 -0.14 -0.11 -0.03  0.
  0.07  0.11  0.18  0.22  0.29  0.33  0.41  0.44  0.52  0.56  0.63  0.67
  0.74  0.82  0.86  0.93  1.01  1.04  1.12  1.19  1.27  1.34  1.42  1.49
  1.57  1.64  1.72  1.83  1.91  2.02  2.13  2.24  2.39  2.54  2.69  2.88
  3.07  3.33  3.63  4.    4.45  5.02  5.58  6.14  6.74  7.34  7.86  8.27
  8.69  9.14  9.7  10.34 10.97]",0,85.0,7,0,3,108510200300218984
