,Class,Group,beam,channel,lat_lowestmode,lon_lowestmode,elev_lowestmode,delta_time,rh,land_cover_data/landsat_water_persistence,land_cover_data/landsat_treecover,land_cover_data/region_class,land_cover_data/urban_proportion,land_cover_data/urban_focal_window_size,shot_number
0,Open Water,Water,2,1,42.462487967277326,-79.60563732997112,139.19315,86986518.2359809,"[-1.98 -1.94 -1.87 -1.79 -1.72 -1.68 -1.6  -1.57 -1.49 -1.46 -1.38 -1.34
 -1.31 -1.27 -1.19 -1.16 -1.12 -1.08 -1.04 -1.01 -0.93 -0.89 -0.86 -0.82
 -0.78 -0.74 -0.71 -0.67 -0.63 -0.59 -0.56 -0.52 -0.48 -0.44 -0.41 -0.37
 -0.33 -0.29 -0.26 -0.26 -0.22 -0.18 -0.14 -0.11 -0.07 -0.03  0.    0.03
  0.07  0.11  0.14  0.18  0.22  0.22  0.26  0.29  0.33  0.37  0.41  0.44
  0.48  0.52  0.56  0.59  0.63  0.67  0.71  0.74  0.78  0.82  0.86  0.89
  0.97  1.01  1.04  1.08  1.12  1.16  1.23  1.27  1.31  1.34  1.42  1.46
  1.49  1.57  1.6   1.68  1.75  1.79  1.87  1.94  2.02  2.09  2.17  2.24
  2.35  2.43  2.54  2.69  2.84]",100,0.0,0,0,3,102530200200137234
1,Open Water,Water,2,1,42.46538131393088,-79.59989881527167,139.41411,86986518.3186209,"[-2.28 -2.2  -2.13 -2.02 -1.94 -1.87 -1.79 -1.75 -1.68 -1.6  -1.57 -1.49
 -1.46 -1.38 -1.34 -1.31 -1.23 -1.19 -1.16 -1.12 -1.08 -1.04 -0.97 -0.93
 -0.89 -0.86 -0.82 -0.78 -0.74 -0.71 -0.67 -0.67 -0.63 -0.59 -0.56 -0.52
 -0.48 -0.44 -0.41 -0.37 -0.33 -0.33 -0.29 -0.26 -0.22 -0.18 -0.14 -0.14
 -0.11 -0.07 -0.03  0.    0.03  0.07  0.07  0.11  0.14  0.18  0.22  0.26
  0.26  0.29  0.33  0.37  0.41  0.44  0.48  0.52  0.56  0.59  0.59  0.63
  0.67  0.71  0.74  0.78  0.82  0.86  0.93  0.97  1.01  1.04  1.08  1.12
  1.19  1.23  1.27  1.34  1.38  1.46  1.53  1.57  1.64  1.72  1.79  1.9
  1.98  2.09  2.24  2.39  2.58]",100,0.0,0,0,3,102530200200137244
2,Cultivated Crops,Planted/Cultivated,2,1,43.24840208785764,-78.00555615775257,98.02698,86986541.02106924,"[-4.04 -3.63 -3.33 -3.1  -2.92 -2.77 -2.62 -2.47 -2.35 -2.24 -2.13 -2.02
 -1.94 -1.83 -1.75 -1.68 -1.6  -1.53 -1.46 -1.38 -1.34 -1.27 -1.19 -1.16
 -1.08 -1.04 -1.01 -0.93 -0.89 -0.86 -0.78 -0.74 -0.71 -0.67 -0.63 -0.59
 -0.56 -0.48 -0.44 -0.41 -0.37 -0.33 -0.29 -0.26 -0.22 -0.18 -0.14 -0.11
 -0.07 -0.03  0.    0.03  0.07  0.11  0.14  0.18  0.22  0.26  0.29  0.33
  0.37  0.41  0.44  0.48  0.56  0.59  0.63  0.67  0.71  0.74  0.82  0.86
  0.89  0.93  1.01  1.04  1.08  1.16  1.19  1.27  1.31  1.38  1.42  1.49
  1.53  1.6   1.68  1.75  1.83  1.9   1.98  2.05  2.13  2.24  2.32  2.47
  2.58  2.73  2.95  3.21  3.7 ]",0,41.0,7,0,3,102530200200139984
3,Deciduous Forest,Forest,2,1,43.27118782115864,-77.95796803380217,76.75377,86986541.69049086,"[-2.13 -1.79 -1.49 -1.16 -0.89 -0.63 -0.44 -0.26 -0.07  0.11  0.26  0.48
  0.71  1.01  1.42  2.13  2.84  3.33  3.7   4.04  4.34  4.6   4.86  5.12
  5.35  5.61  5.84  6.02  6.21  6.4   6.58  6.73  6.88  7.03  7.18  7.3
  7.45  7.6   7.71  7.86  8.01  8.12  8.27  8.38  8.49  8.64  8.76  8.87
  8.98  9.09  9.21  9.28  9.39  9.5   9.58  9.69  9.8   9.92  9.99 10.1
 10.22 10.33 10.4  10.52 10.63 10.74 10.85 11.   11.11 11.23 11.34 11.45
 11.6  11.71 11.83 11.98 12.09 12.24 12.35 12.5  12.65 12.8  12.95 13.14
 13.29 13.44 13.59 13.74 13.89 14.   14.15 14.3  14.45 14.6  14.75 14.9
 15.08 15.31 15.57 15.91 16.39]",0,98.0,7,0,3,102530200200140064
4,Deciduous Forest,Forest,2,1,43.27398160011248,-77.95208817643554,73.248695,86986541.77313085,"[-3.14 -2.62 -2.2  -1.83 -1.57 -1.34 -1.12 -0.97 -0.78 -0.63 -0.52 -0.37
 -0.26 -0.14  0.    0.11  0.22  0.37  0.48  0.63  0.78  0.93  1.08  1.27
  1.46  1.68  1.94  2.2   2.54  2.88  3.21  3.55  3.85  4.15  4.41  4.71
  4.97  5.24  5.54  5.84  6.1   6.36  6.58  6.81  7.03  7.26  7.48  7.74
  8.01  8.23  8.49  8.76  8.98  9.21  9.43  9.62  9.8   9.99 10.22 10.4
 10.59 10.82 11.   11.19 11.38 11.56 11.75 11.94 12.13 12.31 12.5  12.69
 12.87 13.1  13.32 13.55 13.74 13.96 14.18 14.37 14.56 14.75 14.93 15.16
 15.35 15.53 15.76 15.98 16.24 16.51 16.81 17.1  17.44 17.78 18.12 18.49
 18.86 19.24 19.65 20.1  20.7 ]",0,100.0,7,0,3,102530200200140074
5,Deciduous Forest,Forest,2,1,43.27956043164709,-77.94032780519161,68.757484,86986541.93841085,"[-3.78 -3.36 -2.99 -2.69 -2.47 -2.24 -2.09 -1.94 -1.79 -1.68 -1.57 -1.49
 -1.42 -1.31 -1.23 -1.19 -1.12 -1.04 -0.97 -0.93 -0.86 -0.82 -0.74 -0.71
 -0.67 -0.59 -0.56 -0.52 -0.48 -0.41 -0.37 -0.33 -0.29 -0.22 -0.18 -0.14
 -0.11 -0.07  0.    0.03  0.07  0.11  0.14  0.22  0.26  0.29  0.33  0.37
  0.44  0.48  0.52  0.59  0.63  0.67  0.74  0.78  0.82  0.89  0.93  1.01
  1.04  1.12  1.16  1.23  1.27  1.34  1.42  1.49  1.53  1.6   1.68  1.75
  1.83  1.94  2.02  2.09  2.2   2.28  2.39  2.5   2.62  2.77  2.88  3.03
  3.18  3.33  3.51  3.7   3.93  4.23  4.67  5.24  5.69  6.06  6.4   6.66
  6.92  7.22  7.52  7.93  8.42]",0,99.0,7,0,3,102530200200140094
6,Deciduous Forest,Forest,2,1,43.28235689511752,-77.93444154851015,64.72978,86986542.02106886,"[-1.49 -1.01 -0.56 -0.14  0.26  0.67  1.08  1.38  1.6   1.79  1.98  2.13
  2.24  2.39  2.5   2.62  2.73  2.84  2.92  3.03  3.14  3.25  3.33  3.44
  3.55  3.66  3.74  3.85  3.96  4.08  4.19  4.3   4.41  4.53  4.64  4.79
  4.9   5.01  5.16  5.27  5.42  5.57  5.69  5.84  5.99  6.1   6.25  6.4
  6.55  6.7   6.81  6.96  7.11  7.26  7.41  7.52  7.67  7.82  7.93  8.04
  8.19  8.31  8.42  8.57  8.68  8.79  8.91  9.06  9.17  9.28  9.39  9.54
  9.65  9.8   9.95 10.1  10.25 10.4  10.55 10.7  10.85 11.04 11.19 11.34
 11.53 11.68 11.86 12.05 12.24 12.42 12.61 12.84 13.06 13.29 13.59 13.89
 14.22 14.52 14.86 15.23 15.79]",0,48.0,7,0,3,102530200200140104
7,Developed Low Intensity,Developed,2,1,43.28515755625916,-77.92855364241832,69.55705,86986542.10372885,"[-3.36 -3.14 -2.95 -2.8  -2.65 -2.5  -2.39 -2.28 -2.17 -2.09 -2.02 -1.9
 -1.83 -1.75 -1.68 -1.64 -1.57 -1.49 -1.42 -1.38 -1.31 -1.27 -1.19 -1.16
 -1.12 -1.04 -1.01 -0.97 -0.89 -0.86 -0.82 -0.78 -0.71 -0.67 -0.63 -0.59
 -0.56 -0.48 -0.44 -0.41 -0.37 -0.33 -0.29 -0.26 -0.22 -0.18 -0.11 -0.07
 -0.03  0.    0.03  0.07  0.11  0.14  0.18  0.22  0.26  0.33  0.37  0.41
  0.44  0.48  0.52  0.56  0.63  0.67  0.71  0.74  0.82  0.86  0.89  0.93
  1.01  1.04  1.12  1.16  1.19  1.27  1.34  1.38  1.46  1.53  1.57  1.64
  1.72  1.79  1.9   1.98  2.05  2.17  2.28  2.39  2.54  2.69  2.84  3.03
  3.29  3.55  3.89  4.3   4.82]",0,52.0,7,0,3,102530200200140114
8,Deciduous Forest,Forest,2,1,43.28795775086361,-77.92265652175548,68.65972,86986542.1863864,"[-4.79 -4.26 -3.85 -3.48 -3.18 -2.92 -2.69 -2.5  -2.35 -2.2  -2.09 -1.94
 -1.87 -1.75 -1.64 -1.57 -1.49 -1.42 -1.34 -1.27 -1.19 -1.16 -1.08 -1.01
 -0.97 -0.89 -0.86 -0.78 -0.74 -0.71 -0.63 -0.59 -0.56 -0.52 -0.44 -0.41
 -0.37 -0.33 -0.29 -0.22 -0.18 -0.14 -0.11 -0.07 -0.03  0.    0.07  0.11
  0.14  0.18  0.22  0.26  0.29  0.37  0.41  0.44  0.48  0.56  0.59  0.63
  0.67  0.74  0.78  0.86  0.89  0.93  1.01  1.04  1.12  1.19  1.23  1.31
  1.38  1.46  1.53  1.6   1.68  1.79  1.9   2.02  2.13  2.28  2.43  2.62
  2.84  3.1   3.4   3.74  4.08  4.41  4.71  4.97  5.24  5.46  5.72  5.95
  6.21  6.51  6.81  7.15  7.63]",0,94.0,7,0,3,102530200200140124
9,Deciduous Forest,Forest,2,1,43.29074927656247,-77.9167518356086,64.610435,86986542.2690264,"[-3.89 -3.66 -3.48 -3.29 -3.14 -3.03 -2.88 -2.77 -2.65 -2.54 -2.47 -2.35
 -2.28 -2.17 -2.09 -2.02 -1.94 -1.87 -1.79 -1.72 -1.64 -1.6  -1.53 -1.46
 -1.38 -1.34 -1.27 -1.23 -1.16 -1.08 -1.04 -0.97 -0.93 -0.86 -0.82 -0.78
 -0.71 -0.67 -0.59 -0.56 -0.48 -0.44 -0.41 -0.33 -0.29 -0.26 -0.18 -0.14
 -0.07 -0.03  0.    0.07  0.11  0.14  0.22  0.26  0.33  0.37  0.41  0.48
  0.52  0.59  0.63  0.67  0.74  0.78  0.86  0.89  0.97  1.01  1.08  1.16
  1.19  1.27  1.34  1.38  1.46  1.53  1.6   1.68  1.75  1.83  1.9   1.98
  2.05  2.17  2.24  2.35  2.43  2.54  2.65  2.77  2.92  3.03  3.18  3.36
  3.55  3.78  4.04  4.38  4.82]",0,100.0,7,0,3,102530200200140134
10,Mixed Forest,Forest,2,1,43.29353342929637,-77.9108458602527,63.651596,86986542.3516664,"[-3.59 -3.25 -2.99 -2.77 -2.58 -2.39 -2.24 -2.13 -2.02 -1.9  -1.79 -1.72
 -1.64 -1.53 -1.46 -1.42 -1.34 -1.27 -1.19 -1.16 -1.08 -1.04 -1.01 -0.93
 -0.89 -0.86 -0.78 -0.74 -0.71 -0.67 -0.63 -0.59 -0.52 -0.48 -0.44 -0.41
 -0.37 -0.33 -0.29 -0.26 -0.22 -0.18 -0.14 -0.11 -0.07 -0.03  0.    0.03
  0.07  0.11  0.14  0.22  0.26  0.29  0.33  0.37  0.41  0.44  0.48  0.52
  0.56  0.59  0.67  0.71  0.74  0.78  0.82  0.89  0.93  0.97  1.04  1.08
  1.16  1.19  1.27  1.31  1.38  1.46  1.53  1.6   1.72  1.79  1.9   2.02
  2.13  2.24  2.39  2.54  2.73  2.92  3.07  3.25  3.4   3.59  3.78  3.96
  4.15  4.38  4.64  4.97  5.39]",0,10.0,7,0,3,102530200200140144
11,Cultivated Crops,Planted/Cultivated,2,1,43.30750781357828,-77.88136949787761,54.281925,86986542.7648664,"[-2.95 -2.65 -2.43 -2.24 -2.05 -1.94 -1.83 -1.72 -1.64 -1.57 -1.49 -1.42
 -1.34 -1.31 -1.23 -1.19 -1.16 -1.08 -1.04 -1.01 -0.97 -0.93 -0.89 -0.86
 -0.82 -0.78 -0.74 -0.71 -0.67 -0.63 -0.59 -0.56 -0.52 -0.52 -0.48 -0.44
 -0.41 -0.37 -0.37 -0.33 -0.29 -0.26 -0.26 -0.22 -0.18 -0.14 -0.14 -0.11
 -0.07 -0.03 -0.03  0.    0.03  0.07  0.07  0.11  0.14  0.18  0.18  0.22
  0.26  0.29  0.33  0.33  0.37  0.41  0.44  0.48  0.48  0.52  0.56  0.59
  0.63  0.67  0.71  0.74  0.78  0.82  0.86  0.89  0.93  0.97  1.01  1.08
  1.12  1.16  1.23  1.27  1.34  1.38  1.46  1.53  1.6   1.68  1.75  1.87
  1.98  2.09  2.28  2.47  2.84]",0,0.0,7,0,3,102530200200140194
