,beam,channel,lat_lowestmode,lon_lowestmode,elev_lowestmode,delta_time,rh,land_cover_data/landsat_water_persistence,land_cover_data/landsat_treecover,shot_number
50760,2,1,44.52641293360313,-75.73569788544431,52.164387,65585512.2162267,"[-4.04 -3.33 -2.95 -2.69 -2.47 -2.32 -2.17 -2.05 -1.94 -1.83 -1.72 -1.64
 -1.57 -1.49 -1.42 -1.34 -1.27 -1.19 -1.12 -1.04 -1.01 -0.93 -0.89 -0.82
 -0.74 -0.71 -0.63 -0.59 -0.52 -0.48 -0.44 -0.37 -0.33 -0.26 -0.22 -0.14
 -0.11 -0.03  0.    0.03  0.11  0.14  0.22  0.26  0.29  0.37  0.41  0.48
  0.52  0.59  0.63  0.71  0.74  0.82  0.86  0.93  0.97  1.04  1.12  1.16
  1.23  1.31  1.38  1.42  1.49  1.57  1.64  1.72  1.79  1.9   1.98  2.09
  2.17  2.28  2.39  2.5   2.62  2.77  2.88  3.03  3.14  3.29  3.44  3.55
  3.7   3.85  4.04  4.19  4.38  4.56  4.75  4.94  5.16  5.35  5.61  5.87
  6.21  6.66  7.3   7.97  8.68]",0,12.0,64130200300211139
50770,2,1,44.52376193761423,-75.72956079572174,64.177734,65585512.2988867,"[-3.7  -3.33 -3.03 -2.77 -2.58 -2.43 -2.28 -2.13 -2.02 -1.9  -1.83 -1.72
 -1.64 -1.57 -1.49 -1.42 -1.34 -1.27 -1.19 -1.12 -1.08 -1.01 -0.97 -0.89
 -0.86 -0.78 -0.74 -0.67 -0.63 -0.56 -0.52 -0.48 -0.41 -0.37 -0.33 -0.29
 -0.22 -0.18 -0.14 -0.07 -0.03  0.    0.03  0.11  0.14  0.18  0.26  0.29
  0.33  0.37  0.44  0.48  0.56  0.59  0.63  0.71  0.74  0.82  0.86  0.93
  1.01  1.04  1.12  1.19  1.27  1.31  1.42  1.49  1.57  1.64  1.75  1.87
  1.98  2.09  2.24  2.39  2.58  2.84  3.1   3.48  3.93  4.38  4.83  5.27
  5.69  6.1   6.51  6.92  7.33  7.71  8.12  8.49  8.94  9.39  9.95 10.59
 11.45 12.65 13.89 14.86 15.76]",0,85.0,64130200300211149
50780,2,1,44.52111089346927,-75.72342496006726,65.842255,65585512.3815452,"[-3.74 -3.36 -3.1  -2.88 -2.73 -2.54 -2.43 -2.32 -2.2  -2.09 -2.02 -1.9
 -1.83 -1.75 -1.68 -1.61 -1.57 -1.49 -1.42 -1.38 -1.34 -1.27 -1.23 -1.16
 -1.12 -1.08 -1.04 -0.97 -0.93 -0.89 -0.86 -0.82 -0.78 -0.74 -0.71 -0.67
 -0.59 -0.56 -0.52 -0.48 -0.44 -0.41 -0.41 -0.37 -0.33 -0.29 -0.26 -0.22
 -0.18 -0.14 -0.11 -0.07 -0.03  0.    0.03  0.07  0.11  0.14  0.18  0.22
  0.26  0.29  0.33  0.37  0.41  0.44  0.48  0.52  0.56  0.59  0.63  0.67
  0.71  0.74  0.78  0.82  0.86  0.93  0.97  1.01  1.04  1.12  1.16  1.19
  1.27  1.34  1.38  1.46  1.53  1.61  1.68  1.75  1.83  1.94  2.05  2.17
  2.32  2.47  2.69  2.99  3.63]",0,0.0,64130200300211159
50790,2,1,44.518457377937665,-75.71729671659607,67.924446,65585512.4641852,"[-3.85 -3.48 -3.22 -2.99 -2.8  -2.65 -2.5  -2.39 -2.28 -2.17 -2.09 -2.02
 -1.9  -1.83 -1.75 -1.72 -1.64 -1.57 -1.53 -1.46 -1.38 -1.34 -1.31 -1.23
 -1.19 -1.16 -1.08 -1.04 -1.01 -0.97 -0.89 -0.86 -0.82 -0.78 -0.74 -0.71
 -0.67 -0.59 -0.56 -0.52 -0.48 -0.44 -0.41 -0.37 -0.33 -0.29 -0.26 -0.22
 -0.18 -0.14 -0.11 -0.07 -0.03  0.    0.03  0.07  0.11  0.14  0.18  0.22
  0.26  0.29  0.33  0.37  0.41  0.44  0.48  0.52  0.56  0.59  0.63  0.71
  0.74  0.78  0.82  0.86  0.89  0.97  1.01  1.04  1.12  1.16  1.19  1.27
  1.31  1.38  1.46  1.49  1.57  1.64  1.72  1.83  1.9   2.02  2.13  2.24
  2.39  2.54  2.77  3.1   3.74]",0,0.0,64130200300211169
50800,2,1,44.51580168901935,-75.71117484609502,77.15688,65585512.5468252,"[-4.23 -3.81 -3.51 -3.25 -3.07 -2.88 -2.73 -2.62 -2.5  -2.39 -2.28 -2.2
 -2.09 -2.02 -1.94 -1.87 -1.79 -1.72 -1.64 -1.61 -1.53 -1.46 -1.42 -1.34
 -1.31 -1.23 -1.19 -1.16 -1.08 -1.04 -1.01 -0.93 -0.89 -0.86 -0.82 -0.78
 -0.71 -0.67 -0.63 -0.59 -0.56 -0.52 -0.48 -0.44 -0.37 -0.33 -0.29 -0.26
 -0.22 -0.18 -0.14 -0.11 -0.07 -0.03  0.    0.03  0.07  0.11  0.14  0.22
  0.26  0.29  0.33  0.37  0.41  0.44  0.48  0.52  0.59  0.63  0.67  0.71
  0.74  0.82  0.86  0.89  0.93  1.01  1.04  1.08  1.16  1.19  1.27  1.34
  1.38  1.46  1.53  1.61  1.68  1.75  1.83  1.94  2.05  2.17  2.28  2.43
  2.62  2.84  3.14  3.55  4.34]",0,0.0,64130200300211179
50810,2,1,44.513143654859675,-75.70504794423817,78.80439,65585512.6294652,"[-3.66 -3.25 -2.95 -2.73 -2.54 -2.35 -2.2  -2.09 -1.94 -1.83 -1.75 -1.64
 -1.57 -1.49 -1.42 -1.34 -1.27 -1.19 -1.12 -1.04 -1.01 -0.93 -0.86 -0.82
 -0.74 -0.71 -0.63 -0.59 -0.56 -0.48 -0.44 -0.37 -0.33 -0.29 -0.22 -0.18
 -0.14 -0.11 -0.03  0.    0.03  0.11  0.14  0.18  0.26  0.29  0.33  0.41
  0.44  0.48  0.56  0.59  0.67  0.71  0.78  0.82  0.89  0.97  1.01  1.08
  1.16  1.23  1.31  1.38  1.46  1.53  1.64  1.72  1.83  1.94  2.05  2.2
  2.35  2.54  2.77  2.99  3.29  3.63  4.04  4.49  5.05  5.69  6.44  7.15
  7.86  8.46  8.98  9.43  9.92 10.37 10.89 11.45 12.05 12.65 13.25 13.92
 14.71 15.61 16.58 17.56 18.57]",0,0.0,64130200300211189
50820,2,1,44.510484550481365,-75.69891352956779,71.4703,65585512.7121052,"[-4.11 -3.7  -3.4  -3.18 -2.95 -2.8  -2.65 -2.5  -2.39 -2.28 -2.17 -2.09
 -1.98 -1.9  -1.83 -1.75 -1.68 -1.61 -1.57 -1.49 -1.42 -1.38 -1.31 -1.27
 -1.19 -1.16 -1.08 -1.04 -1.01 -0.97 -0.89 -0.86 -0.82 -0.78 -0.71 -0.67
 -0.63 -0.59 -0.56 -0.52 -0.44 -0.41 -0.37 -0.33 -0.29 -0.26 -0.22 -0.18
 -0.14 -0.11 -0.07 -0.03  0.03  0.07  0.11  0.14  0.18  0.22  0.26  0.29
  0.33  0.37  0.44  0.48  0.52  0.56  0.59  0.63  0.67  0.74  0.78  0.82
  0.86  0.93  0.97  1.01  1.08  1.12  1.19  1.23  1.31  1.34  1.42  1.46
  1.53  1.61  1.68  1.75  1.83  1.9   2.02  2.09  2.2   2.32  2.43  2.58
  2.73  2.92  3.18  3.51  4.15]",0,0.0,64130200300211199
50830,2,1,44.507823414540894,-75.692768220113,43.85968,65585512.7947452,"[-4.45 -3.81 -3.36 -3.03 -2.73 -2.5  -2.28 -2.13 -1.98 -1.83 -1.72 -1.64
 -1.53 -1.46 -1.38 -1.31 -1.23 -1.19 -1.12 -1.08 -1.04 -0.97 -0.93 -0.89
 -0.86 -0.78 -0.74 -0.71 -0.67 -0.63 -0.59 -0.56 -0.52 -0.48 -0.44 -0.41
 -0.37 -0.37 -0.33 -0.29 -0.26 -0.22 -0.18 -0.14 -0.11 -0.11 -0.07 -0.03
  0.    0.03  0.07  0.11  0.14  0.14  0.18  0.22  0.26  0.29  0.33  0.37
  0.41  0.44  0.48  0.52  0.56  0.56  0.63  0.67  0.71  0.74  0.78  0.82
  0.86  0.89  0.93  1.01  1.04  1.08  1.16  1.19  1.27  1.31  1.38  1.46
  1.53  1.61  1.68  1.79  1.9   2.02  2.17  2.32  2.47  2.69  2.92  3.18
  3.48  3.93  4.53  5.09  5.72]",0,61.0,64130200300211209
50840,2,1,44.50516833706792,-75.68663889378523,48.60774,65585512.8773852,"[-3.93 -3.55 -3.25 -3.03 -2.84 -2.65 -2.5  -2.39 -2.24 -2.17 -2.05 -1.98
 -1.87 -1.79 -1.72 -1.64 -1.61 -1.53 -1.46 -1.42 -1.34 -1.31 -1.23 -1.19
 -1.12 -1.08 -1.04 -1.01 -0.93 -0.89 -0.86 -0.82 -0.78 -0.74 -0.71 -0.67
 -0.63 -0.59 -0.52 -0.48 -0.44 -0.41 -0.37 -0.33 -0.29 -0.29 -0.26 -0.22
 -0.18 -0.14 -0.11 -0.07 -0.03  0.    0.03  0.07  0.11  0.14  0.18  0.22
  0.26  0.29  0.33  0.37  0.41  0.44  0.48  0.52  0.56  0.59  0.63  0.67
  0.71  0.74  0.78  0.86  0.89  0.93  0.97  1.04  1.08  1.12  1.19  1.23
  1.31  1.34  1.42  1.46  1.53  1.61  1.68  1.75  1.87  1.94  2.05  2.2
  2.32  2.5   2.73  3.03  3.63]",0,0.0,64130200300211219
50850,2,1,44.50251344546111,-75.68051191339534,56.17824,65585512.9600252,"[-3.7  -3.33 -3.03 -2.84 -2.65 -2.5  -2.35 -2.24 -2.13 -2.05 -1.94 -1.87
 -1.79 -1.72 -1.64 -1.57 -1.53 -1.46 -1.42 -1.34 -1.31 -1.23 -1.19 -1.16
 -1.08 -1.04 -1.01 -0.97 -0.93 -0.86 -0.82 -0.78 -0.74 -0.71 -0.67 -0.63
 -0.59 -0.56 -0.52 -0.48 -0.44 -0.41 -0.37 -0.33 -0.29 -0.26 -0.22 -0.18
 -0.14 -0.11 -0.07 -0.03  0.    0.03  0.07  0.07  0.11  0.14  0.18  0.22
  0.26  0.29  0.33  0.37  0.41  0.44  0.48  0.52  0.56  0.59  0.67  0.71
  0.74  0.78  0.82  0.86  0.89  0.97  1.01  1.04  1.08  1.16  1.19  1.27
  1.31  1.38  1.42  1.49  1.57  1.64  1.72  1.79  1.87  1.98  2.09  2.2
  2.35  2.5   2.73  3.03  3.63]",0,0.0,64130200300211229
50860,2,1,44.49985564793665,-75.67438349936951,58.828476,65585513.0426652,"[-3.59 -3.25 -2.95 -2.73 -2.5  -2.35 -2.2  -2.05 -1.9  -1.79 -1.68 -1.57
 -1.49 -1.38 -1.31 -1.19 -1.12 -1.04 -0.97 -0.89 -0.82 -0.74 -0.67 -0.59
 -0.56 -0.48 -0.41 -0.33 -0.29 -0.22 -0.14 -0.07 -0.03  0.03  0.11  0.14
  0.22  0.29  0.37  0.41  0.48  0.56  0.63  0.71  0.78  0.86  0.93  1.01
  1.08  1.16  1.27  1.34  1.46  1.57  1.68  1.83  1.98  2.13  2.32  2.54
  2.8   3.14  3.55  4.04  4.53  4.97  5.42  5.84  6.29  6.7   7.15  7.56
  8.01  8.49  8.98  9.47 10.03 10.55 11.04 11.45 11.9  12.28 12.69 13.06
 13.44 13.77 14.11 14.45 14.78 15.12 15.46 15.83 16.21 16.62 17.07 17.48
 17.89 18.3  18.79 19.35 20.1 ]",0,100.0,64130200300211239
50870,2,1,44.497195655111774,-75.66825536515539,60.312847,65585513.1253052,"[-3.03 -2.69 -2.43 -2.2  -2.02 -1.83 -1.68 -1.57 -1.42 -1.31 -1.19 -1.08
 -0.97 -0.89 -0.78 -0.71 -0.59 -0.52 -0.41 -0.33 -0.26 -0.18 -0.07  0.
  0.07  0.18  0.26  0.33  0.41  0.52  0.59  0.71  0.78  0.89  1.01  1.12
  1.23  1.34  1.49  1.61  1.79  1.94  2.13  2.35  2.62  2.92  3.33  3.78
  4.34  4.9   5.5   6.06  6.58  7.07  7.48  7.86  8.23  8.57  8.87  9.21
  9.51  9.8  10.1  10.37 10.67 10.93 11.19 11.45 11.68 11.94 12.16 12.39
 12.61 12.8  13.02 13.25 13.44 13.66 13.85 14.04 14.26 14.45 14.64 14.86
 15.05 15.23 15.46 15.68 15.91 16.13 16.39 16.66 16.96 17.29 17.67 18.04
 18.45 18.9  19.39 19.99 20.74]",0,94.0,64130200300211249
