,Class,Group,beam,channel,lat_lowestmode,lon_lowestmode,elev_lowestmode,delta_time,rh,land_cover_data/landsat_water_persistence,land_cover_data/landsat_treecover,land_cover_data/region_class,land_cover_data/urban_proportion,land_cover_data/urban_focal_window_size,shot_number
0,Developed Medium Intensity,Developed,2,1,41.40622065572494,-74.74103009890011,100.30896,129399544.68867023,"[-3.93 -3.59 -3.33 -3.1  -2.92 -2.77 -2.65 -2.54 -2.43 -2.32 -2.2  -2.13
 -2.06 -1.98 -1.91 -1.83 -1.76 -1.68 -1.61 -1.57 -1.49 -1.46 -1.38 -1.34
 -1.27 -1.23 -1.19 -1.12 -1.08 -1.04 -0.97 -0.93 -0.89 -0.86 -0.82 -0.74
 -0.71 -0.67 -0.63 -0.59 -0.56 -0.52 -0.44 -0.41 -0.37 -0.33 -0.29 -0.26
 -0.22 -0.18 -0.14 -0.11 -0.07 -0.03  0.    0.03  0.07  0.11  0.18  0.22
  0.26  0.29  0.33  0.37  0.41  0.44  0.48  0.52  0.59  0.63  0.67  0.71
  0.74  0.78  0.86  0.89  0.93  1.01  1.04  1.08  1.16  1.19  1.27  1.31
  1.38  1.46  1.49  1.57  1.64  1.72  1.83  1.91  2.02  2.13  2.24  2.39
  2.54  2.73  2.99  3.37  4.04]",21,47.0,7,0,3,178620200200274270
1,Developed Open Space,Developed,2,1,41.409234626288885,-74.73548296898605,128.84018,129399544.77133024,"[-3.59 -3.14 -2.8  -2.54 -2.32 -2.17 -2.02 -1.87 -1.76 -1.68 -1.57 -1.46
 -1.38 -1.31 -1.19 -1.12 -1.04 -0.97 -0.89 -0.82 -0.78 -0.71 -0.63 -0.56
 -0.48 -0.44 -0.37 -0.29 -0.26 -0.18 -0.11 -0.03  0.    0.07  0.14  0.18
  0.26  0.33  0.37  0.44  0.52  0.59  0.63  0.71  0.78  0.86  0.93  0.97
  1.04  1.12  1.19  1.27  1.34  1.42  1.49  1.57  1.64  1.72  1.79  1.91
  1.98  2.05  2.17  2.24  2.35  2.43  2.54  2.65  2.77  2.88  2.99  3.14
  3.29  3.44  3.63  3.82  4.04  4.26  4.45  4.68  4.9   5.16  5.39  5.69
  6.06  6.51  7.07  7.86  8.91 10.26 11.34 12.13 13.07 13.63 14.08 14.6
 15.13 15.61 15.99 16.36 16.74]",0,41.0,7,0,3,178620200200274280
2,Mixed Forest,Forest,2,1,41.42129662010616,-74.71328270246535,298.63242,129399545.10191584,"[-5.28 -4.83 -4.49 -4.19 -3.96 -3.74 -3.55 -3.37 -3.18 -2.99 -2.8  -2.62
 -2.47 -2.32 -2.17 -2.02 -1.87 -1.76 -1.61 -1.49 -1.38 -1.27 -1.16 -1.04
 -0.93 -0.82 -0.71 -0.63 -0.52 -0.44 -0.33 -0.26 -0.14 -0.07  0.03  0.11
  0.22  0.29  0.41  0.48  0.59  0.71  0.78  0.89  1.01  1.12  1.23  1.34
  1.49  1.61  1.72  1.83  1.98  2.09  2.24  2.35  2.5   2.69  2.84  3.07
  3.29  3.55  3.89  4.19  4.53  4.86  5.24  5.54  5.84  6.14  6.47  6.81
  7.33  7.97  8.53  9.02  9.47  9.84 10.18 10.48 10.78 11.08 11.38 11.72
 12.05 12.39 12.73 13.03 13.33 13.63 13.89 14.11 14.38 14.64 14.9  15.16
 15.42 15.69 15.99 16.32 16.81]",0,100.0,7,0,3,178620200200274320
3,Mixed Forest,Forest,2,1,41.42431721116265,-74.70773064192022,339.45407,129399545.18455584,"[-3.03 -2.8  -2.62 -2.43 -2.24 -2.09 -1.94 -1.83 -1.68 -1.57 -1.46 -1.34
 -1.23 -1.12 -1.01 -0.89 -0.82 -0.71 -0.63 -0.52 -0.44 -0.33 -0.26 -0.18
 -0.07  0.    0.07  0.18  0.26  0.33  0.44  0.52  0.63  0.71  0.82  0.93
  1.01  1.12  1.23  1.38  1.49  1.64  1.76  1.94  2.09  2.32  2.5   2.77
  3.03  3.37  3.7   4.04  4.38  4.68  4.98  5.28  5.54  5.8   6.06  6.29
  6.55  6.85  7.11  7.41  7.71  8.08  8.42  8.8   9.17  9.47  9.81 10.07
 10.37 10.63 10.86 11.12 11.38 11.64 11.87 12.13 12.39 12.65 12.91 13.18
 13.44 13.7  13.96 14.23 14.49 14.75 15.05 15.31 15.61 15.91 16.21 16.55
 16.88 17.22 17.56 17.97 18.42]",0,100.0,7,0,3,178620200200274330
4,Woody Wetlands,Wetlands,2,1,41.42733078298868,-74.70218682683024,342.1261,129399545.26719584,"[-3.81 -3.33 -3.03 -2.84 -2.65 -2.5  -2.35 -2.24 -2.13 -2.05 -1.94 -1.87
 -1.79 -1.68 -1.61 -1.53 -1.46 -1.38 -1.31 -1.27 -1.19 -1.12 -1.04 -1.01
 -0.93 -0.89 -0.82 -0.78 -0.71 -0.67 -0.59 -0.56 -0.48 -0.44 -0.41 -0.33
 -0.29 -0.22 -0.18 -0.14 -0.07 -0.03  0.    0.07  0.11  0.18  0.22  0.26
  0.33  0.37  0.41  0.48  0.52  0.59  0.63  0.71  0.74  0.82  0.86  0.93
  0.97  1.04  1.08  1.16  1.19  1.27  1.31  1.38  1.46  1.49  1.57  1.64
  1.72  1.76  1.83  1.9   1.98  2.05  2.13  2.2   2.32  2.39  2.5   2.62
  2.69  2.84  2.95  3.07  3.22  3.33  3.48  3.63  3.78  3.93  4.08  4.23
  4.45  4.68  4.94  5.35  5.84]",0,100.0,7,0,3,178620200200274340
5,Mixed Forest,Forest,2,1,41.43034238480935,-74.69663803503738,352.50055,129399545.34983584,"[-3.03 -2.77 -2.54 -2.35 -2.17 -2.02 -1.87 -1.76 -1.61 -1.49 -1.38 -1.27
 -1.19 -1.08 -0.97 -0.89 -0.82 -0.71 -0.63 -0.56 -0.44 -0.37 -0.29 -0.22
 -0.14 -0.07  0.03  0.11  0.18  0.26  0.33  0.41  0.52  0.59  0.67  0.78
  0.86  0.97  1.04  1.16  1.27  1.38  1.49  1.64  1.79  1.94  2.13  2.32
  2.58  2.88  3.33  3.96  4.83  5.69  6.44  7.15  7.78  8.46  9.17  9.81
 10.37 10.86 11.27 11.68 12.02 12.35 12.65 12.95 13.21 13.48 13.74 14.
 14.23 14.49 14.75 14.97 15.24 15.5  15.72 15.99 16.21 16.43 16.66 16.88
 17.11 17.33 17.52 17.75 17.93 18.16 18.34 18.57 18.79 18.98 19.24 19.47
 19.73 20.03 20.37 20.78 21.34]",0,100.0,7,0,3,178620200200274350
6,Deciduous Forest,Forest,2,1,41.43335107196462,-74.69109233580195,347.26807,129399545.43247584,"[-3.59 -3.37 -3.14 -2.95 -2.8  -2.65 -2.5  -2.35 -2.24 -2.13 -2.02 -1.9
 -1.79 -1.68 -1.61 -1.49 -1.42 -1.34 -1.23 -1.16 -1.08 -1.01 -0.93 -0.86
 -0.78 -0.71 -0.63 -0.56 -0.48 -0.41 -0.33 -0.26 -0.22 -0.14 -0.07  0.
  0.07  0.14  0.18  0.26  0.33  0.41  0.48  0.56  0.63  0.71  0.78  0.86
  0.93  1.01  1.12  1.19  1.27  1.38  1.46  1.57  1.68  1.79  1.9   2.05
  2.2   2.35  2.54  2.73  2.92  3.14  3.4   3.66  3.96  4.26  4.6   4.9
  5.24  5.61  5.99  6.36  6.74  7.11  7.48  7.86  8.23  8.57  8.95  9.36
  9.73 10.18 10.59 11.04 11.49 11.94 12.35 12.8  13.21 13.59 13.96 14.3
 14.67 15.01 15.39 15.8  16.32]",0,100.0,7,0,3,178620200200274360
7,Deciduous Forest,Forest,2,1,41.46649055997816,-74.63015431926033,333.47253,129399546.34157136,"[-3.66 -3.29 -3.03 -2.8  -2.62 -2.47 -2.32 -2.2  -2.09 -1.98 -1.87 -1.79
 -1.68 -1.61 -1.53 -1.46 -1.38 -1.31 -1.23 -1.16 -1.08 -1.04 -0.97 -0.89
 -0.86 -0.78 -0.74 -0.71 -0.63 -0.59 -0.52 -0.48 -0.44 -0.37 -0.33 -0.29
 -0.22 -0.18 -0.14 -0.11 -0.03  0.    0.03  0.07  0.14  0.18  0.22  0.29
  0.33  0.37  0.41  0.48  0.52  0.56  0.63  0.67  0.74  0.78  0.86  0.89
  0.93  1.01  1.08  1.12  1.19  1.23  1.31  1.38  1.42  1.49  1.57  1.61
  1.68  1.76  1.83  1.9   1.98  2.05  2.13  2.24  2.32  2.43  2.54  2.65
  2.77  2.88  3.03  3.22  3.44  3.7   4.04  4.49  4.86  5.24  5.61  6.02
  6.47  6.89  7.22  7.56  7.9 ]",0,100.0,7,0,3,178620200200274470
8,Deciduous Forest,Forest,2,1,41.46948547266464,-74.6246620935123,191.7547,129399546.42421135,"[-4.68 -4.45 -4.23 -4.04 -3.89 -3.74 -3.59 -3.44 -3.29 -3.18 -3.03 -2.92
 -2.77 -2.65 -2.5  -2.39 -2.28 -2.13 -2.02 -1.94 -1.83 -1.72 -1.64 -1.57
 -1.46 -1.38 -1.31 -1.27 -1.19 -1.12 -1.08 -1.01 -0.93 -0.89 -0.86 -0.78
 -0.74 -0.67 -0.63 -0.59 -0.52 -0.48 -0.44 -0.41 -0.33 -0.29 -0.26 -0.22
 -0.18 -0.11 -0.07 -0.03  0.    0.03  0.11  0.14  0.18  0.22  0.26  0.33
  0.37  0.41  0.44  0.52  0.56  0.59  0.63  0.71  0.74  0.82  0.86  0.89
  0.97  1.01  1.08  1.12  1.19  1.27  1.31  1.38  1.46  1.53  1.61  1.68
  1.76  1.83  1.9   2.02  2.09  2.17  2.28  2.39  2.5   2.62  2.73  2.88
  3.03  3.22  3.4   3.63  3.93]",0,100.0,7,0,3,178620200200274480
9,Evergreen Forest,Forest,2,1,41.47249028003053,-74.61913822760737,149.65027,129399546.50685136,"[-1.87 -1.53 -1.23 -0.97 -0.74 -0.52 -0.37 -0.18  0.    0.14  0.33  0.52
  0.67  0.86  1.01  1.16  1.27  1.42  1.53  1.61  1.72  1.83  1.91  2.02
  2.09  2.17  2.28  2.35  2.43  2.54  2.65  2.73  2.84  2.95  3.07  3.18
  3.29  3.44  3.59  3.74  3.93  4.11  4.34  4.64  5.05  5.54  6.06  6.59
  7.26  8.46  9.13  9.58 10.03 10.48 10.97 11.53 12.39 13.07 13.55 14.
 14.41 14.79 15.13 15.42 15.72 16.02 16.32 16.7  17.11 17.52 17.82 18.08
 18.31 18.53 18.76 18.98 19.21 19.43 19.66 19.88 20.11 20.33 20.56 20.78
 21.01 21.23 21.49 21.75 22.09 22.39 22.65 22.92 23.14 23.36 23.63 23.85
 24.15 24.45 24.79 25.16 25.57]",0,99.0,7,0,3,178620200200274490
