,Class,Group,beam,channel,lat_lowestmode,lon_lowestmode,elev_lowestmode,delta_time,rh,land_cover_data/landsat_water_persistence,land_cover_data/landsat_treecover,land_cover_data/region_class,land_cover_data/urban_proportion,land_cover_data/urban_focal_window_size,shot_number
0,Developed Open Space,Developed,2,1,42.57214857443204,-76.87385082211911,125.41249,129846246.3766069,"[-3.25 -2.92 -2.65 -2.43 -2.2  -1.98 -1.72 -1.49 -1.23 -1.01 -0.74 -0.48
 -0.22  0.    0.26  0.52  0.74  1.04  1.34  1.68  2.02  2.35  2.65  2.88
  3.1   3.29  3.48  3.66  3.85  4.04  4.23  4.45  4.68  4.94  5.24  5.61
  6.02  6.55  7.11  7.78  8.57  9.58 10.63 11.3  16.77 17.89 19.24 19.88
 20.4  20.96 21.6  22.16 22.65 23.06 23.4  23.7  23.96 24.22 24.48 24.67
 24.86 25.04 25.23 25.38 25.53 25.68 25.87 26.06 26.24 26.43 26.66 26.88
 27.07 27.25 27.4  27.59 27.74 27.93 28.08 28.27 28.41 28.6  28.75 28.94
 29.09 29.28 29.46 29.65 29.84 30.06 30.29 30.51 30.74 31.   31.3  31.56
 31.86 32.16 32.5  32.83 33.21]",0,99.0,7,0,3,179420200300252640
1,Pasture/Hay,Planted/Cultivated,2,1,42.56922926666194,-76.86807617758839,199.63159,129846246.4592499,"[-4.49 -4.   -3.66 -3.4  -3.18 -2.99 -2.8  -2.62 -2.47 -2.32 -2.17 -2.02
 -1.9  -1.79 -1.68 -1.61 -1.49 -1.42 -1.34 -1.27 -1.19 -1.12 -1.04 -1.01
 -0.93 -0.89 -0.82 -0.78 -0.71 -0.67 -0.63 -0.56 -0.52 -0.48 -0.41 -0.37
 -0.33 -0.29 -0.22 -0.18 -0.14 -0.11 -0.07  0.    0.03  0.07  0.11  0.14
  0.22  0.26  0.29  0.33  0.41  0.44  0.48  0.52  0.59  0.63  0.67  0.74
  0.78  0.86  0.89  0.93  1.01  1.04  1.12  1.19  1.23  1.31  1.34  1.42
  1.49  1.57  1.64  1.68  1.75  1.83  1.9   2.02  2.09  2.17  2.24  2.35
  2.43  2.54  2.65  2.77  2.88  2.99  3.14  3.29  3.44  3.63  3.85  4.08
  4.34  4.68  5.05  5.5   5.99]",0,46.0,7,0,3,179420200300252650
2,Deciduous Forest,Forest,2,1,42.563404260874805,-76.85655992720392,281.66684,129846246.6245699,"[-4.94 -4.6  -4.34 -4.04 -3.78 -3.55 -3.33 -3.1  -2.92 -2.73 -2.58 -2.43
 -2.28 -2.17 -2.05 -1.94 -1.87 -1.75 -1.68 -1.6  -1.53 -1.46 -1.38 -1.31
 -1.23 -1.19 -1.12 -1.08 -1.01 -0.97 -0.89 -0.86 -0.82 -0.74 -0.71 -0.67
 -0.63 -0.56 -0.52 -0.48 -0.44 -0.41 -0.37 -0.33 -0.29 -0.22 -0.18 -0.14
 -0.11 -0.07 -0.03  0.    0.03  0.07  0.11  0.14  0.18  0.22  0.26  0.33
  0.37  0.41  0.44  0.48  0.52  0.56  0.63  0.67  0.71  0.78  0.82  0.86
  0.93  0.97  1.04  1.08  1.16  1.19  1.27  1.34  1.38  1.46  1.53  1.6
  1.68  1.75  1.83  1.94  2.02  2.09  2.2   2.32  2.43  2.58  2.69  2.88
  3.07  3.36  3.7   4.08  4.45]",0,88.0,7,0,3,179420200300252670
3,Pasture/Hay,Planted/Cultivated,2,1,42.55758543818702,-76.84506201574975,340.04938,129846246.78986244,"[-6.32 -5.87 -5.5  -5.16 -4.79 -4.41 -4.   -3.66 -3.44 -3.21 -3.03 -2.88
 -2.77 -2.62 -2.5  -2.39 -2.32 -2.2  -2.09 -2.02 -1.94 -1.87 -1.75 -1.68
 -1.6  -1.53 -1.45 -1.42 -1.34 -1.27 -1.19 -1.12 -1.08 -1.01 -0.97 -0.89
 -0.86 -0.78 -0.74 -0.67 -0.63 -0.56 -0.52 -0.48 -0.41 -0.37 -0.33 -0.26
 -0.22 -0.18 -0.11 -0.07 -0.03  0.03  0.07  0.11  0.18  0.22  0.26  0.33
  0.37  0.41  0.48  0.52  0.56  0.63  0.67  0.71  0.78  0.82  0.86  0.93
  0.97  1.04  1.08  1.16  1.19  1.23  1.31  1.34  1.42  1.49  1.53  1.6
  1.68  1.72  1.79  1.87  1.94  2.02  2.09  2.2   2.28  2.39  2.5   2.62
  2.77  2.91  3.14  3.44  3.96]",0,0.0,7,0,3,179420200300252690
4,Deciduous Forest,Forest,2,1,42.55467947870773,-76.83931446443623,355.8677,129846246.87250245,"[-3.55 -3.14 -2.84 -2.62 -2.43 -2.24 -2.13 -1.98 -1.87 -1.79 -1.68 -1.6
 -1.49 -1.42 -1.34 -1.27 -1.19 -1.16 -1.08 -1.01 -0.93 -0.89 -0.82 -0.74
 -0.71 -0.63 -0.59 -0.52 -0.48 -0.41 -0.37 -0.29 -0.26 -0.18 -0.14 -0.07
 -0.03  0.03  0.07  0.14  0.18  0.26  0.29  0.37  0.41  0.48  0.52  0.59
  0.63  0.71  0.74  0.82  0.86  0.93  1.01  1.04  1.12  1.16  1.23  1.31
  1.34  1.42  1.45  1.53  1.6   1.64  1.72  1.75  1.83  1.9   1.94  2.02
  2.05  2.13  2.2   2.24  2.32  2.39  2.47  2.54  2.58  2.65  2.73  2.8
  2.88  2.99  3.06  3.14  3.25  3.33  3.44  3.55  3.66  3.78  3.89  4.04
  4.19  4.37  4.6   4.9   5.39]",0,100.0,7,0,3,179420200300252700
5,Mixed Forest,Forest,2,1,42.55177766685733,-76.83357211027563,350.83862,129846246.95514244,"[-3.4  -3.14 -2.95 -2.77 -2.62 -2.43 -2.28 -2.17 -2.02 -1.87 -1.72 -1.6
 -1.49 -1.38 -1.27 -1.16 -1.08 -0.97 -0.89 -0.82 -0.74 -0.67 -0.59 -0.52
 -0.48 -0.41 -0.33 -0.29 -0.22 -0.18 -0.11 -0.03  0.    0.07  0.11  0.18
  0.22  0.29  0.37  0.41  0.48  0.56  0.63  0.71  0.78  0.86  0.93  1.01
  1.08  1.19  1.27  1.38  1.49  1.64  1.75  1.94  2.13  2.39  2.69  3.06
  3.48  3.93  4.41  4.97  5.91  6.62  7.14  7.82  8.57  9.13  9.69 10.44
 11.6  13.1  14.   14.41 14.71 14.97 15.19 15.38 15.57 15.75 15.9  16.05
 16.24 16.43 16.62 16.8  17.03 17.29 17.55 17.81 18.11 18.37 18.64 18.9
 19.2  19.46 19.68 19.95 20.21]",0,98.0,7,0,3,179420200300252710
6,Pasture/Hay,Planted/Cultivated,2,1,42.53138712197971,-76.79333709210866,500.71103,129846247.53364344,"[-3.59 -3.21 -2.91 -2.65 -2.47 -2.28 -2.17 -2.02 -1.9  -1.79 -1.72 -1.64
 -1.57 -1.49 -1.42 -1.34 -1.31 -1.23 -1.19 -1.12 -1.08 -1.04 -0.97 -0.93
 -0.89 -0.86 -0.82 -0.74 -0.71 -0.67 -0.63 -0.59 -0.56 -0.52 -0.48 -0.44
 -0.41 -0.37 -0.33 -0.29 -0.26 -0.22 -0.18 -0.14 -0.11 -0.07 -0.07 -0.03
  0.    0.03  0.07  0.11  0.14  0.18  0.22  0.26  0.29  0.33  0.37  0.41
  0.44  0.48  0.52  0.56  0.59  0.63  0.67  0.71  0.74  0.78  0.86  0.89
  0.93  0.97  1.01  1.04  1.12  1.16  1.19  1.23  1.31  1.34  1.38  1.45
  1.49  1.57  1.6   1.68  1.75  1.83  1.9   1.98  2.05  2.13  2.24  2.35
  2.47  2.62  2.8   3.06  3.48]",0,0.0,7,0,3,179420200300252780
7,Deciduous Forest,Forest,2,1,42.52267335056233,-76.7761708558426,463.73538,129846247.781598,"[-3.21 -2.91 -2.69 -2.47 -2.28 -2.09 -1.94 -1.79 -1.68 -1.57 -1.45 -1.38
 -1.31 -1.23 -1.16 -1.08 -1.01 -0.97 -0.89 -0.86 -0.78 -0.74 -0.71 -0.63
 -0.59 -0.56 -0.48 -0.44 -0.41 -0.37 -0.33 -0.29 -0.26 -0.22 -0.14 -0.11
 -0.07 -0.03  0.    0.03  0.07  0.11  0.14  0.18  0.22  0.26  0.33  0.37
  0.41  0.44  0.48  0.56  0.59  0.63  0.67  0.74  0.78  0.86  0.89  0.97
  1.04  1.08  1.16  1.23  1.31  1.38  1.49  1.57  1.68  1.79  1.94  2.09
  2.28  2.54  3.06  4.11  4.79  5.42  6.58  7.44  8.19  8.9   9.47 10.03
 10.78 11.34 11.79 12.24 12.68 13.13 13.51 13.92 14.33 14.97 15.72 16.32
 16.8  17.18 17.48 17.78 18.08]",0,100.0,7,0,3,179420200300252810
8,Pasture/Hay,Planted/Cultivated,2,1,42.51976736962461,-76.77044455838208,455.94492,129846247.864238,"[-3.33 -3.03 -2.8  -2.58 -2.43 -2.28 -2.17 -2.05 -1.94 -1.87 -1.79 -1.68
 -1.64 -1.57 -1.49 -1.42 -1.38 -1.31 -1.27 -1.19 -1.16 -1.12 -1.08 -1.01
 -0.97 -0.93 -0.89 -0.86 -0.82 -0.78 -0.74 -0.71 -0.67 -0.63 -0.59 -0.56
 -0.52 -0.48 -0.44 -0.41 -0.37 -0.33 -0.29 -0.26 -0.22 -0.18 -0.14 -0.11
 -0.07 -0.03  0.    0.    0.03  0.07  0.11  0.14  0.18  0.22  0.26  0.29
  0.33  0.37  0.41  0.44  0.48  0.52  0.56  0.59  0.63  0.67  0.71  0.74
  0.78  0.82  0.86  0.89  0.93  0.97  1.01  1.04  1.08  1.16  1.19  1.23
  1.27  1.34  1.38  1.45  1.49  1.57  1.6   1.68  1.75  1.83  1.9   2.02
  2.13  2.24  2.43  2.65  3.1 ]",0,0.0,7,0,3,179420200300252820
9,Pasture/Hay,Planted/Cultivated,2,1,42.50814681833428,-76.74755111812993,377.568,129846248.194798,"[-3.4  -3.21 -3.03 -2.88 -2.77 -2.62 -2.5  -2.43 -2.32 -2.24 -2.13 -2.05
 -1.98 -1.9  -1.83 -1.79 -1.72 -1.64 -1.6  -1.53 -1.45 -1.42 -1.38 -1.31
 -1.27 -1.19 -1.16 -1.12 -1.08 -1.01 -0.97 -0.93 -0.89 -0.82 -0.78 -0.74
 -0.71 -0.67 -0.63 -0.59 -0.56 -0.48 -0.44 -0.41 -0.37 -0.33 -0.29 -0.26
 -0.22 -0.18 -0.14 -0.11 -0.07 -0.03  0.    0.03  0.07  0.11  0.14  0.18
  0.22  0.29  0.33  0.37  0.41  0.44  0.48  0.52  0.56  0.59  0.63  0.71
  0.74  0.78  0.82  0.86  0.93  0.97  1.01  1.04  1.12  1.16  1.23  1.27
  1.34  1.38  1.45  1.53  1.57  1.64  1.72  1.79  1.87  1.98  2.09  2.17
  2.32  2.47  2.62  2.84  3.21]",0,0.0,7,0,3,179420200300252860
