,beam,channel,lat_lowestmode,lon_lowestmode,elev_lowestmode,delta_time,rh,land_cover_data/landsat_water_persistence,land_cover_data/landsat_treecover,land_cover_data/region_class,land_cover_data/urban_proportion,land_cover_data/urban_focal_window_size,shot_number
52310,2,1,44.19296782184577,-73.99399380259038,610.80615,129929773.50443925,"[-3.59 -3.33 -3.1  -2.88 -2.69 -2.54 -2.39 -2.28 -2.17 -2.05 -1.94 -1.83
 -1.72 -1.64 -1.53 -1.45 -1.38 -1.3  -1.19 -1.12 -1.04 -0.97 -0.89 -0.82
 -0.74 -0.67 -0.63 -0.56 -0.48 -0.41 -0.33 -0.26 -0.22 -0.14 -0.07  0.
  0.07  0.11  0.18  0.26  0.33  0.41  0.48  0.52  0.59  0.67  0.74  0.82
  0.89  0.97  1.04  1.12  1.23  1.3   1.38  1.49  1.57  1.68  1.75  1.87
  1.98  2.09  2.24  2.39  2.54  2.69  2.88  3.1   3.33  3.62  3.96  4.34
  4.82  5.38  6.02  6.62  7.25  7.82  8.38  8.9   9.46  9.99 10.51 11.03
 11.52 12.04 12.57 13.09 13.65 14.18 14.7  15.23 15.75 16.27 16.8  17.28
 17.73 18.18 18.63 19.12 19.72]",0,98.0,7,0,3,179570200300257622
52320,2,1,44.19027944788081,-73.98793155242713,578.6162,129929773.58709925,"[-3.62 -3.36 -3.1  -2.88 -2.69 -2.5  -2.35 -2.2  -2.05 -1.9  -1.79 -1.68
 -1.57 -1.45 -1.38 -1.27 -1.16 -1.08 -1.01 -0.89 -0.82 -0.74 -0.67 -0.59
 -0.52 -0.41 -0.33 -0.26 -0.18 -0.11 -0.03  0.03  0.11  0.18  0.26  0.33
  0.41  0.48  0.56  0.63  0.71  0.82  0.89  0.97  1.08  1.16  1.27  1.38
  1.49  1.6   1.72  1.87  2.02  2.2   2.39  2.58  2.84  3.14  3.48  3.89
  4.34  4.78  5.23  5.72  6.21  6.69  7.18  7.63  8.08  8.49  8.9   9.28
  9.65  9.95 10.21 10.47 10.73 10.96 11.22 11.45 11.67 11.89 12.16 12.38
 12.64 12.9  13.13 13.39 13.65 13.88 14.14 14.36 14.63 14.85 15.15 15.41
 15.71 16.05 16.46 16.91 17.51]",0,94.0,7,0,3,179570200300257632
52560,2,1,44.125112368097135,-73.8422747447534,1068.3171,129929775.5705664,"[-1.27 -0.78 -0.48 -0.22  0.03  0.26  0.52  0.82  1.16  1.45  1.75  2.05
  2.28  2.54  2.73  2.95  3.14  3.33  3.48  3.66  3.81  3.96  4.11  4.26
  4.41  4.56  4.67  4.78  4.93  5.05  5.16  5.27  5.38  5.5   5.61  5.76
  5.87  6.02  6.17  6.32  6.47  6.66  6.84  7.03  7.18  7.37  7.52  7.67
  7.82  7.97  8.08  8.23  8.34  8.49  8.6   8.71  8.86  8.98  9.13  9.24
  9.39  9.5   9.65  9.76  9.87 10.02 10.14 10.25 10.4  10.51 10.66 10.81
 10.96 11.11 11.26 11.41 11.56 11.71 11.89 12.04 12.19 12.34 12.49 12.64
 12.79 12.98 13.17 13.35 13.58 13.8  14.03 14.29 14.55 14.85 15.15 15.45
 15.75 16.09 16.42 16.76 17.17]",0,82.0,7,0,3,179570200300257872
52600,2,1,44.11439852947533,-73.81811460314826,716.90796,129929775.9011429,"[-3.59 -3.4  -3.21 -3.03 -2.88 -2.73 -2.58 -2.43 -2.28 -2.17 -2.02 -1.9
 -1.79 -1.68 -1.57 -1.45 -1.34 -1.27 -1.16 -1.08 -1.01 -0.89 -0.82 -0.74
 -0.67 -0.59 -0.52 -0.48 -0.41 -0.33 -0.26 -0.18 -0.11 -0.07  0.    0.07
  0.14  0.22  0.29  0.33  0.41  0.48  0.56  0.63  0.71  0.78  0.86  0.93
  1.01  1.08  1.16  1.23  1.3   1.38  1.45  1.53  1.6   1.72  1.79  1.9
  1.98  2.09  2.17  2.28  2.39  2.5   2.61  2.73  2.88  2.99  3.1   3.25
  3.36  3.51  3.66  3.81  3.96  4.11  4.26  4.41  4.6   4.78  4.93  5.12
  5.27  5.46  5.68  5.94  6.28  6.73  7.03  7.29  7.52  7.7   7.93  8.12
  8.3   8.49  8.68  8.86  9.05]",0,98.0,7,0,3,179570200300257912
52670,2,1,44.095263517414494,-73.77568763620717,975.2243,129929776.4796399,"[-1.98 -1.6  -1.3  -1.01 -0.78 -0.56 -0.33 -0.14  0.07  0.26  0.48  0.71
  0.97  1.23  1.53  1.79  2.02  2.24  2.43  2.61  2.8   2.99  3.14  3.29
  3.44  3.59  3.74  3.89  4.04  4.19  4.3   4.45  4.6   4.75  4.86  5.01
  5.16  5.27  5.42  5.53  5.68  5.8   5.94  6.06  6.17  6.28  6.39  6.51
  6.62  6.73  6.84  6.92  7.03  7.14  7.22  7.33  7.44  7.55  7.67  7.78
  7.89  8.    8.12  8.23  8.34  8.49  8.6   8.75  8.86  9.01  9.13  9.28
  9.39  9.54  9.69  9.8   9.95 10.06 10.21 10.32 10.44 10.58 10.7  10.81
 10.92 11.07 11.22 11.37 11.52 11.71 11.93 12.19 12.53 12.91 13.2  13.47
 13.73 13.95 14.21 14.48 14.81]",0,100.0,7,0,3,179570200300257982
52680,2,1,44.09255753784965,-73.76964126680681,948.3529,129929776.5622999,"[-4.6  -4.   -3.48 -3.03 -2.69 -2.39 -2.17 -1.9  -1.68 -1.49 -1.27 -1.08
 -0.93 -0.74 -0.59 -0.44 -0.29 -0.14 -0.03  0.11  0.26  0.41  0.52  0.67
  0.82  0.97  1.12  1.27  1.38  1.53  1.68  1.83  1.98  2.13  2.24  2.39
  2.54  2.65  2.8   2.91  3.06  3.18  3.33  3.44  3.59  3.7   3.81  3.96
  4.07  4.19  4.3   4.41  4.56  4.67  4.78  4.9   4.97  5.08  5.2   5.31
  5.42  5.53  5.68  5.8   5.91  6.06  6.21  6.36  6.51  6.66  6.84  6.99
  7.14  7.33  7.48  7.63  7.82  7.97  8.19  8.38  8.64  8.9   9.2   9.5
  9.76  9.99 10.21 10.4  10.58 10.77 10.96 11.15 11.37 11.6  11.89 12.19
 12.53 12.94 13.43 13.92 14.48]",0,92.0,7,0,3,179570200300257992
52730,2,1,44.07898737652508,-73.73940421551293,853.734,129929776.9755185,"[-4.19 -3.48 -2.8  -2.24 -1.83 -1.45 -1.08 -0.71 -0.37 -0.07  0.26  0.56
  0.86  1.16  1.45  1.68  1.9   2.13  2.32  2.46  2.65  2.8   2.95  3.06
  3.21  3.33  3.48  3.59  3.66  3.77  3.89  3.96  4.07  4.15  4.22  4.3
  4.37  4.45  4.52  4.6   4.67  4.75  4.82  4.86  4.93  5.01  5.08  5.12
  5.2   5.27  5.35  5.38  5.46  5.53  5.57  5.65  5.72  5.76  5.83  5.91
  5.94  6.02  6.09  6.17  6.24  6.32  6.39  6.47  6.54  6.62  6.69  6.81
  6.88  6.99  7.07  7.18  7.29  7.44  7.55  7.7   7.85  8.    8.19  8.38
  8.56  8.79  9.05  9.39  9.76 10.21 10.66 11.11 11.78 12.72 13.8  14.55
 15.26 16.2  17.28 17.96 18.56]",0,7.0,7,0,3,179570200300258042
52740,2,1,44.07637179825141,-73.73339769123149,602.1581,129929777.0581585,"[-5.35 -4.82 -4.41 -4.04 -3.7  -3.44 -3.18 -2.95 -2.73 -2.54 -2.39 -2.2
 -2.05 -1.9  -1.79 -1.64 -1.53 -1.42 -1.3  -1.19 -1.12 -1.01 -0.89 -0.82
 -0.71 -0.63 -0.52 -0.44 -0.37 -0.26 -0.18 -0.11  0.    0.07  0.14  0.22
  0.33  0.41  0.48  0.59  0.67  0.78  0.86  0.97  1.04  1.16  1.23  1.34
  1.45  1.57  1.68  1.79  1.9   2.02  2.17  2.32  2.46  2.61  2.8   2.99
  3.18  3.4   3.66  3.92  4.3   4.75  5.16  5.65  6.39  7.4   8.34  9.01
  9.54  9.95 10.36 10.77 11.18 11.6  12.04 12.46 12.83 13.2  13.62 14.06
 14.48 14.89 15.22 15.6  15.9  16.24 16.5  16.76 17.02 17.28 17.54 17.81
 18.14 18.56 19.04 19.6  20.24]",0,93.0,7,0,3,179570200300258052
52750,2,1,44.07368646710086,-73.7273594923296,525.3934,129929777.1407985,"[-3.48 -3.21 -2.99 -2.8  -2.65 -2.5  -2.39 -2.24 -2.13 -2.05 -1.94 -1.87
 -1.75 -1.68 -1.6  -1.53 -1.45 -1.38 -1.3  -1.23 -1.16 -1.08 -1.04 -0.97
 -0.89 -0.86 -0.78 -0.74 -0.67 -0.59 -0.56 -0.48 -0.44 -0.37 -0.33 -0.29
 -0.22 -0.18 -0.11 -0.07  0.    0.03  0.11  0.14  0.22  0.26  0.33  0.37
  0.41  0.48  0.56  0.59  0.67  0.71  0.78  0.82  0.89  0.97  1.04  1.08
  1.16  1.23  1.3   1.38  1.45  1.53  1.6   1.72  1.79  1.9   1.98  2.09
  2.2   2.32  2.46  2.58  2.73  2.91  3.1   3.29  3.51  3.74  4.    4.26
  4.6   4.9   5.23  5.57  5.91  6.21  6.54  6.84  7.14  7.44  7.78  8.12
  8.49  8.9   9.39  9.91 10.51]",0,96.0,7,0,3,179570200300258062
52760,2,1,44.070982549362114,-73.72131961806528,483.119,129929777.2234385,"[-4.45 -4.11 -3.81 -3.55 -3.29 -3.06 -2.84 -2.65 -2.5  -2.32 -2.2  -2.05
 -1.94 -1.83 -1.72 -1.64 -1.57 -1.45 -1.38 -1.3  -1.27 -1.19 -1.12 -1.04
 -1.01 -0.93 -0.89 -0.82 -0.78 -0.74 -0.67 -0.63 -0.56 -0.52 -0.48 -0.41
 -0.37 -0.33 -0.26 -0.22 -0.18 -0.14 -0.07 -0.03  0.    0.07  0.11  0.14
  0.18  0.26  0.29  0.33  0.41  0.44  0.48  0.56  0.59  0.63  0.71  0.74
  0.82  0.86  0.89  0.97  1.01  1.08  1.16  1.19  1.27  1.34  1.38  1.45
  1.53  1.6   1.68  1.75  1.87  1.94  2.02  2.13  2.2   2.32  2.43  2.54
  2.65  2.76  2.88  3.03  3.14  3.29  3.44  3.59  3.77  3.96  4.15  4.34
  4.56  4.82  5.08  5.42  5.8 ]",0,85.0,7,0,3,179570200300258072
