,Class,Group,beam,channel,lat_lowestmode,lon_lowestmode,elev_lowestmode,delta_time,rh,land_cover_data/landsat_water_persistence,land_cover_data/landsat_treecover,land_cover_data/region_class,land_cover_data/urban_proportion,land_cover_data/urban_focal_window_size,shot_number
0,Developed Open Space,Developed,2,1,44.580777548805074,-75.44685025617464,75.59202,99500039.3910979,"[-3.89 -3.67 -3.44 -3.29 -3.14 -2.99 -2.88 -2.77 -2.65 -2.54 -2.43 -2.32
 -2.21 -2.09 -2.02 -1.91 -1.79 -1.72 -1.64 -1.57 -1.49 -1.42 -1.38 -1.31
 -1.23 -1.19 -1.12 -1.08 -1.04 -0.97 -0.93 -0.89 -0.86 -0.78 -0.74 -0.71
 -0.67 -0.63 -0.59 -0.56 -0.52 -0.48 -0.44 -0.37 -0.33 -0.29 -0.26 -0.22
 -0.18 -0.14 -0.11 -0.07 -0.03  0.    0.03  0.07  0.11  0.14  0.18  0.22
  0.26  0.29  0.33  0.37  0.41  0.44  0.48  0.52  0.56  0.59  0.63  0.71
  0.74  0.78  0.82  0.86  0.89  0.93  0.97  1.04  1.08  1.12  1.16  1.23
  1.27  1.31  1.38  1.42  1.49  1.57  1.61  1.68  1.76  1.83  1.94  2.02
  2.13  2.24  2.39  2.62  2.92]",0,0.0,7,0,3,124980200300218414
1,Deciduous Forest,Forest,2,1,43.991632997298765,-74.11238511027732,499.15277,99500057.51505004,"[-1.61 -1.42 -1.23 -1.08 -0.97 -0.86 -0.74 -0.63 -0.56 -0.48 -0.41 -0.29
 -0.22 -0.14 -0.07  0.    0.07  0.14  0.22  0.29  0.37  0.44  0.52  0.59
  0.71  0.78  0.86  0.93  1.04  1.12  1.19  1.27  1.34  1.42  1.49  1.57
  1.64  1.68  1.76  1.83  1.87  1.94  1.98  2.02  2.09  2.13  2.17  2.24
  2.28  2.32  2.36  2.43  2.47  2.5   2.54  2.58  2.65  2.69  2.73  2.77
  2.8   2.88  2.92  2.95  2.99  3.07  3.1   3.14  3.22  3.25  3.29  3.37
  3.4   3.48  3.52  3.59  3.63  3.7   3.78  3.82  3.89  3.97  4.04  4.12
  4.19  4.27  4.34  4.42  4.49  4.6   4.68  4.79  4.86  4.98  5.09  5.2
  5.31  5.46  5.58  5.76  5.95]",0,100.0,7,0,3,124980200300220594
2,Evergreen Forest,Forest,2,1,43.84294396280366,-73.7862784408922,279.6299,99500062.00264025,"[-5.43 -4.94 -4.53 -4.19 -3.89 -3.59 -3.33 -3.07 -2.8  -2.62 -2.39 -2.21
 -2.02 -1.83 -1.68 -1.49 -1.34 -1.19 -1.01 -0.86 -0.71 -0.56 -0.41 -0.26
 -0.11  0.03  0.18  0.33  0.48  0.63  0.82  0.97  1.12  1.27  1.42  1.57
  1.72  1.87  2.06  2.21  2.39  2.58  2.77  2.92  3.1   3.29  3.44  3.59
  3.74  3.89  4.04  4.19  4.3   4.45  4.6   4.75  4.9   5.05  5.2   5.31
  5.46  5.61  5.76  5.88  6.03  6.18  6.29  6.44  6.55  6.7   6.85  6.96
  7.11  7.26  7.45  7.6   7.79  7.94  8.12  8.31  8.5   8.69  8.91  9.14
  9.36  9.62  9.88 10.15 10.45 10.71 11.01 11.31 11.72 12.21 12.73 13.29
 13.89 14.53 15.05 15.5  15.95]",0,92.0,7,0,3,124980200300221134
3,Woody Wetlands,Wetlands,2,1,43.84019644348175,-73.78027503420323,243.63928,99500062.08530024,"[-4.12 -3.67 -3.29 -2.92 -2.58 -2.28 -2.02 -1.79 -1.57 -1.38 -1.19 -1.04
 -0.86 -0.74 -0.59 -0.44 -0.29 -0.18 -0.03  0.11  0.22  0.37  0.52  0.67
  0.82  0.97  1.12  1.31  1.46  1.68  1.91  2.13  2.39  2.73  3.1   3.55
  3.97  4.34  4.64  4.94  5.28  5.58  5.88  6.18  6.48  6.74  7.    7.22
  7.49  7.71  7.97  8.2   8.46  8.76  9.02  9.36  9.7  10.03 10.37 10.63
 10.86 11.08 11.31 11.5  11.65 11.83 11.98 12.17 12.32 12.51 12.66 12.84
 13.03 13.22 13.41 13.59 13.78 13.93 14.12 14.3  14.49 14.68 14.87 15.05
 15.24 15.43 15.62 15.77 15.95 16.1  16.25 16.4  16.55 16.74 16.89 17.04
 17.23 17.45 17.71 18.05 18.54]",0,85.0,7,0,3,124980200300221144
4,Evergreen Forest,Forest,2,1,43.82341711832916,-73.74375412961338,233.8735,99500062.58942384,"[-2.92 -2.62 -2.39 -2.17 -1.94 -1.76 -1.61 -1.46 -1.31 -1.16 -1.01 -0.89
 -0.74 -0.63 -0.52 -0.41 -0.26 -0.14 -0.03  0.07  0.18  0.29  0.41  0.52
  0.67  0.78  0.89  1.04  1.19  1.34  1.53  1.72  1.91  2.17  2.47  2.8
  3.29  3.85  4.53  5.16  5.8   6.36  6.96  7.49  7.94  8.35  8.72  9.06
  9.4   9.66  9.96 10.22 10.48 10.71 10.93 11.16 11.38 11.61 11.79 12.02
 12.21 12.39 12.58 12.77 12.96 13.14 13.33 13.52 13.71 13.86 14.04 14.23
 14.38 14.57 14.72 14.9  15.09 15.24 15.43 15.62 15.8  15.99 16.22 16.4
 16.63 16.81 17.04 17.26 17.49 17.71 17.94 18.16 18.39 18.65 18.91 19.17
 19.44 19.77 20.15 20.6  21.2 ]",0,100.0,7,0,3,124980200300221204
5,Developed Open Space,Developed,2,1,43.82065558076267,-73.73778022941794,231.54582,99500062.67206386,"[-3.97 -3.33 -2.88 -2.58 -2.28 -2.06 -1.83 -1.64 -1.49 -1.34 -1.19 -1.08
 -0.93 -0.82 -0.74 -0.63 -0.52 -0.44 -0.33 -0.26 -0.18 -0.07  0.    0.07
  0.18  0.26  0.33  0.44  0.52  0.63  0.74  0.82  0.93  1.04  1.19  1.31
  1.46  1.61  1.79  1.98  2.21  2.47  2.73  3.07  3.4   3.7   4.    4.3
  4.53  4.79  5.01  5.24  5.46  5.73  5.95  6.21  6.44  6.66  6.89  7.11
  7.34  7.56  7.79  8.01  8.24  8.5   8.76  9.06  9.4   9.73 10.11 10.45
 10.78 11.08 11.38 11.68 11.98 12.24 12.51 12.73 12.99 13.22 13.48 13.78
 14.08 14.49 14.98 15.43 15.84 16.22 16.55 16.89 17.19 17.53 17.86 18.2
 18.54 18.87 19.29 19.74 20.37]",0,100.0,7,0,3,124980200300221214
6,Evergreen Forest,Forest,2,1,43.81789939720296,-73.73181007943322,255.21959,99500062.75470383,"[-6.51 -5.99 -5.5  -5.01 -4.57 -4.15 -3.78 -3.44 -3.14 -2.84 -2.54 -2.28
 -2.06 -1.83 -1.64 -1.42 -1.27 -1.08 -0.93 -0.78 -0.63 -0.48 -0.37 -0.26
 -0.11  0.    0.11  0.22  0.37  0.48  0.63  0.74  0.89  1.04  1.23  1.38
  1.57  1.79  2.02  2.35  2.73  3.22  3.82  4.49  4.98  5.35  5.73  6.14
  6.55  7.    7.37  7.75  8.09  8.42  8.72  9.02  9.32  9.58  9.88 10.15
 10.41 10.67 10.9  11.12 11.35 11.57 11.79 12.06 12.28 12.54 12.84 13.11
 13.37 13.63 13.89 14.19 14.49 14.83 15.13 15.47 15.77 16.07 16.33 16.63
 16.89 17.19 17.49 17.86 18.24 18.65 19.06 19.44 19.77 20.11 20.45 20.82
 21.27 21.8  22.43 23.03 23.56]",0,100.0,7,0,3,124980200300221224
7,Mixed Forest,Forest,2,1,43.81514628463227,-73.72583921029013,275.97775,99500062.83734386,"[-4.   -3.48 -3.03 -2.58 -2.17 -1.76 -1.42 -1.16 -0.97 -0.74 -0.59 -0.44
 -0.26 -0.14  0.    0.14  0.29  0.44  0.63  0.82  1.01  1.23  1.49  1.79
  2.13  2.5   2.88  3.37  3.93  4.49  4.94  5.31  5.65  5.95  6.21  6.48
  6.7   6.93  7.15  7.34  7.56  7.75  7.9   8.09  8.27  8.42  8.61  8.76
  8.95  9.1   9.29  9.43  9.62  9.77  9.92 10.07 10.22 10.37 10.52 10.67
 10.78 10.93 11.08 11.23 11.38 11.57 11.76 11.98 12.21 12.51 12.81 13.18
 13.59 14.04 14.53 15.05 15.65 16.29 17.04 17.68 18.16 18.65 19.21 19.81
 20.3  20.71 21.09 21.5  21.87 22.28 22.62 22.96 23.37 23.86 24.61 25.28
 26.03 26.89 27.49 27.94 28.46]",0,100.0,7,0,3,124980200300221234
8,Deciduous Forest,Forest,2,1,43.81239502202059,-73.71986602484182,288.64243,99500062.91998383,"[-2.65 -1.94 -1.38 -1.01 -0.74 -0.56 -0.37 -0.22 -0.07  0.07  0.26  0.41
  0.59  0.74  0.93  1.12  1.31  1.46  1.61  1.76  1.91  2.06  2.21  2.35
  2.47  2.62  2.77  2.95  3.1   3.29  3.52  3.74  4.    4.3   4.71  5.35
  6.25  7.15  7.79  8.39  8.95  9.4   9.77 10.11 10.48 10.86 11.2  11.46
 11.76 11.98 12.24 12.51 12.77 13.07 13.37 13.67 13.93 14.19 14.45 14.68
 14.9  15.13 15.32 15.54 15.73 15.92 16.14 16.33 16.55 16.78 17.   17.26
 17.49 17.75 17.98 18.2  18.39 18.58 18.76 18.91 19.1  19.25 19.4  19.59
 19.74 19.92 20.07 20.26 20.41 20.6  20.75 20.94 21.12 21.31 21.5  21.72
 21.95 22.25 22.62 23.07 23.67]",0,100.0,7,0,3,124980200300221244
9,Deciduous Forest,Forest,2,1,43.809645446831794,-73.71389398860397,333.61664,99500063.00263985,"[-3.07 -2.62 -2.28 -1.98 -1.68 -1.42 -1.19 -0.97 -0.74 -0.59 -0.41 -0.26
 -0.11  0.07  0.22  0.37  0.56  0.71  0.89  1.08  1.23  1.38  1.53  1.68
  1.83  1.94  2.06  2.21  2.32  2.43  2.54  2.65  2.77  2.88  2.95  3.07
  3.18  3.29  3.4   3.48  3.59  3.7   3.82  3.89  4.    4.12  4.19  4.3
  4.42  4.53  4.6   4.71  4.83  4.94  5.05  5.16  5.31  5.43  5.58  5.76
  5.91  6.1   6.29  6.51  6.74  7.    7.3   7.6   7.9   8.2   8.54  8.87
  9.29  9.77 10.78 12.39 13.07 13.89 14.75 15.77 16.66 17.3  17.9  18.46
 18.99 19.66 20.82 21.8  22.36 22.81 23.22 23.63 24.01 24.34 24.76 25.36
 26.4  27.38 28.02 28.46 28.91]",0,100.0,7,0,3,124980200300221254
