,Class,Group,beam,channel,lat_lowestmode,lon_lowestmode,elev_lowestmode,delta_time,rh,land_cover_data/landsat_water_persistence,land_cover_data/landsat_treecover,land_cover_data/region_class,land_cover_data/urban_proportion,land_cover_data/urban_focal_window_size,shot_number
0,Mixed Forest,Forest,2,1,41.435978417063794,-74.83706344588082,186.42905,61400217.21841145,"[-3.92 -3.47 -3.14 -2.91 -2.69 -2.46 -2.28 -2.13 -1.98 -1.87 -1.72 -1.6
 -1.53 -1.42 -1.3  -1.23 -1.15 -1.08 -1.01 -0.93 -0.86 -0.78 -0.71 -0.67
 -0.59 -0.52 -0.48 -0.41 -0.33 -0.29 -0.22 -0.18 -0.11 -0.07  0.    0.07
  0.11  0.18  0.22  0.29  0.37  0.41  0.48  0.56  0.59  0.67  0.74  0.82
  0.86  0.93  1.01  1.08  1.15  1.27  1.34  1.42  1.53  1.64  1.75  1.87
  2.02  2.16  2.31  2.54  2.8   3.1   3.4   3.74  4.07  4.45  5.01  5.87
  6.73  7.66  8.3   8.9   9.42  9.83 10.21 10.55 10.92 11.33 11.85 12.34
 12.75 13.09 13.5  13.91 14.44 15.   15.56 16.16 16.72 17.2  17.58 17.92
 18.25 18.55 18.85 19.23 19.67]",0,100.0,7,0,3,56620200200274128
1,Mixed Forest,Forest,2,1,41.44202023860018,-74.82600525115028,204.52911,61400217.38369145,"[-1.87 -1.42 -1.08 -0.82 -0.59 -0.41 -0.22 -0.03  0.14  0.33  0.48  0.67
  0.86  1.01  1.12  1.27  1.38  1.49  1.6   1.68  1.79  1.87  1.94  2.02
  2.09  2.2   2.24  2.31  2.39  2.46  2.54  2.61  2.69  2.76  2.84  2.88
  2.95  3.03  3.1   3.18  3.25  3.32  3.4   3.47  3.59  3.66  3.74  3.85
  3.92  4.04  4.11  4.22  4.33  4.45  4.56  4.71  4.82  4.97  5.12  5.27
  5.42  5.61  5.76  5.94  6.17  6.39  6.65  6.99  7.33  7.63  7.93  8.23
  8.49  8.79  9.09  9.42  9.76 10.1  10.47 10.88 11.33 11.74 12.19 12.57
 12.98 13.35 13.73 14.06 14.4  14.85 15.45 16.08 16.72 17.5  18.29 18.93
 19.49 19.9  20.24 20.53 20.91]",0,100.0,7,0,3,56620200200274148
2,Deciduous Forest,Forest,2,1,41.44803333962283,-74.8149828410153,293.54816,61400217.54897145,"[-4.97 -4.56 -4.19 -3.89 -3.62 -3.4  -3.18 -2.95 -2.76 -2.58 -2.43 -2.28
 -2.13 -2.02 -1.9  -1.79 -1.72 -1.64 -1.53 -1.45 -1.42 -1.34 -1.27 -1.19
 -1.15 -1.08 -1.04 -0.97 -0.93 -0.89 -0.86 -0.78 -0.74 -0.71 -0.67 -0.63
 -0.56 -0.52 -0.48 -0.44 -0.41 -0.37 -0.33 -0.29 -0.26 -0.22 -0.18 -0.14
 -0.11 -0.07 -0.03  0.    0.03  0.07  0.11  0.14  0.18  0.22  0.26  0.29
  0.33  0.37  0.44  0.48  0.52  0.56  0.59  0.63  0.67  0.71  0.78  0.82
  0.86  0.89  0.97  1.01  1.08  1.12  1.15  1.23  1.27  1.34  1.42  1.45
  1.53  1.6   1.68  1.75  1.83  1.94  2.02  2.13  2.24  2.39  2.54  2.73
  2.91  3.18  3.47  3.81  4.26]",0,100.0,7,0,3,56620200200274168
3,Mixed Forest,Forest,2,1,41.45709764148305,-74.79837798145373,298.37946,61400217.79689645,"[-3.59 -3.1  -2.76 -2.46 -2.2  -2.02 -1.83 -1.68 -1.53 -1.42 -1.3  -1.19
 -1.08 -1.01 -0.93 -0.86 -0.78 -0.71 -0.63 -0.56 -0.52 -0.44 -0.37 -0.33
 -0.26 -0.22 -0.14 -0.07 -0.03  0.03  0.07  0.14  0.22  0.26  0.33  0.37
  0.44  0.52  0.56  0.63  0.71  0.78  0.86  0.93  1.01  1.08  1.15  1.23
  1.3   1.38  1.49  1.57  1.68  1.75  1.87  1.98  2.09  2.2   2.35  2.5
  2.65  2.8   2.99  3.18  3.4   3.62  3.85  4.11  4.37  4.6   4.86  5.08
  5.31  5.49  5.68  5.87  6.09  6.32  6.58  6.88  7.18  7.52  7.81  8.15
  8.45  8.79  9.16  9.54  9.98 10.58 11.44 12.38 13.5  14.32 14.81 15.15
 15.45 15.75 16.05 16.42 16.98]",0,100.0,7,0,3,56620200200274198
4,Emergent Herbaceous Wetlands,Wetlands,2,1,41.46614222646589,-74.78178003001737,322.36462,61400218.044867,"[-4.15 -3.62 -3.21 -2.91 -2.65 -2.46 -2.28 -2.09 -1.94 -1.79 -1.64 -1.53
 -1.42 -1.3  -1.19 -1.08 -1.01 -0.89 -0.82 -0.74 -0.63 -0.56 -0.48 -0.41
 -0.33 -0.26 -0.18 -0.11 -0.03  0.    0.07  0.14  0.22  0.29  0.37  0.44
  0.52  0.59  0.67  0.78  0.86  0.93  1.01  1.12  1.19  1.3   1.42  1.53
  1.64  1.79  1.94  2.13  2.39  2.73  3.29  4.04  4.82  5.57  8.75 10.7
 11.71 12.72 13.31 13.76 14.21 14.66 15.18 15.86 16.46 16.91 17.24 17.54
 17.88 18.22 18.55 18.81 19.04 19.26 19.45 19.64 19.82 20.01 20.16 20.35
 20.53 20.68 20.87 21.06 21.21 21.4  21.54 21.73 21.92 22.11 22.33 22.56
 22.82 23.15 23.49 23.9  24.35]",0,100.0,7,0,3,56620200200274228
5,Deciduous Forest,Forest,2,1,41.47218049583396,-74.77070104302312,318.4568,61400218.210147,"[-4.19 -3.96 -3.74 -3.55 -3.36 -3.21 -3.06 -2.91 -2.76 -2.65 -2.54 -2.39
 -2.28 -2.16 -2.05 -1.98 -1.87 -1.75 -1.68 -1.57 -1.49 -1.38 -1.3  -1.19
 -1.12 -1.04 -0.93 -0.86 -0.78 -0.67 -0.59 -0.52 -0.44 -0.37 -0.26 -0.18
 -0.11 -0.03  0.03  0.11  0.22  0.29  0.37  0.44  0.52  0.63  0.71  0.78
  0.86  0.97  1.04  1.12  1.23  1.3   1.42  1.49  1.6   1.72  1.79  1.9
  2.02  2.13  2.24  2.35  2.5   2.61  2.76  2.91  3.06  3.25  3.44  3.66
  3.92  4.22  4.6   5.05  5.64  6.39  7.29  8.11  8.86  9.54 10.25 11.26
 12.72 13.8  14.62 15.3  15.86 16.46 17.02 17.5  17.99 18.44 18.89 19.34
 19.79 20.24 20.68 21.17 21.69]",0,100.0,7,0,3,56620200200274248
6,Mixed Forest,Forest,2,1,41.47521326172523,-74.7651524035981,284.5041,61400218.292787,"[-4.04 -3.55 -3.21 -2.91 -2.69 -2.5  -2.31 -2.13 -1.98 -1.83 -1.68 -1.53
 -1.42 -1.3  -1.19 -1.08 -1.01 -0.89 -0.82 -0.71 -0.63 -0.52 -0.44 -0.37
 -0.29 -0.22 -0.14 -0.03  0.03  0.11  0.18  0.26  0.33  0.44  0.52  0.59
  0.67  0.78  0.86  0.97  1.04  1.15  1.27  1.38  1.49  1.6   1.75  1.87
  2.05  2.2   2.43  2.65  2.95  3.29  3.7   4.26  5.27  6.65  9.05 10.43
 11.33 13.24 14.85 15.48 16.01 16.42 16.76 17.06 17.35 17.65 17.99 18.36
 18.81 19.26 19.67 20.05 20.31 20.57 20.83 21.06 21.28 21.54 21.77 22.03
 22.29 22.56 22.82 23.12 23.38 23.68 23.94 24.2  24.5  24.76 25.06 25.4
 25.74 26.15 26.6  27.04 27.57]",0,100.0,7,0,3,56620200200274258
7,Evergreen Forest,Forest,2,1,41.478251931329545,-74.75959892211135,236.33817,61400218.375427,"[-2.73 -2.35 -2.09 -1.9  -1.72 -1.57 -1.45 -1.3  -1.19 -1.12 -1.01 -0.93
 -0.86 -0.78 -0.67 -0.59 -0.56 -0.48 -0.41 -0.33 -0.26 -0.22 -0.14 -0.07
 -0.03  0.03  0.11  0.18  0.22  0.29  0.37  0.44  0.52  0.56  0.63  0.71
  0.78  0.86  0.93  1.04  1.12  1.19  1.27  1.38  1.45  1.57  1.64  1.75
  1.87  1.98  2.09  2.2   2.35  2.46  2.61  2.76  2.95  3.1   3.29  3.47
  3.66  3.85  4.07  4.3   4.56  4.82  5.16  5.53  5.98  6.5   6.99  7.52
  8.08  8.6   9.31  9.95 10.36 10.73 11.03 11.33 11.67 12.08 12.53 12.94
 13.31 13.61 13.88 14.17 14.47 14.81 15.18 15.56 16.05 16.57 17.09 17.58
 17.99 18.33 18.63 18.96 19.3 ]",0,100.0,7,0,3,56620200200274268
8,Deciduous Forest,Forest,2,1,41.48127532261451,-74.75406207140662,228.18549,61400218.458067,"[-5.49 -5.01 -4.63 -4.33 -4.04 -3.81 -3.62 -3.44 -3.25 -3.1  -2.95 -2.8
 -2.65 -2.54 -2.39 -2.28 -2.13 -2.02 -1.9  -1.75 -1.64 -1.53 -1.42 -1.34
 -1.23 -1.12 -1.04 -0.97 -0.86 -0.78 -0.71 -0.63 -0.52 -0.44 -0.37 -0.29
 -0.22 -0.14 -0.07  0.    0.07  0.14  0.22  0.33  0.41  0.48  0.56  0.63
  0.71  0.78  0.86  0.97  1.04  1.12  1.19  1.3   1.38  1.49  1.6   1.68
  1.79  1.9   2.02  2.13  2.24  2.35  2.5   2.61  2.76  2.88  3.03  3.21
  3.36  3.55  3.77  4.04  4.37  4.86  5.76  7.93  9.68 10.51 11.07 11.59
 12.27 13.39 14.4  15.04 15.52 15.97 16.38 16.79 17.28 17.77 18.33 18.81
 19.23 19.64 20.05 20.57 21.13]",0,100.0,7,0,3,56620200200274278
9,Mixed Forest,Forest,2,1,41.484259677136905,-74.74856996854321,321.29065,61400218.540707,"[-3.89 -3.55 -3.29 -3.06 -2.88 -2.69 -2.54 -2.43 -2.31 -2.2  -2.09 -1.98
 -1.9  -1.79 -1.72 -1.64 -1.57 -1.49 -1.42 -1.34 -1.27 -1.23 -1.15 -1.08
 -1.04 -0.97 -0.89 -0.86 -0.78 -0.74 -0.67 -0.63 -0.56 -0.52 -0.48 -0.41
 -0.37 -0.33 -0.26 -0.22 -0.14 -0.11 -0.07  0.    0.03  0.07  0.14  0.18
  0.22  0.29  0.33  0.37  0.44  0.48  0.56  0.59  0.67  0.71  0.78  0.82
  0.89  0.97  1.01  1.08  1.15  1.23  1.3   1.38  1.45  1.53  1.64  1.72
  1.83  1.94  2.09  2.24  2.39  2.61  2.88  3.21  3.7   4.56  6.06  8.
  9.76 11.18 12.49 13.91 15.26 16.23 17.09 17.95 18.89 19.86 20.76 21.51
 22.18 22.82 23.45 24.13 24.87]",0,100.0,7,0,3,56620200200274288
