,beam,channel,lat_lowestmode,lon_lowestmode,elev_lowestmode,delta_time,rh,land_cover_data/landsat_water_persistence,land_cover_data/landsat_treecover,shot_number
96760,2,1,42.00000307227063,-79.28959958216785,395.52222,57066667.87054875,"[-3.55 -3.25 -2.98 -2.76 -2.57 -2.42 -2.27 -2.13 -2.01 -1.9  -1.79 -1.71
 -1.6  -1.53 -1.42 -1.34 -1.27 -1.19 -1.12 -1.04 -0.97 -0.89 -0.82 -0.78
 -0.71 -0.63 -0.59 -0.52 -0.44 -0.41 -0.33 -0.26 -0.22 -0.14 -0.11 -0.03
  0.03  0.07  0.14  0.18  0.26  0.29  0.37  0.44  0.48  0.56  0.63  0.71
  0.74  0.82  0.89  0.97  1.04  1.12  1.19  1.27  1.38  1.45  1.56  1.68
  1.79  1.9   2.01  2.16  2.35  2.54  2.76  3.06  3.4   3.88  4.44  5.11
  5.94  6.98  8.44  9.9  10.87 11.62 12.22 12.81 13.34 13.82 14.31 14.79
 15.24 15.73 16.25 16.74 17.22 17.71 18.16 18.64 19.17 19.65 20.18 20.66
 21.11 21.6  22.08 22.64 23.31]",0,99.0,48840200200138961
96770,2,1,42.00295356418556,-79.2839834452298,424.99368,57066667.95318875,"[-2.16 -1.71 -1.34 -1.04 -0.78 -0.52 -0.26 -0.03  0.18  0.44  0.67  0.97
  1.27  1.68  2.31  3.66  5.34  6.83  7.96  8.74  9.34  9.9  10.38 10.87
 11.39 11.88 12.4  12.85 13.26 13.64 14.01 14.35 14.68 15.02 15.35 15.65
 15.95 16.25 16.51 16.74 17.   17.22 17.45 17.63 17.82 18.05 18.23 18.42
 18.57 18.76 18.94 19.09 19.28 19.43 19.58 19.76 19.91 20.06 20.21 20.33
 20.47 20.62 20.77 20.89 21.04 21.18 21.3  21.45 21.56 21.71 21.86 21.97
 22.12 22.23 22.38 22.49 22.64 22.79 22.9  23.05 23.2  23.35 23.46 23.61
 23.76 23.91 24.06 24.21 24.4  24.55 24.74 24.92 25.11 25.33 25.56 25.82
 26.08 26.38 26.75 27.28 28.06]",0,100.0,48840200200138971
96780,2,1,42.00590841162526,-79.27836206088767,446.73297,57066668.03582875,"[-3.55 -3.28 -3.06 -2.87 -2.69 -2.54 -2.39 -2.27 -2.16 -2.05 -1.94 -1.83
 -1.75 -1.68 -1.6  -1.49 -1.45 -1.38 -1.3  -1.23 -1.15 -1.08 -1.04 -0.97
 -0.93 -0.85 -0.82 -0.74 -0.71 -0.63 -0.59 -0.52 -0.48 -0.44 -0.37 -0.33
 -0.29 -0.22 -0.18 -0.14 -0.07 -0.03  0.    0.07  0.11  0.14  0.22  0.26
  0.29  0.37  0.41  0.48  0.52  0.59  0.63  0.67  0.74  0.82  0.85  0.93
  0.97  1.04  1.12  1.19  1.27  1.34  1.42  1.49  1.56  1.68  1.79  1.9
  2.01  2.16  2.31  2.46  2.69  2.95  3.25  3.62  4.07  4.55  5.04  5.53
  6.01  6.5   6.98  7.47  7.96  8.44  8.93  9.41  9.9  10.42 10.91 11.47
 12.03 12.63 13.19 13.75 14.38]",0,100.0,48840200200138981
96790,2,1,42.00915414863778,-79.27218776150106,476.0724,57066668.12673275,"[-6.68 -5.97 -5.38 -4.78 -4.33 -3.96 -3.62 -3.32 -3.02 -2.8  -2.57 -2.39
 -2.2  -2.01 -1.83 -1.68 -1.53 -1.42 -1.27 -1.15 -1.04 -0.93 -0.85 -0.74
 -0.63 -0.56 -0.48 -0.37 -0.29 -0.22 -0.11 -0.03  0.03  0.11  0.22  0.29
  0.37  0.48  0.56  0.67  0.74  0.85  0.93  1.04  1.12  1.23  1.34  1.45
  1.53  1.64  1.75  1.86  1.98  2.13  2.24  2.35  2.5   2.65  2.8   2.95
  3.13  3.32  3.51  3.69  3.96  4.22  4.59  5.11  5.68  6.2   6.72  7.28
  7.88  8.59  9.15  9.71 10.5  11.21 11.69 12.14 12.51 12.93 13.3  13.67
 14.01 14.35 14.68 14.98 15.24 15.54 15.8  16.06 16.36 16.66 16.96 17.3
 17.63 18.05 18.49 19.05 19.84]",0,100.0,48840200200138991
96800,2,1,42.01212323518148,-79.26654378316847,437.23477,57066668.20937275,"[-3.96 -3.55 -3.21 -2.91 -2.69 -2.5  -2.35 -2.16 -2.05 -1.9  -1.79 -1.68
 -1.56 -1.45 -1.38 -1.27 -1.19 -1.12 -1.04 -0.93 -0.85 -0.78 -0.71 -0.63
 -0.59 -0.52 -0.44 -0.37 -0.29 -0.22 -0.18 -0.11 -0.03  0.03  0.11  0.14
  0.22  0.29  0.37  0.44  0.48  0.56  0.63  0.71  0.78  0.85  0.97  1.04
  1.12  1.23  1.3   1.42  1.53  1.64  1.75  1.9   2.05  2.2   2.42  2.69
  3.02  3.58  4.93  6.57  7.58  8.37  9.    9.64 10.31 10.98 11.58 12.14
 12.7  13.26 13.82 14.38 14.87 15.35 15.77 16.14 16.51 16.89 17.22 17.52
 17.86 18.16 18.46 18.76 19.09 19.39 19.73 20.1  20.47 20.85 21.22 21.63
 22.04 22.49 23.02 23.65 24.59]",0,100.0,48840200200139001
96810,2,1,42.01506504112624,-79.26093690092821,430.0396,57066668.29201275,"[-4.26 -3.36 -2.8  -2.35 -1.9  -1.56 -1.23 -0.97 -0.74 -0.52 -0.29 -0.11
  0.11  0.29  0.52  0.74  0.97  1.23  1.49  1.75  2.01  2.27  2.57  2.91
  3.32  3.81  4.33  4.82  5.3   5.75  6.16  6.54  6.91  7.28  7.58  7.88
  8.14  8.4   8.63  8.85  9.08  9.26  9.45  9.64  9.82  9.97 10.12 10.31
 10.46 10.61 10.76 10.87 11.02 11.17 11.28 11.43 11.58 11.73 11.84 11.99
 12.14 12.29 12.44 12.59 12.74 12.93 13.08 13.22 13.37 13.52 13.67 13.82
 13.97 14.12 14.27 14.42 14.57 14.76 14.94 15.13 15.32 15.54 15.77 15.95
 16.18 16.4  16.63 16.89 17.15 17.45 17.75 18.08 18.42 18.76 19.13 19.5
 19.84 20.21 20.62 21.15 21.97]",0,100.0,48840200200139011
96820,2,1,42.01799449767225,-79.25534951624941,443.22678,57066668.37465275,"[-5.71 -4.7  -4.14 -3.73 -3.4  -3.13 -2.91 -2.72 -2.57 -2.42 -2.31 -2.2
 -2.09 -2.01 -1.9  -1.83 -1.75 -1.68 -1.6  -1.53 -1.49 -1.42 -1.34 -1.3
 -1.23 -1.19 -1.12 -1.08 -1.   -0.97 -0.93 -0.85 -0.82 -0.78 -0.71 -0.67
 -0.63 -0.59 -0.56 -0.48 -0.44 -0.41 -0.37 -0.33 -0.26 -0.22 -0.18 -0.14
 -0.11 -0.07 -0.03  0.03  0.07  0.11  0.14  0.18  0.22  0.29  0.33  0.37
  0.41  0.44  0.48  0.56  0.59  0.63  0.67  0.74  0.78  0.82  0.85  0.93
  0.97  1.    1.08  1.12  1.19  1.23  1.3   1.34  1.42  1.45  1.53  1.6
  1.68  1.75  1.83  1.9   1.98  2.09  2.16  2.27  2.39  2.54  2.69  2.87
  3.06  3.36  3.77  4.48  5.75]",0,0.0,48840200200139021
96830,2,1,42.020943562476155,-79.24973813630287,430.79575,57066668.45730175,"[-4.4  -3.69 -3.28 -2.98 -2.72 -2.5  -2.31 -2.13 -1.98 -1.86 -1.75 -1.64
 -1.53 -1.45 -1.38 -1.27 -1.23 -1.15 -1.08 -1.   -0.97 -0.89 -0.85 -0.78
 -0.74 -0.67 -0.63 -0.59 -0.56 -0.48 -0.44 -0.41 -0.37 -0.33 -0.26 -0.22
 -0.18 -0.14 -0.11 -0.07 -0.03  0.    0.07  0.11  0.14  0.18  0.22  0.26
  0.29  0.37  0.41  0.44  0.48  0.52  0.59  0.63  0.67  0.74  0.78  0.85
  0.89  0.97  1.    1.08  1.12  1.19  1.27  1.34  1.42  1.53  1.6   1.71
  1.83  1.94  2.09  2.27  2.46  2.76  3.13  3.69  4.4   5.19  6.76  7.92
  8.63  9.26  9.79 10.23 10.65 11.09 11.54 12.07 12.63 13.19 13.71 14.31
 15.39 16.66 17.52 18.38 19.17]",0,93.0,48840200200139031
96840,2,1,42.02389583560348,-79.24412369842118,435.01904,57066668.53996175,"[-4.48 -4.03 -3.66 -3.32 -3.06 -2.84 -2.61 -2.42 -2.24 -2.09 -1.94 -1.79
 -1.68 -1.56 -1.45 -1.34 -1.23 -1.12 -1.   -0.93 -0.82 -0.74 -0.63 -0.56
 -0.44 -0.37 -0.29 -0.18 -0.11 -0.03  0.03  0.14  0.22  0.29  0.41  0.48
  0.56  0.67  0.74  0.85  0.97  1.04  1.15  1.27  1.38  1.49  1.64  1.75
  1.9   2.09  2.24  2.46  2.69  2.91  3.21  3.55  3.92  4.4   4.93  5.68
  6.65  8.1   9.23 10.16 11.06 11.8  12.44 13.08 13.67 14.35 14.98 15.54
 16.06 16.51 16.92 17.3  17.67 17.97 18.31 18.61 18.87 19.17 19.43 19.69
 19.95 20.21 20.47 20.77 21.04 21.3  21.6  21.89 22.16 22.46 22.79 23.13
 23.46 23.84 24.29 24.85 25.63]",0,100.0,48840200200139041
96850,2,1,42.026863212988715,-79.23847796730361,419.73154,57066668.62262175,"[-4.59 -4.14 -3.81 -3.51 -3.28 -3.1  -2.91 -2.76 -2.65 -2.54 -2.42 -2.31
 -2.2  -2.13 -2.05 -1.94 -1.86 -1.79 -1.75 -1.68 -1.6  -1.53 -1.49 -1.42
 -1.34 -1.3  -1.23 -1.19 -1.15 -1.08 -1.04 -1.   -0.93 -0.89 -0.85 -0.78
 -0.74 -0.71 -0.67 -0.63 -0.56 -0.52 -0.48 -0.44 -0.41 -0.37 -0.33 -0.26
 -0.22 -0.18 -0.14 -0.11 -0.07 -0.03  0.    0.07  0.11  0.14  0.18  0.22
  0.26  0.29  0.33  0.41  0.44  0.48  0.52  0.56  0.63  0.67  0.71  0.74
  0.82  0.85  0.89  0.97  1.    1.04  1.12  1.15  1.23  1.3   1.34  1.42
  1.49  1.56  1.6   1.71  1.79  1.86  1.94  2.05  2.16  2.27  2.42  2.57
  2.76  2.98  3.32  3.77  4.55]",0,33.0,48840200200139051
96860,2,1,42.03013218383327,-79.232250628619,403.25244,57066668.71353235,"[-3.28 -2.87 -2.57 -2.31 -2.09 -1.9  -1.75 -1.6  -1.49 -1.38 -1.27 -1.15
 -1.04 -0.97 -0.85 -0.78 -0.71 -0.63 -0.52 -0.44 -0.37 -0.29 -0.22 -0.14
 -0.07  0.    0.07  0.14  0.22  0.29  0.37  0.44  0.52  0.63  0.71  0.78
  0.89  0.97  1.08  1.19  1.27  1.42  1.53  1.68  1.83  1.98  2.16  2.39
  2.61  2.87  3.17  3.51  3.88  4.22  4.55  4.93  5.26  5.64  6.01  6.39
  6.8   7.17  7.54  7.84  8.18  8.44  8.7   8.96  9.19  9.45  9.67  9.9
 10.12 10.35 10.57 10.8  11.06 11.32 11.54 11.77 12.03 12.25 12.44 12.66
 12.89 13.11 13.34 13.6  13.86 14.12 14.42 14.76 15.13 15.5  15.88 16.25
 16.63 17.04 17.48 18.05 18.83]",0,100.0,48840200200139061
