,beam,channel,lat_lowestmode,lon_lowestmode,elev_lowestmode,delta_time,rh,land_cover_data/landsat_water_persistence,land_cover_data/landsat_treecover,shot_number
106660,2,1,41.30474774583827,-74.06160499397352,315.3963,47800481.0944037,"[-2.73 -2.5  -2.32 -2.09 -1.91 -1.72 -1.53 -1.38 -1.23 -1.08 -0.93 -0.78
 -0.67 -0.52 -0.41 -0.29 -0.14 -0.03  0.07  0.18  0.33  0.44  0.59  0.71
  0.86  1.01  1.16  1.34  1.49  1.68  1.91  2.13  2.39  2.73  3.07  3.48
  4.    4.64  5.46  5.99  6.33  6.59  6.81  7.04  7.3   7.56  7.82  8.16
  8.5   8.84  9.17  9.55  9.88 10.22 10.52 10.78 11.08 11.35 11.61 11.91
 12.17 12.47 12.73 12.96 13.14 13.29 13.41 13.56 13.67 13.74 13.86 13.93
 14.04 14.12 14.23 14.3  14.38 14.49 14.6  14.68 14.79 14.9  15.05 15.17
 15.28 15.43 15.58 15.69 15.84 15.99 16.14 16.29 16.44 16.59 16.74 16.93
 17.08 17.26 17.49 17.71 17.98]",0,100.0,32200200200274470
106840,2,1,41.359752007730954,-73.96183843357159,-31.767279,47800482.5902721,"[-3.52 -3.18 -2.92 -2.73 -2.58 -2.43 -2.32 -2.21 -2.09 -1.98 -1.91 -1.83
 -1.76 -1.68 -1.64 -1.57 -1.49 -1.46 -1.38 -1.34 -1.27 -1.23 -1.19 -1.12
 -1.08 -1.04 -1.01 -0.97 -0.89 -0.86 -0.82 -0.78 -0.74 -0.71 -0.67 -0.63
 -0.59 -0.56 -0.52 -0.48 -0.44 -0.41 -0.37 -0.33 -0.29 -0.26 -0.22 -0.18
 -0.14 -0.11 -0.07 -0.03  0.    0.    0.03  0.07  0.11  0.14  0.18  0.22
  0.26  0.29  0.33  0.37  0.41  0.44  0.48  0.52  0.56  0.59  0.63  0.67
  0.71  0.74  0.82  0.86  0.89  0.93  0.97  1.04  1.08  1.12  1.19  1.23
  1.27  1.34  1.38  1.46  1.53  1.61  1.68  1.76  1.83  1.91  2.02  2.13
  2.28  2.43  2.62  2.88  3.44]",97,0.0,32200200200274650
106680,3,1,41.30461407960023,-74.04930947274137,242.17494,47800481.1646477,"[-1.87 -1.72 -1.57 -1.42 -1.31 -1.16 -1.08 -0.97 -0.89 -0.78 -0.71 -0.63
 -0.56 -0.48 -0.41 -0.33 -0.26 -0.18 -0.11 -0.03  0.03  0.11  0.18  0.26
  0.29  0.37  0.44  0.52  0.59  0.67  0.74  0.82  0.89  0.97  1.04  1.12
  1.19  1.23  1.31  1.38  1.46  1.49  1.57  1.61  1.68  1.72  1.79  1.83
  1.91  1.94  2.02  2.06  2.13  2.17  2.24  2.28  2.36  2.39  2.47  2.5
  2.54  2.62  2.65  2.73  2.77  2.84  2.92  2.95  3.03  3.07  3.14  3.18
  3.25  3.33  3.37  3.44  3.52  3.55  3.63  3.7   3.78  3.82  3.89  3.97
  4.04  4.12  4.19  4.27  4.34  4.45  4.53  4.6   4.72  4.83  4.9   5.01
  5.13  5.28  5.39  5.54  5.69]",0,100.0,32200300200274474
106830,3,1,41.35050699458214,-73.96610166832559,-31.768614,47800482.4125671,"[-3.48 -3.1  -2.84 -2.66 -2.51 -2.36 -2.24 -2.13 -2.02 -1.94 -1.87 -1.79
 -1.72 -1.64 -1.57 -1.53 -1.46 -1.42 -1.34 -1.31 -1.23 -1.19 -1.16 -1.12
 -1.04 -1.01 -0.97 -0.93 -0.89 -0.82 -0.78 -0.74 -0.71 -0.67 -0.63 -0.59
 -0.56 -0.52 -0.48 -0.44 -0.41 -0.37 -0.33 -0.29 -0.26 -0.22 -0.18 -0.14
 -0.11 -0.07 -0.03  0.    0.03  0.07  0.11  0.14  0.18  0.22  0.26  0.29
  0.33  0.37  0.41  0.44  0.48  0.52  0.56  0.59  0.63  0.67  0.71  0.74
  0.78  0.82  0.89  0.93  0.97  1.01  1.08  1.12  1.16  1.23  1.27  1.31
  1.38  1.42  1.49  1.57  1.64  1.72  1.79  1.87  1.94  2.06  2.13  2.28
  2.39  2.58  2.77  3.07  3.67]",49,0.0,32200300200274624
106840,3,1,41.35353995672123,-73.96057525419944,-31.915802,47800482.4952131,"[-3.93 -3.4  -2.99 -2.73 -2.47 -2.32 -2.13 -2.02 -1.91 -1.79 -1.72 -1.61
 -1.53 -1.49 -1.42 -1.34 -1.31 -1.23 -1.19 -1.16 -1.08 -1.04 -1.01 -0.97
 -0.93 -0.86 -0.82 -0.78 -0.74 -0.71 -0.67 -0.63 -0.59 -0.59 -0.56 -0.52
 -0.48 -0.44 -0.41 -0.37 -0.33 -0.29 -0.29 -0.26 -0.22 -0.18 -0.14 -0.11
 -0.11 -0.07 -0.03  0.    0.03  0.07  0.07  0.11  0.14  0.18  0.22  0.26
  0.29  0.29  0.33  0.37  0.41  0.44  0.48  0.52  0.56  0.59  0.63  0.67
  0.67  0.71  0.74  0.82  0.86  0.89  0.93  0.97  1.01  1.04  1.08  1.16
  1.19  1.23  1.31  1.34  1.42  1.46  1.53  1.61  1.68  1.76  1.87  1.98
  2.09  2.24  2.47  2.77  3.4 ]",100,0.0,32200300200274634
106600,5,2,41.28349072335754,-74.07316110809359,291.70236,47800481.08200725,"[-4.08 -3.93 -3.78 -3.63 -3.44 -3.25 -3.07 -2.88 -2.73 -2.58 -2.43 -2.28
 -2.17 -2.06 -1.91 -1.79 -1.68 -1.57 -1.46 -1.34 -1.23 -1.12 -1.01 -0.89
 -0.82 -0.74 -0.67 -0.56 -0.48 -0.41 -0.33 -0.26 -0.22 -0.14 -0.07  0.
  0.07  0.14  0.22  0.26  0.33  0.41  0.48  0.56  0.67  0.74  0.82  0.89
  1.01  1.08  1.16  1.27  1.34  1.46  1.53  1.64  1.76  1.83  1.94  2.06
  2.13  2.24  2.35  2.43  2.54  2.65  2.73  2.84  2.92  3.03  3.1   3.22
  3.33  3.4   3.52  3.59  3.7   3.82  3.93  4.04  4.15  4.27  4.38  4.53
  4.64  4.79  4.9   5.05  5.2   5.35  5.5   5.65  5.8   5.95  6.14  6.29
  6.44  6.59  6.77  6.92  7.11]",0,100.0,32200500200274523
106640,5,2,41.29563309937754,-74.05114909796426,191.20662,47800481.41256725,"[-3.89 -3.67 -3.4  -3.14 -2.92 -2.65 -2.43 -2.17 -1.94 -1.72 -1.49 -1.31
 -1.16 -0.97 -0.82 -0.67 -0.52 -0.37 -0.22 -0.07  0.03  0.18  0.33  0.48
  0.63  0.78  0.93  1.08  1.23  1.34  1.49  1.61  1.72  1.83  1.94  2.02
  2.13  2.24  2.32  2.43  2.54  2.62  2.73  2.8   2.92  2.99  3.1   3.18
  3.29  3.37  3.44  3.55  3.63  3.7   3.78  3.89  3.97  4.04  4.15  4.23
  4.3   4.41  4.49  4.56  4.68  4.75  4.83  4.94  5.01  5.09  5.16  5.24
  5.31  5.39  5.46  5.54  5.61  5.69  5.76  5.84  5.91  6.03  6.1   6.18
  6.25  6.36  6.44  6.55  6.66  6.77  6.89  7.04  7.19  7.34  7.49  7.67
  7.86  8.09  8.31  8.57  8.87]",0,100.0,32200500200274563
106650,5,2,41.29866492184114,-74.04563617348406,185.5238,47800481.49521325,"[-4.83 -4.49 -4.12 -3.74 -3.33 -2.95 -2.58 -2.28 -1.98 -1.72 -1.46 -1.23
 -1.01 -0.82 -0.63 -0.48 -0.29 -0.14  0.    0.14  0.29  0.44  0.63  0.78
  0.97  1.16  1.31  1.49  1.64  1.83  1.98  2.13  2.28  2.43  2.58  2.77
  2.92  3.07  3.25  3.4   3.55  3.74  3.89  4.04  4.19  4.34  4.45  4.6
  4.75  4.9   5.05  5.2   5.31  5.46  5.61  5.76  5.91  6.06  6.21  6.36
  6.51  6.66  6.85  7.    7.15  7.26  7.41  7.52  7.67  7.79  7.9   8.05
  8.16  8.27  8.39  8.54  8.65  8.76  8.87  9.02  9.13  9.21  9.32  9.43
  9.55  9.66  9.77  9.88 10.   10.11 10.22 10.37 10.52 10.71 10.93 11.16
 11.42 11.72 12.02 12.36 12.69]",0,100.0,32200500200274573
106660,5,2,41.30170633616702,-74.0401272187083,158.13683,47800481.57787325,"[-14.87 -14.49 -14.19 -13.93 -13.67 -13.4  -13.07 -12.51 -11.49 -10.07
  -8.76  -7.71  -6.81  -6.25  -5.69  -5.01  -4.23  -3.59  -2.95  -2.35
  -1.94  -1.61  -1.27  -1.01  -0.71  -0.44  -0.22   0.03   0.26   0.52
   0.78   1.08   1.34   1.68   2.02   2.35   2.69   3.03   3.4    3.78
   4.19   4.53   4.83   5.09   5.35   5.61   5.88   6.14   6.4    6.66
   6.92   7.22   7.49   7.75   8.01   8.2    8.42   8.57   8.76   8.91
   9.06   9.21   9.36   9.51   9.62   9.77   9.92  10.03  10.18  10.3
  10.45  10.56  10.67  10.78  10.9   11.04  11.16  11.27  11.42  11.53
  11.68  11.79  11.94  12.09  12.24  12.39  12.58  12.77  12.96  13.14
  13.37  13.63  13.93  14.34  14.79  15.24  15.61  15.99  16.33  16.66
  17.04]",0,87.0,32200500200274583
106690,5,2,41.31086011501085,-74.02360053018748,100.81291,47800481.82582265,"[-3.25 -3.07 -2.88 -2.69 -2.54 -2.39 -2.24 -2.13 -1.98 -1.87 -1.76 -1.64
 -1.53 -1.46 -1.34 -1.27 -1.19 -1.12 -1.04 -0.97 -0.89 -0.82 -0.74 -0.67
 -0.63 -0.56 -0.48 -0.44 -0.37 -0.33 -0.26 -0.18 -0.14 -0.07 -0.03  0.03
  0.07  0.14  0.22  0.26  0.33  0.37  0.44  0.52  0.56  0.63  0.71  0.78
  0.82  0.89  0.97  1.04  1.12  1.19  1.27  1.38  1.46  1.57  1.68  1.79
  1.91  2.09  2.24  2.47  2.73  3.07  3.4   3.74  4.08  4.34  4.56  4.75
  4.94  5.13  5.31  5.46  5.61  5.76  5.91  6.03  6.18  6.29  6.4   6.51
  6.62  6.74  6.89  7.    7.11  7.26  7.37  7.52  7.67  7.82  8.01  8.16
  8.35  8.54  8.72  8.95  9.17]",0,95.0,32200500200274613
