,beam,channel,lat_lowestmode,lon_lowestmode,elev_lowestmode,delta_time,rh,land_cover_data/landsat_water_persistence,land_cover_data/landsat_treecover,land_cover_data/region_class,land_cover_data/urban_proportion,land_cover_data/urban_focal_window_size,shot_number
54890,2,1,43.43457773799872,-73.47992569527197,17.099699,123895039.60030945,"[-3.51 -3.36 -3.21 -3.06 -2.95 -2.84 -2.76 -2.65 -2.58 -2.46 -2.39 -2.31
 -2.24 -2.16 -2.09 -1.98 -1.9  -1.83 -1.75 -1.68 -1.6  -1.53 -1.49 -1.42
 -1.34 -1.27 -1.19 -1.15 -1.08 -1.04 -0.97 -0.89 -0.86 -0.78 -0.74 -0.71
 -0.63 -0.59 -0.56 -0.48 -0.44 -0.41 -0.33 -0.29 -0.26 -0.18 -0.14 -0.11
 -0.07  0.    0.03  0.07  0.11  0.18  0.22  0.26  0.33  0.37  0.41  0.48
  0.52  0.56  0.63  0.67  0.71  0.78  0.82  0.89  0.93  1.01  1.04  1.12
  1.15  1.23  1.3   1.34  1.42  1.49  1.53  1.6   1.68  1.75  1.83  1.87
  1.94  2.02  2.09  2.2   2.28  2.35  2.43  2.54  2.65  2.73  2.84  2.95
  3.1   3.21  3.36  3.55  3.74]",0,94.0,7,0,3,168740200300281450
54940,2,1,43.42032210215302,-73.44978312970422,81.76289,123895040.02177344,"[-4.11 -3.74 -3.44 -3.21 -2.99 -2.8  -2.65 -2.5  -2.39 -2.24 -2.13 -2.05
 -1.94 -1.87 -1.75 -1.68 -1.6  -1.57 -1.49 -1.42 -1.34 -1.3  -1.23 -1.19
 -1.15 -1.08 -1.04 -1.01 -0.93 -0.89 -0.86 -0.82 -0.78 -0.74 -0.71 -0.67
 -0.63 -0.59 -0.56 -0.52 -0.48 -0.44 -0.41 -0.37 -0.33 -0.29 -0.26 -0.22
 -0.18 -0.14 -0.11 -0.07 -0.03  0.    0.    0.03  0.07  0.11  0.14  0.18
  0.22  0.26  0.29  0.33  0.37  0.41  0.44  0.48  0.52  0.56  0.59  0.63
  0.67  0.71  0.74  0.78  0.82  0.86  0.93  0.97  1.01  1.04  1.12  1.15
  1.19  1.27  1.3   1.38  1.45  1.49  1.57  1.64  1.72  1.79  1.9   2.02
  2.13  2.28  2.46  2.73  3.25]",0,96.0,7,0,3,168740200300281500
54980,2,1,43.40913653917119,-73.42623631255968,24.364464,123895040.35235246,"[-2.46 -2.13 -1.87 -1.68 -1.57 -1.42 -1.3  -1.19 -1.12 -1.04 -0.93 -0.86
 -0.78 -0.71 -0.63 -0.59 -0.52 -0.44 -0.37 -0.33 -0.26 -0.18 -0.14 -0.07
  0.    0.03  0.11  0.18  0.22  0.29  0.37  0.41  0.48  0.56  0.63  0.67
  0.74  0.82  0.86  0.93  1.01  1.04  1.12  1.19  1.27  1.34  1.38  1.45
  1.53  1.6   1.68  1.79  1.87  1.94  2.05  2.13  2.24  2.35  2.5   2.65
  2.84  3.06  3.36  3.74  4.15  4.63  5.2   6.21  7.14  7.78  8.45  9.16
 10.81 11.48 11.82 12.08 12.34 12.6  12.87 13.13 13.39 13.69 14.02 14.36
 14.66 14.96 15.26 15.48 15.67 15.86 16.05 16.23 16.38 16.53 16.68 16.83
 16.98 17.17 17.35 17.54 17.84]",0,100.0,7,0,3,168740200300281540
55020,2,1,43.39792141901216,-73.4026640647275,51.864323,123895040.682949,"[-4.63 -4.19 -3.89 -3.62 -3.4  -3.18 -3.03 -2.84 -2.69 -2.58 -2.46 -2.31
 -2.2  -2.09 -2.02 -1.9  -1.79 -1.72 -1.6  -1.53 -1.45 -1.38 -1.3  -1.23
 -1.15 -1.08 -1.01 -0.93 -0.89 -0.82 -0.74 -0.71 -0.63 -0.59 -0.52 -0.48
 -0.41 -0.37 -0.33 -0.26 -0.22 -0.14 -0.11 -0.07  0.    0.03  0.11  0.14
  0.18  0.26  0.29  0.37  0.41  0.48  0.52  0.56  0.63  0.67  0.74  0.82
  0.86  0.93  0.97  1.04  1.08  1.15  1.23  1.27  1.34  1.42  1.49  1.53
  1.6   1.68  1.75  1.83  1.87  1.94  2.02  2.09  2.16  2.24  2.31  2.39
  2.46  2.54  2.65  2.73  2.84  2.91  3.03  3.14  3.29  3.4   3.59  3.74
  3.96  4.22  4.52  4.93  5.42]",0,44.0,7,0,3,168740200300281580
55070,2,1,43.38391050509031,-73.37320291141279,76.71689,123895041.096149,"[-4.11 -3.85 -3.59 -3.36 -3.18 -2.99 -2.8  -2.65 -2.5  -2.39 -2.24 -2.13
 -2.05 -1.94 -1.87 -1.79 -1.72 -1.64 -1.57 -1.49 -1.42 -1.38 -1.3  -1.23
 -1.19 -1.12 -1.08 -1.01 -0.97 -0.93 -0.86 -0.82 -0.74 -0.71 -0.67 -0.59
 -0.56 -0.52 -0.48 -0.41 -0.37 -0.33 -0.29 -0.22 -0.18 -0.14 -0.11 -0.07
  0.    0.03  0.07  0.11  0.14  0.22  0.26  0.29  0.33  0.41  0.44  0.48
  0.52  0.59  0.63  0.67  0.74  0.78  0.82  0.89  0.93  0.97  1.04  1.08
  1.12  1.19  1.23  1.3   1.34  1.42  1.45  1.53  1.6   1.64  1.72  1.79
  1.87  1.94  2.02  2.05  2.16  2.24  2.31  2.39  2.5   2.61  2.69  2.84
  2.99  3.14  3.36  3.66  4.07]",0,100.0,7,0,3,168740200300281630
55080,2,1,43.38111119741874,-73.36727550539797,118.81797,123895041.178789,"[-3.96 -3.66 -3.36 -3.06 -2.8  -2.58 -2.39 -2.24 -2.05 -1.94 -1.79 -1.68
 -1.57 -1.45 -1.34 -1.27 -1.15 -1.08 -1.01 -0.93 -0.86 -0.78 -0.71 -0.63
 -0.56 -0.52 -0.44 -0.37 -0.29 -0.26 -0.18 -0.14 -0.07  0.    0.03  0.11
  0.18  0.22  0.29  0.37  0.41  0.48  0.56  0.63  0.67  0.74  0.82  0.89
  0.97  1.04  1.12  1.19  1.27  1.34  1.42  1.49  1.57  1.64  1.75  1.83
  1.9   2.02  2.09  2.2   2.31  2.43  2.54  2.65  2.76  2.91  3.03  3.18
  3.32  3.47  3.62  3.77  3.96  4.15  4.3   4.45  4.63  4.78  4.93  5.08
  5.27  5.46  5.64  5.83  6.02  6.24  6.43  6.62  6.8   6.95  7.14  7.33
  7.52  7.7   7.93  8.23  8.56]",0,100.0,7,0,3,168740200300281640
55110,2,1,43.3727446770325,-73.34950289309609,203.98929,123895041.426746,"[-5.64 -5.16 -4.78 -4.48 -4.26 -4.04 -3.85 -3.66 -3.51 -3.4  -3.25 -3.1
 -2.99 -2.88 -2.73 -2.61 -2.5  -2.39 -2.28 -2.16 -2.05 -1.98 -1.87 -1.79
 -1.72 -1.6  -1.53 -1.45 -1.38 -1.34 -1.27 -1.19 -1.12 -1.08 -1.01 -0.97
 -0.89 -0.86 -0.82 -0.74 -0.71 -0.67 -0.59 -0.56 -0.52 -0.48 -0.41 -0.37
 -0.33 -0.29 -0.26 -0.18 -0.14 -0.11 -0.07 -0.03  0.    0.03  0.11  0.14
  0.18  0.22  0.26  0.29  0.37  0.41  0.44  0.48  0.52  0.59  0.63  0.67
  0.71  0.78  0.82  0.89  0.93  0.97  1.04  1.08  1.15  1.23  1.27  1.34
  1.42  1.45  1.53  1.6   1.68  1.79  1.87  1.94  2.05  2.16  2.28  2.43
  2.58  2.76  2.99  3.29  3.89]",0,0.0,7,0,3,168740200300281670
55120,2,1,43.36994608616894,-73.3436017667736,205.35757,123895041.50940455,"[-4.22 -3.89 -3.59 -3.36 -3.18 -2.99 -2.84 -2.73 -2.58 -2.46 -2.35 -2.24
 -2.16 -2.05 -1.94 -1.83 -1.75 -1.64 -1.53 -1.45 -1.34 -1.23 -1.15 -1.04
 -0.97 -0.89 -0.82 -0.74 -0.63 -0.56 -0.48 -0.44 -0.37 -0.29 -0.22 -0.14
 -0.07  0.    0.03  0.11  0.18  0.26  0.33  0.41  0.48  0.56  0.59  0.67
  0.74  0.82  0.89  0.97  1.04  1.12  1.19  1.27  1.34  1.42  1.49  1.57
  1.64  1.68  1.75  1.83  1.9   1.98  2.05  2.13  2.2   2.28  2.35  2.43
  2.5   2.58  2.65  2.76  2.84  2.91  2.99  3.1   3.18  3.29  3.36  3.47
  3.59  3.7   3.81  3.92  4.04  4.15  4.26  4.41  4.56  4.75  4.93  5.16
  5.38  5.64  5.87  6.13  6.43]",0,79.0,7,0,3,168740200300281680
54930,3,1,43.41588287531337,-73.45441355844541,64.49987,123895039.95979345,"[-4.37 -4.15 -3.92 -3.74 -3.59 -3.4  -3.25 -3.14 -2.99 -2.88 -2.76 -2.65
 -2.54 -2.43 -2.35 -2.24 -2.13 -2.05 -1.94 -1.87 -1.75 -1.68 -1.57 -1.49
 -1.38 -1.3  -1.23 -1.15 -1.04 -0.97 -0.89 -0.82 -0.71 -0.63 -0.56 -0.48
 -0.41 -0.33 -0.26 -0.14 -0.07  0.    0.07  0.14  0.22  0.29  0.37  0.44
  0.56  0.63  0.71  0.78  0.86  0.97  1.04  1.12  1.23  1.3   1.42  1.49
  1.6   1.72  1.83  1.9   2.02  2.16  2.28  2.39  2.54  2.65  2.8   2.95
  3.1   3.29  3.47  3.7   3.92  4.19  4.48  4.86  5.27  5.76  6.32  6.88
  7.48  8.08  8.67  9.31  9.98 10.81 11.56 12.19 12.75 13.28 13.76 14.29
 14.85 15.37 15.86 16.38 16.91]",0,96.0,7,0,3,168740300300276325
54940,3,1,43.41309076442589,-73.44851902843182,57.012234,123895040.04243346,"[-3.44 -3.03 -2.69 -2.43 -2.2  -2.02 -1.87 -1.75 -1.64 -1.53 -1.45 -1.38
 -1.3  -1.23 -1.15 -1.08 -1.04 -0.97 -0.93 -0.86 -0.82 -0.78 -0.71 -0.67
 -0.63 -0.59 -0.52 -0.48 -0.44 -0.41 -0.37 -0.33 -0.29 -0.22 -0.18 -0.14
 -0.11 -0.07 -0.03  0.    0.03  0.07  0.11  0.14  0.22  0.26  0.29  0.33
  0.37  0.41  0.44  0.48  0.56  0.59  0.63  0.67  0.74  0.78  0.82  0.89
  0.93  1.01  1.04  1.12  1.19  1.23  1.3   1.38  1.45  1.57  1.64  1.75
  1.9   2.05  2.24  2.46  2.84  7.89 11.03 12.42 13.76 14.44 15.41 16.38
 17.02 17.54 17.99 18.44 18.81 19.19 19.6  20.05 20.5  20.91 21.25 21.54
 21.81 22.11 22.41 22.74 23.12]",0,100.0,7,0,3,168740300300276335
54950,3,1,43.410297865248594,-73.44263528150658,34.789646,123895040.12507345,"[-6.06 -5.57 -5.12 -4.75 -4.48 -4.22 -4.   -3.77 -3.59 -3.36 -3.21 -3.03
 -2.84 -2.69 -2.54 -2.39 -2.24 -2.09 -1.98 -1.87 -1.75 -1.6  -1.49 -1.42
 -1.3  -1.19 -1.12 -1.01 -0.93 -0.82 -0.74 -0.67 -0.59 -0.48 -0.41 -0.33
 -0.26 -0.18 -0.11 -0.03  0.03  0.11  0.18  0.26  0.33  0.44  0.52  0.59
  0.67  0.74  0.86  0.93  1.01  1.12  1.19  1.3   1.42  1.49  1.6   1.72
  1.83  1.94  2.09  2.2   2.35  2.46  2.61  2.76  2.91  3.06  3.25  3.4
  3.55  3.74  3.92  4.15  4.37  4.67  5.01  5.38  5.76  6.17  6.62  7.18
  7.93  8.79  9.46  9.98 10.55 11.14 11.71 12.23 12.98 14.02 14.74 15.18
 15.52 15.86 16.19 16.61 17.24]",0,96.0,7,0,3,168740300300276345
55070,3,1,43.376676724839434,-73.37187726403101,152.62398,123895041.116809,"[-1.19 -0.78 -0.44 -0.14  0.14  0.44  0.74  1.04  1.34  1.64  1.98  2.31
  2.69  3.06  3.44  3.85  4.26  4.78  5.38  5.87  6.28  6.73  7.25  7.74
  8.15  8.49  8.82  9.24  9.68 10.13 10.55 10.96 11.37 11.74 12.08 12.38
 12.68 12.98 13.31 13.61 13.95 14.32 14.74 15.18 15.63 16.08 16.46 16.83
 17.17 17.47 17.77 18.1  18.4  18.7  19.04 19.37 19.67 19.94 20.2  20.42
 20.65 20.83 21.06 21.25 21.43 21.66 21.88 22.14 22.44 22.74 23.04 23.3
 23.53 23.75 24.01 24.24 24.5  24.76 25.02 25.32 25.55 25.81 26.07 26.33
 26.63 26.97 27.27 27.49 27.72 27.94 28.13 28.32 28.54 28.77 28.99 29.25
 29.55 29.81 30.11 30.45 30.9 ]",0,94.0,7,0,3,168740300300276465
