,Class,Group,beam,channel,lat_lowestmode,lon_lowestmode,elev_lowestmode,delta_time,rh,land_cover_data/landsat_water_persistence,land_cover_data/landsat_treecover,land_cover_data/region_class,land_cover_data/urban_proportion,land_cover_data/urban_focal_window_size,shot_number
0,Mixed Forest,Forest,2,1,41.72346299071336,-74.43496180681461,264.21606,64715190.8509623,"[-1.64 -1.19 -0.82 -0.52 -0.26 -0.03  0.22  0.48  0.71  0.97  1.19  1.42
  1.6   1.83  1.98  2.17  2.32  2.47  2.58  2.73  2.84  2.95  3.07  3.18
  3.29  3.4   3.48  3.59  3.7   3.78  3.89  4.    4.08  4.19  4.3   4.38
  4.49  4.6   4.71  4.82  4.94  5.05  5.2   5.31  5.46  5.61  5.76  5.95
  6.14  6.32  6.55  6.81  7.03  7.33  7.6   7.89  8.16  8.42  8.68  8.94
  9.21  9.43  9.69  9.92 10.1  10.33 10.55 10.78 11.   11.23 11.49 11.75
 11.98 12.2  12.43 12.65 12.84 13.06 13.25 13.47 13.7  13.92 14.19 14.41
 14.63 14.9  15.12 15.38 15.68 15.98 16.32 16.73 17.22 17.74 18.23 18.64
 19.01 19.35 19.69 20.03 20.48]",0,100.0,7,0,3,62570200200275514
1,Deciduous Forest,Forest,3,1,41.714995784654704,-74.43799198972062,354.5973,64715190.6898143,"[-2.95 -2.73 -2.5  -2.35 -2.17 -2.02 -1.87 -1.75 -1.6  -1.49 -1.38 -1.27
 -1.16 -1.08 -0.97 -0.89 -0.82 -0.74 -0.67 -0.59 -0.52 -0.44 -0.37 -0.29
 -0.26 -0.18 -0.11 -0.07  0.    0.07  0.11  0.18  0.26  0.33  0.37  0.44
  0.52  0.59  0.63  0.71  0.78  0.86  0.93  1.01  1.08  1.16  1.19  1.27
  1.34  1.42  1.49  1.57  1.64  1.72  1.79  1.87  1.94  2.02  2.09  2.17
  2.24  2.32  2.43  2.5   2.62  2.73  2.84  2.95  3.06  3.18  3.29  3.44
  3.55  3.66  3.81  3.93  4.08  4.23  4.34  4.49  4.64  4.79  4.94  5.12
  5.31  5.54  5.8   8.16 10.1  10.63 11.   11.34 11.64 11.94 12.2  12.46
 12.69 12.87 13.1  13.32 13.55]",0,100.0,7,0,3,62570300200275487
2,Deciduous Forest,Forest,3,1,41.717987480279625,-74.43241234632539,331.19125,64715190.7724543,"[-1.68 -1.23 -0.78 -0.37  0.    0.41  0.78  1.12  1.42  1.64  1.83  1.98
  2.13  2.28  2.39  2.5   2.62  2.73  2.84  2.91  3.03  3.1   3.18  3.25
  3.36  3.44  3.51  3.59  3.66  3.7   3.78  3.85  3.93  4.    4.04  4.11
  4.19  4.23  4.3   4.37  4.45  4.49  4.56  4.64  4.67  4.75  4.82  4.9
  4.97  5.01  5.09  5.16  5.24  5.35  5.42  5.5   5.61  5.69  5.8   5.87
  5.98  6.1   6.21  6.32  6.47  6.58  6.7   6.85  7.    7.11  7.26  7.41
  7.59  7.74  7.93  8.12  8.31  8.49  8.72  8.98  9.24  9.58  9.92 10.25
 10.59 10.96 11.49 12.31 13.7  14.56 15.16 15.83 16.8  17.66 18.97 19.65
 20.06 20.4  20.7  21.07 21.6 ]",0,100.0,7,0,3,62570300200275497
3,Deciduous Forest,Forest,3,1,41.72128298769615,-74.42625123811501,276.7355,64715190.8633583,"[-4.64 -4.34 -4.04 -3.78 -3.55 -3.36 -3.18 -2.99 -2.84 -2.69 -2.54 -2.43
 -2.28 -2.17 -2.05 -1.98 -1.87 -1.79 -1.68 -1.6  -1.53 -1.46 -1.38 -1.31
 -1.27 -1.19 -1.12 -1.08 -1.01 -0.97 -0.89 -0.86 -0.78 -0.74 -0.71 -0.63
 -0.59 -0.56 -0.52 -0.44 -0.41 -0.37 -0.33 -0.29 -0.22 -0.18 -0.14 -0.11
 -0.07  0.    0.03  0.07  0.11  0.14  0.22  0.26  0.29  0.33  0.37  0.44
  0.48  0.52  0.59  0.63  0.67  0.71  0.78  0.82  0.89  0.93  0.97  1.04
  1.08  1.16  1.23  1.27  1.34  1.38  1.46  1.53  1.6   1.64  1.72  1.79
  1.87  1.94  2.02  2.09  2.17  2.24  2.35  2.43  2.54  2.65  2.77  2.88
  3.03  3.18  3.4   3.63  4.04]",0,100.0,7,0,3,62570300200275507
4,Woody Wetlands,Wetlands,3,1,41.88514078101594,-74.1186210037539,23.394054,64715195.4087986,"[-2.32 -2.13 -1.98 -1.87 -1.75 -1.64 -1.57 -1.49 -1.42 -1.34 -1.31 -1.23
 -1.19 -1.16 -1.08 -1.04 -1.01 -0.97 -0.93 -0.89 -0.86 -0.82 -0.78 -0.74
 -0.71 -0.67 -0.63 -0.59 -0.59 -0.56 -0.52 -0.48 -0.44 -0.44 -0.41 -0.37
 -0.33 -0.33 -0.29 -0.26 -0.26 -0.22 -0.18 -0.18 -0.14 -0.11 -0.07 -0.07
 -0.03  0.    0.    0.03  0.07  0.07  0.11  0.14  0.14  0.18  0.22  0.26
  0.26  0.29  0.33  0.33  0.37  0.41  0.44  0.48  0.48  0.52  0.56  0.59
  0.63  0.67  0.67  0.71  0.74  0.78  0.82  0.86  0.89  0.93  1.01  1.04
  1.08  1.12  1.19  1.23  1.27  1.34  1.42  1.46  1.53  1.61  1.68  1.79
  1.87  1.98  2.09  2.2   2.39]",0,85.0,7,0,3,62570300200276057
5,Pasture/Hay,Planted/Cultivated,5,2,41.83814273811146,-74.19016303346055,70.996,64715194.62370015,"[-4.26 -3.93 -3.63 -3.37 -3.18 -2.99 -2.84 -2.69 -2.58 -2.47 -2.35 -2.24
 -2.17 -2.06 -1.98 -1.91 -1.83 -1.76 -1.72 -1.64 -1.57 -1.49 -1.46 -1.38
 -1.34 -1.31 -1.23 -1.19 -1.12 -1.08 -1.04 -1.01 -0.93 -0.89 -0.86 -0.82
 -0.78 -0.71 -0.67 -0.63 -0.59 -0.56 -0.52 -0.48 -0.44 -0.41 -0.37 -0.33
 -0.29 -0.26 -0.22 -0.18 -0.11 -0.07 -0.03  0.    0.03  0.07  0.11  0.14
  0.18  0.22  0.26  0.29  0.33  0.37  0.41  0.44  0.48  0.52  0.56  0.63
  0.67  0.71  0.74  0.78  0.82  0.89  0.93  0.97  1.04  1.08  1.12  1.19
  1.23  1.31  1.38  1.42  1.49  1.57  1.64  1.72  1.79  1.91  2.02  2.13
  2.28  2.43  2.65  2.95  3.52]",0,0.0,7,0,3,62570500200276006
6,Cultivated Crops,Planted/Cultivated,5,2,41.87087685237261,-74.12853548396133,31.870758,64715195.53278815,"[-5.09 -4.41 -3.97 -3.63 -3.37 -3.14 -2.95 -2.8  -2.65 -2.54 -2.43 -2.32
 -2.2  -2.13 -2.02 -1.94 -1.87 -1.79 -1.72 -1.64 -1.61 -1.53 -1.49 -1.42
 -1.34 -1.31 -1.27 -1.19 -1.16 -1.12 -1.04 -1.01 -0.97 -0.93 -0.86 -0.82
 -0.78 -0.74 -0.71 -0.67 -0.59 -0.56 -0.52 -0.48 -0.44 -0.41 -0.37 -0.33
 -0.29 -0.26 -0.22 -0.18 -0.14 -0.11 -0.07 -0.03  0.    0.03  0.07  0.11
  0.14  0.18  0.22  0.26  0.33  0.37  0.41  0.44  0.48  0.52  0.56  0.59
  0.63  0.67  0.74  0.78  0.82  0.86  0.89  0.97  1.01  1.04  1.12  1.16
  1.23  1.27  1.34  1.38  1.46  1.53  1.61  1.68  1.76  1.87  1.98  2.09
  2.2   2.39  2.58  2.88  3.67]",0,0.0,7,0,3,62570500200276116
7,Deciduous Forest,Forest,5,2,41.87384909753458,-74.1229334027614,30.085144,64715195.61543575,"[-2.06 -1.79 -1.57 -1.42 -1.27 -1.16 -1.04 -0.97 -0.86 -0.78 -0.71 -0.59
 -0.52 -0.44 -0.37 -0.29 -0.22 -0.14 -0.07  0.03  0.11  0.18  0.26  0.33
  0.41  0.48  0.59  0.67  0.74  0.82  0.93  1.01  1.12  1.19  1.31  1.38
  1.46  1.57  1.64  1.76  1.83  1.91  2.02  2.09  2.17  2.28  2.35  2.47
  2.54  2.65  2.77  2.88  2.99  3.14  3.25  3.4   3.52  3.67  3.78  3.89
  4.    4.12  4.19  4.3   4.38  4.49  4.56  4.68  4.75  4.86  4.94  5.05
  5.16  5.24  5.35  5.46  5.58  5.69  5.8   5.88  5.99  6.06  6.18  6.25
  6.36  6.44  6.55  6.62  6.74  6.81  6.92  7.04  7.19  7.3   7.45  7.6
  7.75  7.9   8.05  8.24  8.42]",0,97.0,7,0,3,62570500200276126
8,Deciduous Forest,Forest,6,3,41.68890547406691,-74.45708475210321,361.686,64715190.5617213,"[-4.71 -4.45 -4.15 -3.93 -3.7  -3.55 -3.36 -3.25 -3.1  -2.99 -2.88 -2.77
 -2.65 -2.58 -2.47 -2.35 -2.28 -2.2  -2.09 -2.02 -1.94 -1.87 -1.79 -1.72
 -1.64 -1.57 -1.49 -1.42 -1.34 -1.31 -1.23 -1.16 -1.12 -1.04 -1.01 -0.93
 -0.89 -0.82 -0.78 -0.71 -0.67 -0.59 -0.56 -0.48 -0.44 -0.41 -0.33 -0.29
 -0.22 -0.18 -0.14 -0.07 -0.03  0.    0.07  0.11  0.18  0.22  0.26  0.33
  0.37  0.41  0.48  0.52  0.59  0.63  0.71  0.74  0.78  0.86  0.89  0.97
  1.01  1.08  1.12  1.19  1.23  1.31  1.34  1.42  1.49  1.53  1.61  1.68
  1.72  1.79  1.87  1.94  2.02  2.09  2.17  2.24  2.35  2.43  2.54  2.65
  2.8   2.95  3.18  3.4   3.7 ]",0,100.0,7,0,3,62570600200275363
9,Deciduous Forest,Forest,6,3,41.69817760369122,-74.43979218460262,289.80472,64715190.8179059,"[-1.38 -1.19 -1.01 -0.82 -0.63 -0.48 -0.33 -0.22 -0.07  0.07  0.22  0.37
  0.52  0.67  0.82  0.97  1.12  1.27  1.42  1.57  1.68  1.79  1.9   1.98
  2.09  2.17  2.24  2.32  2.39  2.47  2.54  2.58  2.65  2.73  2.77  2.84
  2.92  2.95  3.03  3.1   3.14  3.22  3.29  3.33  3.4   3.48  3.51  3.59
  3.66  3.74  3.81  3.89  3.96  4.    4.08  4.15  4.23  4.3   4.38  4.41
  4.49  4.56  4.6   4.68  4.75  4.79  4.86  4.9   4.97  5.01  5.09  5.12
  5.2   5.27  5.31  5.39  5.42  5.5   5.57  5.61  5.69  5.76  5.8   5.87
  5.95  6.02  6.1   6.17  6.25  6.32  6.4   6.47  6.58  6.66  6.77  6.88
  7.    7.15  7.3   7.48  7.75]",0,51.0,7,0,3,62570600200275393
