,beam,channel,lat_lowestmode,lon_lowestmode,elev_lowestmode,delta_time,rh,land_cover_data/landsat_water_persistence,land_cover_data/landsat_treecover,shot_number
64350,2,1,40.57437140726633,-73.74862861825719,-32.133907,65502020.04209965,"[-1.49 -1.46 -1.42 -1.38 -1.34 -1.31 -1.23 -1.19 -1.16 -1.12 -1.08 -1.04
 -1.01 -0.97 -0.97 -0.93 -0.89 -0.86 -0.82 -0.78 -0.74 -0.71 -0.71 -0.67
 -0.63 -0.59 -0.56 -0.56 -0.52 -0.48 -0.44 -0.44 -0.41 -0.37 -0.33 -0.33
 -0.29 -0.26 -0.22 -0.22 -0.18 -0.14 -0.14 -0.11 -0.07 -0.03 -0.03  0.
  0.03  0.07  0.07  0.11  0.14  0.14  0.18  0.22  0.26  0.26  0.29  0.33
  0.37  0.37  0.41  0.44  0.48  0.48  0.52  0.56  0.59  0.63  0.63  0.67
  0.71  0.74  0.78  0.82  0.86  0.89  0.89  0.93  0.97  1.01  1.04  1.08
  1.12  1.19  1.23  1.27  1.31  1.34  1.42  1.46  1.49  1.57  1.6   1.68
  1.75  1.83  1.9   1.98  2.09]",100,0.0,63980200300399467
64410,2,1,40.5557444372682,-73.71639888157249,-31.962933,65502020.5379952,"[-2.13 -2.05 -1.98 -1.9  -1.87 -1.79 -1.72 -1.68 -1.6  -1.57 -1.49 -1.46
 -1.42 -1.34 -1.31 -1.27 -1.23 -1.16 -1.12 -1.08 -1.04 -1.01 -0.97 -0.93
 -0.89 -0.86 -0.82 -0.78 -0.74 -0.71 -0.67 -0.63 -0.59 -0.56 -0.52 -0.48
 -0.44 -0.41 -0.37 -0.33 -0.29 -0.26 -0.22 -0.22 -0.18 -0.14 -0.11 -0.07
 -0.03  0.    0.03  0.07  0.07  0.11  0.14  0.18  0.22  0.26  0.29  0.33
  0.37  0.41  0.44  0.48  0.52  0.52  0.56  0.59  0.63  0.67  0.71  0.74
  0.82  0.86  0.89  0.93  0.97  1.01  1.04  1.08  1.16  1.19  1.23  1.27
  1.34  1.38  1.46  1.49  1.57  1.6   1.68  1.75  1.83  1.9   1.98  2.05
  2.17  2.28  2.39  2.5   2.69]",100,0.0,63980200300399527
64420,2,1,40.55263228794429,-73.71102400659971,-32.099373,65502020.6206352,"[-1.23 -1.19 -1.16 -1.12 -1.12 -1.08 -1.04 -1.01 -0.97 -0.93 -0.89 -0.86
 -0.86 -0.82 -0.78 -0.74 -0.71 -0.71 -0.67 -0.63 -0.59 -0.59 -0.56 -0.52
 -0.52 -0.48 -0.44 -0.41 -0.41 -0.37 -0.33 -0.33 -0.29 -0.26 -0.26 -0.22
 -0.18 -0.18 -0.14 -0.11 -0.11 -0.07 -0.03 -0.03  0.    0.03  0.03  0.07
  0.11  0.11  0.14  0.18  0.18  0.22  0.26  0.26  0.29  0.33  0.33  0.37
  0.41  0.41  0.44  0.48  0.52  0.52  0.56  0.59  0.63  0.63  0.67  0.71
  0.74  0.74  0.78  0.82  0.86  0.89  0.93  0.93  0.97  1.01  1.04  1.08
  1.12  1.16  1.19  1.23  1.27  1.34  1.38  1.42  1.46  1.53  1.57  1.6
  1.68  1.75  1.79  1.87  1.98]",100,0.0,63980200300399537
64410,3,1,40.54759211049976,-73.71425816093047,-31.836042,65502020.5834472,"[-0.97 -0.97 -0.93 -0.89 -0.86 -0.82 -0.82 -0.78 -0.74 -0.71 -0.71 -0.67
 -0.63 -0.59 -0.59 -0.56 -0.52 -0.52 -0.48 -0.44 -0.41 -0.41 -0.37 -0.33
 -0.33 -0.29 -0.26 -0.26 -0.22 -0.18 -0.18 -0.14 -0.11 -0.11 -0.07 -0.03
 -0.03  0.    0.03  0.03  0.07  0.11  0.11  0.14  0.18  0.18  0.22  0.26
  0.29  0.29  0.33  0.37  0.37  0.41  0.44  0.44  0.48  0.52  0.56  0.56
  0.59  0.63  0.63  0.67  0.71  0.74  0.74  0.78  0.82  0.86  0.89  0.89
  0.93  0.97  1.01  1.04  1.08  1.08  1.12  1.16  1.19  1.23  1.27  1.31
  1.34  1.38  1.42  1.46  1.49  1.53  1.6   1.64  1.68  1.72  1.79  1.83
  1.87  1.94  1.98  2.05  2.13]",100,0.0,63980300300399528
64370,5,2,40.552397067380156,-73.73954309163301,-32.02287,65502020.6412949,"[-1.61 -1.57 -1.53 -1.49 -1.42 -1.38 -1.34 -1.31 -1.27 -1.23 -1.19 -1.16
 -1.12 -1.08 -1.04 -1.01 -0.97 -0.93 -0.89 -0.86 -0.82 -0.78 -0.74 -0.71
 -0.71 -0.67 -0.63 -0.59 -0.56 -0.52 -0.52 -0.48 -0.44 -0.41 -0.37 -0.37
 -0.33 -0.29 -0.26 -0.26 -0.22 -0.18 -0.14 -0.14 -0.11 -0.07 -0.03 -0.03
  0.    0.03  0.07  0.07  0.11  0.14  0.18  0.22  0.22  0.26  0.29  0.33
  0.33  0.37  0.41  0.44  0.48  0.48  0.52  0.56  0.59  0.63  0.67  0.67
  0.71  0.74  0.78  0.82  0.86  0.89  0.93  0.97  1.01  1.04  1.08  1.12
  1.16  1.19  1.23  1.31  1.34  1.38  1.46  1.49  1.57  1.61  1.68  1.72
  1.79  1.87  1.94  2.05  2.17]",100,0.0,63980500300399516
64390,5,2,40.5461897940757,-73.72880824843061,-32.022743,65502020.8065749,"[-1.64 -1.61 -1.57 -1.49 -1.46 -1.42 -1.38 -1.34 -1.27 -1.23 -1.19 -1.16
 -1.12 -1.08 -1.04 -1.01 -0.97 -0.93 -0.89 -0.86 -0.86 -0.82 -0.78 -0.74
 -0.71 -0.67 -0.63 -0.63 -0.59 -0.56 -0.52 -0.48 -0.44 -0.44 -0.41 -0.37
 -0.33 -0.29 -0.29 -0.26 -0.22 -0.18 -0.18 -0.14 -0.11 -0.07 -0.07 -0.03
  0.    0.03  0.03  0.07  0.11  0.14  0.18  0.18  0.22  0.26  0.29  0.29
  0.33  0.37  0.41  0.44  0.44  0.48  0.52  0.56  0.59  0.63  0.63  0.67
  0.71  0.74  0.78  0.82  0.86  0.89  0.93  0.97  1.01  1.04  1.08  1.12
  1.16  1.19  1.23  1.31  1.34  1.38  1.42  1.49  1.53  1.61  1.68  1.72
  1.79  1.87  1.94  2.05  2.17]",100,0.0,63980500300399536
64430,5,2,40.53382353548966,-73.70735655062614,-31.942913,65502021.1371349,"[-1.94 -1.9  -1.87 -1.79 -1.76 -1.68 -1.64 -1.61 -1.53 -1.49 -1.46 -1.42
 -1.38 -1.31 -1.27 -1.23 -1.19 -1.16 -1.12 -1.08 -1.04 -1.01 -0.97 -0.93
 -0.89 -0.86 -0.82 -0.78 -0.74 -0.71 -0.67 -0.63 -0.63 -0.59 -0.56 -0.52
 -0.48 -0.44 -0.41 -0.37 -0.37 -0.33 -0.29 -0.26 -0.22 -0.18 -0.18 -0.14
 -0.11 -0.07 -0.03  0.    0.    0.03  0.07  0.11  0.14  0.18  0.18  0.22
  0.26  0.29  0.33  0.37  0.41  0.41  0.44  0.48  0.52  0.56  0.59  0.63
  0.67  0.71  0.74  0.78  0.82  0.86  0.89  0.93  0.97  1.01  1.04  1.08
  1.12  1.16  1.23  1.27  1.31  1.38  1.42  1.49  1.53  1.61  1.68  1.72
  1.79  1.9   1.98  2.09  2.2 ]",100,0.0,63980500300399576
64210,6,3,40.5660795217901,-73.77516950389304,-32.270557,65502020.1082113,"[-2.5  -2.43 -2.32 -2.24 -2.13 -2.05 -1.98 -1.9  -1.87 -1.79 -1.72 -1.68
 -1.61 -1.57 -1.49 -1.46 -1.38 -1.34 -1.31 -1.27 -1.19 -1.16 -1.12 -1.08
 -1.04 -1.01 -0.93 -0.89 -0.86 -0.82 -0.78 -0.74 -0.71 -0.67 -0.63 -0.59
 -0.56 -0.52 -0.48 -0.44 -0.41 -0.37 -0.37 -0.33 -0.29 -0.26 -0.22 -0.18
 -0.14 -0.11 -0.07 -0.03  0.    0.03  0.03  0.07  0.11  0.14  0.18  0.22
  0.26  0.29  0.33  0.37  0.41  0.44  0.48  0.52  0.56  0.59  0.63  0.67
  0.71  0.74  0.78  0.82  0.86  0.89  0.93  0.97  1.01  1.08  1.12  1.16
  1.19  1.27  1.31  1.38  1.42  1.49  1.53  1.61  1.68  1.76  1.83  1.9
  2.02  2.13  2.24  2.39  2.62]",100,0.0,63980600300399159
64270,6,3,40.54745767441896,-73.74292225543941,-32.06411,65502020.6041069,"[-1.79 -1.76 -1.68 -1.64 -1.61 -1.53 -1.49 -1.46 -1.38 -1.34 -1.31 -1.27
 -1.23 -1.19 -1.12 -1.08 -1.04 -1.01 -0.97 -0.93 -0.89 -0.86 -0.86 -0.82
 -0.78 -0.74 -0.71 -0.67 -0.63 -0.59 -0.56 -0.56 -0.52 -0.48 -0.44 -0.41
 -0.41 -0.37 -0.33 -0.29 -0.26 -0.26 -0.22 -0.18 -0.14 -0.11 -0.11 -0.07
 -0.03  0.    0.03  0.03  0.07  0.11  0.14  0.14  0.18  0.22  0.26  0.29
  0.29  0.33  0.37  0.41  0.44  0.48  0.48  0.52  0.56  0.59  0.63  0.67
  0.71  0.71  0.74  0.78  0.82  0.86  0.89  0.93  0.97  1.01  1.04  1.08
  1.16  1.19  1.23  1.27  1.31  1.38  1.42  1.49  1.53  1.61  1.64  1.72
  1.79  1.87  1.98  2.05  2.2 ]",100,0.0,63980600300399219
64280,6,3,40.544347618058396,-73.737552725589,-32.120815,65502020.6867469,"[-2.02 -1.98 -1.9  -1.83 -1.79 -1.72 -1.68 -1.61 -1.57 -1.49 -1.46 -1.42
 -1.34 -1.31 -1.27 -1.23 -1.19 -1.16 -1.12 -1.04 -1.01 -0.97 -0.93 -0.89
 -0.86 -0.82 -0.78 -0.74 -0.71 -0.67 -0.63 -0.63 -0.59 -0.56 -0.52 -0.48
 -0.44 -0.41 -0.37 -0.33 -0.29 -0.29 -0.26 -0.22 -0.18 -0.14 -0.11 -0.07
 -0.07 -0.03  0.    0.03  0.07  0.11  0.14  0.14  0.18  0.22  0.26  0.29
  0.33  0.37  0.41  0.41  0.44  0.48  0.52  0.56  0.59  0.63  0.67  0.71
  0.74  0.78  0.82  0.86  0.89  0.93  0.97  1.01  1.04  1.08  1.16  1.19
  1.23  1.27  1.34  1.38  1.42  1.49  1.53  1.61  1.68  1.76  1.79  1.9
  1.98  2.05  2.17  2.28  2.43]",100,0.0,63980600300399229
